global_step,training_h_source,training_h,h_additive,h_two_point,h_two_point_tilde,eps_est,nu3_est,noise_est,delta_tilde,g_tilde,l_tilde,delta_hat,g_hat,l_hat,h2,two_point_precision,additive_noise_precision
2000,fixed,1e-05,0.001,0.00019984144440267067,0.00020582413637304948,nan,nan,nan,4.5413711632136256e-05,9.985463347020506,8.952947791808917e-06,4.384194835438393e-05,9.843329678833173,6.242879720508682e-06,0.006569291922171033,fp16,fp16
2050,fixed,1e-05,0.001,0.0002108788437618569,0.00022252584732490694,nan,nan,nan,4.129687658860348e-05,20.335431035566994,5.377769788456282e-06,4.315559635870159e-05,11.688615641562889,6.242879720508682e-06,0.0066213252717551895,fp16,fp16
2100,fixed,1e-05,0.001,0.0002320111033458201,0.0002552610357468261,nan,nan,nan,4.4446478568715975e-05,13.994200872050007,8.517420579123667e-07,4.4446478568715975e-05,12.864360710393882,5.377769788456282e-06,0.006569291922171033,fp16,fp16
2150,fixed,1e-05,0.001,0.0002711473256222592,0.0003168851452877162,nan,nan,nan,4.487634578254074e-05,6.4602420803620575,3.4646426266267096e-06,4.4446478568715975e-05,12.772595376858924,3.4646426266267096e-06,0.006666819224241495,fp16,fp16
2200,fixed,1e-05,0.001,0.00027696123999950236,0.0002828998157589241,nan,nan,nan,4.6262910473160446e-05,5.051720541453173,3.8368302641270074e-06,4.487634578254074e-05,11.165411575290548,3.8368302641270074e-06,0.006666819224241495,fp16,fp16
2250,fixed,1e-05,0.001,0.0002783871677732873,0.00027982043689929936,nan,nan,nan,4.512134546530433e-05,8.48015099039629,4.923418498610222e-06,4.512134546530433e-05,10.864349103965704,3.8368302641270074e-06,0.0066989809510507444,fp16,fp16
2300,fixed,1e-05,0.001,0.0002735136615752249,0.00026872547203472466,nan,nan,nan,4.3253719923086464e-05,11.253246537206124,2.74984162972121e-06,4.512134546530433e-05,9.04791220429353,3.4646426266267096e-06,0.0067172424003681995,fp16,fp16
2350,fixed,1e-05,0.001,0.00025333255604154125,0.00023464050600225566,nan,nan,nan,4.293095480534248e-05,8.600151380539574,9.838167002351346e-06,4.3253719923086464e-05,7.969102305991444,3.8368302641270074e-06,0.0067172424003681995,fp16,fp16
2400,fixed,1e-05,0.001,0.0002354775960043426,0.0002188810592938233,nan,nan,nan,4.231102138874121e-05,11.441441993958845,4.9237946731196364e-06,4.293095480534248e-05,8.9653422887108,4.923418498610222e-06,0.006576756033416966,fp16,fp16
2450,fixed,1e-05,0.001,0.00023447191401514632,0.00023347052711083504,nan,nan,nan,4.137940413784236e-05,11.97397570625337,4.030880855442269e-06,4.231102138874121e-05,10.349793321670841,4.923418498610222e-06,0.006552171762503062,fp16,fp16
2500,fixed,1e-05,0.001,0.0002442455935033156,0.0002544266770557994,nan,nan,nan,4.313257886678912e-05,7.26923522011689,4.048763371467513e-06,4.231102138874121e-05,10.107610167614961,4.048763371467513e-06,0.006504692259341806,fp16,fp16
2550,fixed,1e-05,0.001,0.0002424958059913889,0.00024075855404374002,nan,nan,nan,4.278187043382786e-05,5.4711055268221775,3.5556124647540696e-06,4.278187043382786e-05,8.951181965538172,4.048763371467513e-06,0.006504692259341806,fp16,fp16
2600,fixed,1e-05,0.001,0.00025114992087045264,0.000260112881108857,nan,nan,nan,4.308639472583309e-05,15.486810138976704,6.858643917043127e-07,4.308639472583309e-05,10.328513717225597,4.030880855442269e-06,0.006540785154232469,fp16,fp16
2650,fixed,1e-05,0.001,0.00024902424768022397,0.0002469165656822518,nan,nan,nan,4.4397278543328866e-05,6.33439344585258,1.1756106112006366e-05,4.308639472583309e-05,9.307104007604345,4.030880855442269e-06,0.006564022754822921,fp16,fp16
2700,fixed,1e-05,0.001,0.00025019946822751264,0.0002513802349950902,nan,nan,nan,4.304031972424127e-05,13.885669435064647,8.024137853049766e-06,4.308639472583309e-05,9.6894427533666,4.048763371467513e-06,0.006564022754822921,fp16,fp16
2750,fixed,1e-05,0.001,0.00023771312485448495,0.00022584991937992573,nan,nan,nan,4.317616549087688e-05,8.794829640852972,5.184580650685839e-06,4.317616549087688e-05,9.994561637513815,5.184580650685839e-06,0.006564022754822921,fp16,fp16
2800,fixed,1e-05,0.001,0.000237520669126928,0.00023732836921410436,nan,nan,nan,4.367174187791534e-05,10.67975713262592,3.99892129350425e-06,4.317616549087688e-05,11.036291958674564,5.184580650685839e-06,0.006570857287361892,fp16,fp16
2850,fixed,1e-05,0.001,0.00021328330435050577,0.0001915191973897703,nan,nan,nan,4.4540734961628914e-05,10.708539446463309,7.355455865944959e-06,4.367174187791534e-05,10.080637820171885,7.355455865944959e-06,0.006570857287361892,fp16,fp16
2900,fixed,1e-05,0.001,0.0002233715980125021,0.00023393706765093304,nan,nan,nan,4.21794356952887e-05,8.93848369109058,3.725206111753829e-06,4.367174187791534e-05,10.601455869219485,5.184580650685839e-06,0.006608459871854814,fp16,fp16
2950,fixed,1e-05,0.001,0.0002234473772104902,0.00022352318211670133,nan,nan,nan,4.420282493811101e-05,8.689966434324896,1.1164089014263827e-05,4.420282493811101e-05,9.562315269071537,5.184580650685839e-06,0.006608459871854814,fp16,fp16
3000,fixed,1e-05,0.001,0.00020435500510675525,0.00018689397312926455,nan,nan,nan,4.323340181144886e-05,9.467995225455914,1.080791600367289e-05,4.323340181144886e-05,9.696948385992124,7.355455865944959e-06,0.0066485205074596114,fp16,fp16
3050,fixed,1e-05,0.001,0.0001922590965851262,0.0001808791529251714,nan,nan,nan,4.3473941332194954e-05,7.357925518746098,4.45749301743061e-06,4.3473941332194954e-05,9.032582063216159,7.355455865944959e-06,0.006575211160977939,fp16,fp16
3100,fixed,1e-05,0.001,0.00018651702573871447,0.00018094644939212524,nan,nan,nan,4.3671232560882345e-05,7.105904367399962,6.7636790071836206e-06,4.3473941332194954e-05,8.31205504740349,6.7636790071836206e-06,0.00659347718068357,fp16,fp16
3150,fixed,1e-05,0.001,0.00017908567900644062,0.00017195041738509183,nan,nan,nan,4.2937655962305143e-05,4.908743208745546,2.6847402611603134e-06,4.3473941332194954e-05,7.506106950934483,6.7636790071836206e-06,0.00659347718068357,fp16,fp16
3200,fixed,1e-05,0.001,0.00018373941199160233,0.0001885140772077354,nan,nan,nan,4.40182993770577e-05,7.915600301467677,5.536225883056705e-06,4.3671232560882345e-05,7.3512337243630395,5.536225883056705e-06,0.00659347718068357,fp16,fp16
3250,fixed,1e-05,0.001,0.00018970597923116558,0.0001958662987214754,nan,nan,nan,4.2914751247735694e-05,13.068858019048003,8.321545151600537e-06,4.2937655962305143e-05,8.071406283081457,5.536225883056705e-06,0.006608421336513157,fp16,fp16
3300,fixed,1e-05,0.001,0.00020051409032197402,0.00021193797148932227,nan,nan,nan,4.546618220047094e-05,13.092559283606903,2.555016729274832e-06,4.40182993770577e-05,9.218333036053618,5.536225883056705e-06,0.0065526831116959365,fp16,fp16
3350,fixed,1e-05,0.001,0.00020533747066011192,0.00021027687774653988,nan,nan,nan,4.54350738436915e-05,4.97142829226432,1.000480041768072e-05,4.54350738436915e-05,8.79143782102649,5.536225883056705e-06,0.0066346288047680335,fp16,fp16
3400,fixed,1e-05,0.001,0.00018960199792383687,0.0001750723698949992,nan,nan,nan,4.313643148634583e-05,6.752270100497772,1.1947231214008334e-05,4.54350738436915e-05,9.160143199376936,8.321545151600537e-06,0.006740554416640481,fp16,fp16
3450,fixed,1e-05,0.001,0.00017921685887884077,0.00016940054882386008,nan,nan,nan,4.4689528294838965e-05,5.711435985425979,4.409673097309915e-06,4.4689528294838965e-05,8.719310336168595,8.321545151600537e-06,0.006740554416640481,fp16,fp16
3500,fixed,1e-05,0.001,0.00017945619248187428,0.00017969584570089642,nan,nan,nan,4.30980471719522e-05,12.238191161228139,7.002309337676243e-06,4.313643148634583e-05,8.553176964604623,7.002309337676243e-06,0.0066850226846914265,fp16,fp16
3550,fixed,1e-05,0.001,0.00018089257890050958,0.0001823404623085495,nan,nan,nan,4.291389268473722e-05,14.399826710154132,3.294833074228245e-06,4.30980471719522e-05,8.814630449914068,7.002309337676243e-06,0.006567833089105251,fp16,fp16
3600,fixed,1e-05,0.001,0.00020850869220638237,0.0002403408420061694,nan,nan,nan,4.454986992641352e-05,9.118394156178004,2.345053228695635e-06,4.30980471719522e-05,9.644023622696805,4.409673097309915e-06,0.006564910294280662,fp16,fp16
3650,fixed,1e-05,0.001,0.00022343356586277497,0.00023942674919634298,nan,nan,nan,4.571451427182183e-05,4.826673837910496,7.419982525973476e-06,4.454986992641352e-05,9.25890437017935,4.409673097309915e-06,0.006564910294280662,fp16,fp16
3700,fixed,1e-05,0.001,0.00025177528723463444,0.00028371205112939584,nan,nan,nan,4.2499177652643993e-05,7.986774383281031,2.638924259001291e-06,4.454986992641352e-05,9.71397204975036,3.294833074228245e-06,0.006674568894424083,fp16,fp16
3750,fixed,1e-05,0.001,0.0002595890950880721,0.0002676454032831485,nan,nan,nan,4.6512766857631505e-05,5.791709304972321,6.2509359515973524e-06,4.571451427182183e-05,8.424675678499197,3.294833074228245e-06,0.006674568894424083,fp16,fp16
3800,fixed,1e-05,0.001,0.0002173154573055394,0.00018192600874814544,nan,nan,nan,4.4204742152942345e-05,10.461209698457653,7.912137600069573e-06,4.4204742152942345e-05,7.636952276159901,6.2509359515973524e-06,0.00676125093986474,fp16,fp16
3850,fixed,1e-05,0.001,0.00018338298675564066,0.00015474886254472774,nan,nan,nan,4.302913657738827e-05,3.729057680393409,8.216248552372039e-06,4.4204742152942345e-05,6.559084981002982,7.419982525973476e-06,0.0066486646894652725,fp16,fp16
4050,fixed,1e-05,0.001,0.0001726868221913325,0.0001863893282061018,nan,nan,nan,4.646314846468158e-05,3.6008888102543946,4.5176998527629334e-06,4.428093598107807e-05,5.783583015818402,4.5176998527629334e-06,0.0066543922322837325,fp16,fp16
4100,fixed,1e-05,0.001,0.00018810007395994325,0.00020488904349941786,nan,nan,nan,4.470007115742192e-05,8.458084770515367,1.6279769959999127e-06,4.470007115742192e-05,6.729388433842793,4.391289162433096e-06,0.0066543922322837325,fp16,fp16
4150,fixed,1e-05,0.001,0.0001999738885921668,0.000212597237612933,nan,nan,nan,4.6609311539214104e-05,7.89845571633146,4.296163766752603e-06,4.646314846468158e-05,6.970323600397575,4.391289162433096e-06,0.006685811181705771,fp16,fp16
4200,fixed,1e-05,0.001,0.00021005817031181858,0.00022065098211265801,nan,nan,nan,4.293974052416161e-05,10.184889555834088,5.138893365114475e-06,4.470007115742192e-05,7.804585757110246,4.391289162433096e-06,0.006816388227256542,fp16,fp16
4250,fixed,1e-05,0.001,0.00021276959198429592,0.00021551601256909885,nan,nan,nan,4.3605949031189084e-05,8.540850877449438,4.451274729254869e-06,4.3605949031189084e-05,7.7366339460769495,4.451274729254869e-06,0.006685811181705771,fp16,fp16
4300,fixed,1e-05,0.001,0.00021902934360274438,0.00022547325917976986,nan,nan,nan,4.383068880997598e-05,7.257933390122067,6.6264385751726326e-06,4.3605949031189084e-05,8.468042862050485,4.451274729254869e-06,0.006603480069719987,fp16,fp16
4350,fixed,1e-05,0.001,0.0002168584179128533,0.0002147090095149996,nan,nan,nan,4.434079528436996e-05,10.215592673960286,7.1211240138276326e-06,4.383068880997598e-05,8.819544442739467,5.138893365114475e-06,0.006603480069719987,fp16,fp16
4400,fixed,1e-05,0.001,0.00021452243350076464,0.00021221161215693982,nan,nan,nan,4.248014374752529e-05,6.878572601809085,2.6971176721013404e-06,4.383068880997598e-05,8.615567819834993,5.138893365114475e-06,0.006620474968608822,fp16,fp16
4450,fixed,1e-05,0.001,0.00022018318793001597,0.00022599331667031404,nan,nan,nan,4.2453917558304965e-05,10.770085831485948,3.6398804246402584e-06,4.248014374752529e-05,8.732607074965365,4.451274729254869e-06,0.006620474968608822,fp16,fp16
4500,fixed,1e-05,0.001,0.00020317743239671432,0.00018748510921025614,nan,nan,nan,4.201439151074737e-05,9.64092781808191,8.414215052642645e-06,4.2453917558304965e-05,8.95262246309186,6.6264385751726326e-06,0.0065176793222377315,fp16,fp16
4550,fixed,1e-05,0.001,0.0002024801984925467,0.0002017853572513407,nan,nan,nan,4.330027149990201e-05,8.506538079363994,5.880071484568258e-06,4.2453917558304965e-05,9.202343400940245,5.880071484568258e-06,0.0065156670846740605,fp16,fp16
4600,fixed,1e-05,0.001,0.00023044842604664554,0.0002622798548339591,nan,nan,nan,4.3113279389217496e-05,11.587713979662253,1.825487310111014e-06,4.3113279389217496e-05,9.476767662080638,3.6398804246402584e-06,0.0065156670846740605,fp16,fp16
4650,fixed,1e-05,0.001,0.000246918499632235,0.0002645656839864603,nan,nan,nan,4.7527271817671135e-05,7.499884443559695,1.2089528154486001e-06,4.330027149990201e-05,9.60103003043076,3.6398804246402584e-06,0.006566070315585837,fp16,fp16
4700,fixed,1e-05,0.001,0.00022993766507272407,0.00021412461965322077,nan,nan,nan,4.3603322410490364e-05,13.2102163869676,8.713946895682224e-06,4.3603322410490364e-05,10.08905614152709,5.880071484568258e-06,0.0065802941803464994,fp16,fp16
4750,fixed,1e-05,0.001,0.0002297727474070367,0.00022960794802486987,nan,nan,nan,4.503974923864007e-05,15.350175856033529,1.0739161802718383e-05,4.503974923864007e-05,11.230905749117415,5.880071484568258e-06,0.0066032811851753186,fp16,fp16
4800,fixed,1e-05,0.001,0.00021034300683805894,0.00019255625841170027,nan,nan,nan,4.413193164509721e-05,9.503860553055523,8.337649839060474e-06,4.413193164509721e-05,11.43037024385572,8.337649839060474e-06,0.006711166011852193,fp16,fp16
4850,fixed,1e-05,0.001,0.00019837648962254403,0.00018709075346280004,nan,nan,nan,4.562964022625238e-05,7.301886450286976,8.335757577923122e-06,4.503974923864007e-05,10.573204737980664,8.337649839060474e-06,0.006643186859113419,fp16,fp16
4900,fixed,1e-05,0.001,0.0001892246683851019,0.00018049505359017486,nan,nan,nan,4.356975114205852e-05,4.850267649477085,3.7521996989208627e-06,4.413193164509721e-05,10.043281379164142,8.337649839060474e-06,0.006711166011852193,fp16,fp16
4950,fixed,1e-05,0.001,0.00017933160575070323,0.00016995577318531962,nan,nan,nan,4.2158942960668355e-05,8.091544039146036,8.723951819410289e-06,4.356975114205852e-05,9.01954690959983,8.337649839060474e-06,0.006643186859113419,fp16,fp16
5000,fixed,1e-05,0.001,0.00016715792098383992,0.0001558106304277604,nan,nan,nan,4.301271110307425e-05,8.63790034998882,8.078213806194642e-06,4.301271110307425e-05,7.677091808390888,8.335757577923122e-06,0.006600738681546068,fp16,fp16
