run_name,precision_mode,h,checkpoint_step,checkpoint_path,exists,size_gb,resumable_status
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,step_15000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/step_15000,True,0.861134,ok
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,step_16000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/step_16000,True,0.861185,ok
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,step_17000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/step_17000,True,0.861236,ok
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,step_18000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/step_18000,True,0.861286,ok
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,step_19000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/step_19000,True,0.861337,ok
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,step_20000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/step_20000,True,0.861388,ok
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/final,True,0.861389,ok
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,True,0.860423,ok
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,best_loss,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,True,0.860423,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_1000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000,True,1.716246,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_2000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_2000,True,1.716308,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_3000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_3000,True,1.716370,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_4000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_4000,True,1.716433,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_5000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_5000,True,1.716495,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_6000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_6000,True,1.716558,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_7000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_7000,True,1.716619,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_8000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_8000,True,1.716682,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_9000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_9000,True,1.716744,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_10000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_10000,True,1.716807,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_11000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_11000,True,1.716869,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_12000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_12000,True,1.716932,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_13000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_13000,True,1.716995,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_14000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_14000,True,1.717058,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_15000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_15000,True,1.717121,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_16000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_16000,True,1.717184,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_17000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_17000,True,1.717246,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_18000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_18000,True,1.717309,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_19000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_19000,True,1.717372,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,step_20000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_20000,True,1.717435,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/final,True,1.717435,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,True,1.717435,ok
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,best_loss,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,True,1.717435,ok
fp16_h1e-8_seed16_bs64_ckpt1k,fp16,1e-08,step_1000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000,True,0.860422,ok
fp16_h1e-8_seed16_bs64_ckpt1k,fp16,1e-08,step_2000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_2000,True,0.860471,ok
fp16_h1e-8_seed16_bs64_ckpt1k,fp16,1e-08,step_3000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_3000,True,0.860520,ok
fp16_h1e-8_seed16_bs64_ckpt1k,fp16,1e-08,step_4000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_4000,True,0.860570,ok
fp16_h1e-8_seed16_bs64_ckpt1k,fp16,1e-08,step_5000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_5000,True,0.860619,ok
fp16_h1e-8_seed16_bs64_ckpt1k,fp16,1e-08,step_6000,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/step_6000,True,0.860668,ok
