global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
20600,1e-05,fp16,16,-9.1552734375,6.210000343620777,47.00970935076475,3222.1779302943146,56.76423108167955,0.75,0.6712122978564729,16
20800,1e-05,fp16,16,-30.517578125,-16.178672790527344,115.89724707603455,18149.657167131358,134.72066347495235,0.5,0.2293267649476789,16
21000,1e-05,fp16,16,-18.310546875,-2.2577911019325256,55.602966368198395,4721.386382239353,68.71234519530935,0.5625,0.5618987104349492,16
21200,1e-05,fp16,16,-9.1552734375,7.986890286207199,54.08508816361427,4538.8063451378,67.37066383180293,0.375,0.41841681143144005,16
21400,1e-05,fp16,16,0.0,2.4567643627524376,41.880218870937824,2487.930331913595,49.87915728952921,0.4375,0.29330642829526965,16
21600,1e-05,fp16,16,-6.103515625,-14.760860823094845,75.5761375054717,8606.592045051451,92.77172007164387,0.4375,0.4777484302559306,16
21800,1e-05,fp16,16,-15.2587890625,-2.6628283262252808,62.30831253528595,6477.4947136919145,80.48288460096292,0.4375,0.386499216927972,16
22000,1e-05,fp16,16,-36.62109375,2.7680399045348167,62.885770462453365,6423.545719331952,80.14702564245258,0.25,0.12279561535857422,16
22200,1e-05,fp16,16,36.62109375,1.263281375169754,89.5962835252285,11084.20306646669,105.28154190771852,0.4375,0.2717999638848502,16
22400,1e-05,fp16,16,18.310546875,19.131241887807846,56.66539141535759,4800.846914955905,69.28814411539614,0.375,0.2995039967855104,16
22600,1e-05,fp16,16,9.1552734375,2.645963281393051,67.50657364726067,5945.623511366097,77.10786932191874,0.3125,0.14573374023185307,16
22800,1e-05,fp16,16,48.828125,-8.450590386986732,86.57462437450886,10801.201975753025,103.92883130177604,0.5,0.4109932717749952,16
23000,1e-05,fp16,16,0.0,-3.186840020120144,76.63667567819357,8976.779033614319,94.74586552253517,0.3125,-0.3909212994644037,16
23200,1e-05,fp16,16,-9.1552734375,1.159386652521789,87.28093065042049,10890.45916817597,104.3573627885257,0.3125,0.0701351116798393,16
23400,1e-05,fp16,16,-48.828125,-8.987133666872978,71.07644085586071,8364.847393029282,91.45953965021518,0.6875,0.6688822120511809,16
23600,1e-05,fp16,16,-21.3623046875,2.5664773285388947,55.14056354761124,4454.218619917327,66.73993272335032,0.375,0.09894720449127037,16
23800,1e-05,fp16,16,9.1552734375,-7.181957475841045,89.58405757695436,10796.170973725984,103.90462440972483,0.4375,0.40406374771036946,16
24000,1e-05,fp16,16,-18.310546875,-4.666651234030724,67.35169942677021,6142.672624300225,78.37520414200033,0.5,0.2804693396868039,16
24200,1e-05,fp16,16,18.310546875,10.4564125277102,85.8856609724462,11199.511272705342,105.82774339796414,0.5,-0.043899762895288144,16
24400,1e-05,fp16,16,-6.103515625,7.0027662999928,55.42448394373059,4556.263993045206,67.50010365210713,0.5,0.017711066397553727,16
