group,model,dataset,seed,L_mode,h2,m_L,lambda_q50,lambda_q90,lambda_q95,median_abs_K,MAD_K,SNR2,finite_rate,zero_K_frac,stability_q90_2x,stability_q90_next,stability_q90_prev,log_slope_q90_next,log_slope_q90_prev,low_h2_noise_suspected,large_h2_nonlocal_suspected,alignment_eff,norm_ratio_eff,zero_coord_frac_eff,rms_snap_error
A_seed,roberta-large,sst-5,17,L_oracle_precision,0.002,8,1.0073827658762736e-05,2.616680158809748e-05,3.2785988642883175e-05,4109.382629394531,4652.0233154296875,0.5958139980698336,1.0,0.0,0.13841657508132124,0.30196269569722795,0.10224479427223947,0.8865935092795506,0.3383902986919844,False,False,0.9999812713942761,1.0000226867553959,0.005629322839833888,2.44825104612242e-05
A_seed,roberta-large,sst-5,17,L_oracle_precision,0.003,8,5.8037800549394714e-06,1.8265403340818365e-05,2.1525441886170956e-05,2367.6554361979165,2367.655436197917,0.6744907594765949,1.0,0.0,nan,0.23429424130743726,0.43258819240160884,0.7317082375327452,0.8865935092795506,False,False,0.9999918603387383,1.0000082179408327,0.0037544105155040883,2.42235576714098e-05
A_seed,roberta-large,sst-5,17,L_oracle_precision,0.004,8,1.2254245481617081e-05,2.2544882393023974e-05,2.7694576221559416e-05,4999.1607666015625,4365.9210205078125,0.7723199128825494,1.0,0.0,nan,1.1075612126119363,0.18982041191349883,3.341039663532577,0.7317082375327452,False,False,0.9999954958180494,1.000008634888327,0.002816144487906208,2.4034944568224453e-05
A_seed,roberta-large,sst-5,17,L_oracle_precision,0.005,8,1.5186486250874433e-05,4.751472078199631e-05,5.174016127605238e-05,6195.068359375,4736.175537109375,0.8822553830584027,1.0,0.0,0.7635847450511543,0.7635847450511543,0.5255179332320872,2.0806049649176845,3.341039663532577,False,True,0.9999971541161813,1.0000031629313897,0.002253008251432395,2.3913926949588755e-05
A_seed,roberta-large,sst-5,17,L_oracle_precision,0.01,8,4.030558674459075e-06,1.1233204063914127e-05,1.2902108691860364e-05,1644.2489624023438,1384.6588134765625,0.8009415175965526,1.0,0.0,nan,nan,3.2298454903697946,nan,2.0806049649176845,False,True,0.999999301144608,1.0000009532729106,0.001125647378175292,2.37942422492929e-05
A_seed,roberta-large,sst-5,18,L_clean32,1e-05,8,1.899399735621089e-05,3.0102578487417796e-05,3.1124845076494956e-05,7748.603820800779,4768.371582031249,1.096047484149467,1.0,0.0,nan,0.2999156013240299,nan,0.324549784621305,nan,False,False,1.000000001438662,1.0000000070607769,0.00013773227902773554,3.1121832115151822e-09
A_seed,roberta-large,sst-5,18,L_clean32,3e-05,8,1.3474356524901775e-05,2.107434525904448e-05,2.1415869567450758e-05,5496.872795952691,1655.6845770941845,2.2393093214622946,1.0,0.0,nan,0.02406295761960701,0.4283992071402295,0.019749621164476393,0.324549784621305,False,False,0.9999999969862796,1.0000000014738295,4.5965915097000174e-05,3.1118013447932136e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.0001,8,1.3763882812797627e-05,2.158145635993679e-05,2.163370402347386e-05,5614.757537841797,2133.8462829589844,1.7747773615278002,1.0,0.0,nan,0.07895725901182939,0.023497537373620453,0.0748661174635529,0.019749621164476393,False,False,0.9999999942436559,0.9999999993240638,1.3741666745150787e-05,3.1084353429812354e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.0003,8,1.3789501576891288e-05,1.987744364131551e-05,2.0580360586506037e-05,5625.353919135201,1237.7897898356127,3.065342167466129,1.0,0.0,nan,0.0528050749721302,0.08572594462567235,0.04505946690769212,0.0748661174635529,False,False,1.0000000001510576,0.9999999998395819,4.6293783433469676e-06,3.0891270926033005e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.001,8,1.62246825104579e-05,1.8827813686776477e-05,1.9219758369964588e-05,6618.499755859375,666.499137878418,6.697858516569581,1.0,0.0,0.5065270625375476,0.2849622840535562,0.0557488998059998,0.6183747059154245,0.04505946690769212,False,False,0.9999999979181745,0.9999999990894379,1.446910546550462e-06,3.037072357726942e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.0015,8,1.7179501199959803e-05,2.4193030763657393e-05,2.604918642701232e-05,7008.022732204861,2192.0204162597656,2.1563880244963665,1.0,0.0,0.2362683440497126,0.17242901307969974,0.221767041406547,0.5529634673934679,0.6183747059154245,False,False,1.0000000020505746,0.9999999999366354,9.927975795898977e-07,3.009440059445875e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.002,8,1.8099886854173934e-05,2.8364611354070664e-05,3.10478691917239e-05,7383.719086647034,2873.4207153320312,1.7332130543712974,1.0,0.0,0.4804262638413512,0.05445048720034801,0.14706989605005477,0.13076283250379786,0.5529634673934679,False,False,1.0000000011829946,0.9999999984082419,7.623704870431067e-07,2.9893965260867418e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.003,8,1.62956565928913e-05,2.9909078315998822e-05,3.013684131235928e-05,6647.494104173448,5268.805556827121,0.8509847817652639,1.0,0.0,nan,0.4039789272344153,0.05163873302853555,1.1794627781526297,0.13076283250379786,False,False,1.0000000031790905,0.9999999985452402,5.28879204435853e-07,2.95497128990573e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.004,8,1.398638607780638e-05,4.1991716092645066e-05,5.6124146642620925e-05,5705.0734758377075,6434.336304664612,0.5980444849918566,1.0,0.0,nan,0.4354580882465862,0.28773859735215596,2.5622100615609904,1.1794627781526297,False,False,0.9999999971144675,0.999999998539502,4.075372780415321e-07,2.9349652412849913e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.005,8,1.1133321283262053e-05,2.3706083245290347e-05,2.6580999883502902e-05,4542.019367218018,2480.4186820983887,1.2350939438823194,1.0,0.0,0.21271326920639094,0.21271326920639094,0.7713476699968912,0.3450389321454555,2.5622100615609904,False,True,0.9999999979542452,1.0000000003889356,3.352223926146136e-07,2.9173463341225967e-09
A_seed,roberta-large,sst-5,18,L_clean32,0.01,8,6.660241426510154e-06,1.866348456539252e-05,1.9643643528985056e-05,2716.7069911956787,3525.0139236450195,0.5198259642254612,1.0,0.0,nan,nan,0.27018525892335243,nan,0.3450389321454555,False,False,1.0000000006002803,1.0000000007371255,2.0101086796634965e-07,2.9307825905445043e-09
A_seed,roberta-large,sst-5,18,L_oracle_precision,1e-05,8,0.0015897825013356575,0.005946915704318439,0.0069943722433288705,648498.5351562499,839233.3984374998,0.5211974050500964,1.0,0.125,nan,0.8682613746968292,nan,1.8449961389062233,nan,True,False,0.7952798659738953,0.9663970697476062,0.5935469470025678,1.2598546268560055e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,3e-05,8,0.00038444205953990423,0.0007834384988124873,0.000848922671733474,156826.44314236112,165303.5481770833,0.6399014897598468,1.0,0.0,nan,0.8880266637082865,6.590788181512408,1.8185581077802933,1.8449961389062233,True,False,0.941411388910327,1.0197339898394961,0.3057234177430754,2.077406441047926e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.0001,8,2.805266744750012e-05,8.77242216033792e-05,8.968636290312337e-05,11444.091796875,12207.03125,0.632335087009308,1.0,0.0,nan,0.7503178652844275,7.930697549234352,1.2630175773223162,1.8185581077802933,True,False,0.9921257955706694,1.0072309419752463,0.10903316684714419,2.523052752863009e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.0003,8,1.4546594410945442e-05,2.1903170165875792e-05,2.6850721664037613e-05,5933.973524305557,1398.722330729167,2.8614759492946447,1.0,0.0,nan,0.12886155897742976,3.005092319236851,0.11458262956398976,1.2630175773223162,False,False,0.9991117380050356,1.000875235981963,0.037374301224326306,2.5305745799776336e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.001,8,1.5944129622160985e-05,1.908069338289155e-05,1.9348682818503615e-05,6504.058837890625,957.489013671875,4.581700178914717,1.0,0.0,0.48350575592706335,0.2620666536133043,0.14792316916490098,0.5740335578286726,0.11458262956398976,False,False,0.9999226778434579,1.0000802012207164,0.011250489418564838,2.487491293147051e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.0015,8,1.7630447778897998e-05,2.408110710843411e-05,2.571259077824853e-05,7191.975911458334,2178.615993923611,2.226606849571764,1.0,0.0,0.24148878127749024,0.17545753362532607,0.20764882176627195,0.5619309564377137,0.5740335578286726,False,False,0.9999662352258943,1.0000343756892776,0.007501044116634723,2.4657747271999618e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.002,8,1.8297683571808662e-05,2.83063189441048e-05,3.1013866927836047e-05,7464.408874511719,2775.1922607421875,1.8141715376025118,1.0,0.0,0.48507449974987943,0.05617493253755561,0.14926743723712665,0.13479292369137696,0.5619309564377137,False,False,0.9999812827806582,1.0000223684667107,0.0056266857978678544,2.448154159882574e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.003,8,1.639394991746646e-05,2.989642455735135e-05,3.0173211197590182e-05,6687.588161892361,5280.812581380208,0.8541708967831864,1.0,0.0,nan,0.4060876224186214,0.05318714808217448,1.1846797017857318,0.13479292369137696,False,False,0.9999918556132998,1.0000082297443296,0.0037511005774007768,2.422414247634558e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.004,8,1.4014551778834315e-05,4.203699293075147e-05,5.624182341906814e-05,5716.562271118164,6412.982940673828,0.6012441423143103,1.0,0.0,nan,0.4366153619389312,0.28880676847158865,2.571406106156821,1.1846797017857318,False,False,0.9999955013311252,1.0000086244496815,0.002813574858121504,2.4033937000014123e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.005,8,1.108186668601931e-05,2.3682995610851762e-05,2.6600180930410773e-05,4521.026611328125,2449.951171875,1.2446740603221247,1.0,0.0,0.21092166086810293,0.21092166086810293,0.774986274814976,0.3417595578087513,2.571406106156821,False,True,0.9999971580070837,1.0000031865215442,0.0022501959377949025,2.3915754816316774e-05
A_seed,roberta-large,sst-5,18,L_oracle_precision,0.01,8,6.6364100778390926e-06,1.8687738631357256e-05,1.9642740206382166e-05,2706.9854736328125,3507.2708129882812,0.5205861723711743,1.0,0.0,nan,nan,0.2673012936841581,nan,0.3417595578087513,False,False,0.999999298076574,1.0000010068631724,0.0011263938148740207,2.3794091952560966e-05
A_seed,roberta-large,sst-5,19,L_clean32,1e-05,8,2.4838063354744728e-05,3.18543998922905e-05,3.492234002230942e-05,10132.789611816404,6556.510925292968,1.0423948101001923,1.0,0.125,nan,0.5209217522146513,nan,0.6698371627164187,nan,False,False,0.9999999952786347,1.0000000099186939,0.0001372432342940857,3.111986811036179e-09
A_seed,roberta-large,sst-5,19,L_clean32,3e-05,8,1.0065598530933538e-05,1.526074956373058e-05,1.867028525348207e-05,4106.097751193576,3510.05130343967,0.7890269261801679,1.0,0.125,nan,0.06668103168107219,1.0873416913056149,0.05731712746692213,0.6698371627164187,False,False,1.0000000012827381,0.9999999953867673,4.564233662661532e-05,3.1118885810453557e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.0001,8,9.731073673510323e-06,1.424314697191352e-05,1.7291279249810807e-05,3969.6693420410156,3778.9344787597656,0.7085344571157923,1.0,0.0,nan,0.01194311026253955,0.0714450621325917,0.010806682441120739,0.05731712746692213,False,False,1.0000000003127367,0.9999999982014517,1.3707347816473606e-05,3.108398161387989e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.0003,8,8.808662240122021e-06,1.441325445862775e-05,1.590218024195792e-05,3593.4978061252177,3163.6820899115673,0.7661266194096724,1.0,0.0,nan,0.07058162393075332,0.011802155814313531,0.05664752086850741,0.010806682441120739,False,False,0.9999999940734199,0.9999999977818765,4.655730377866946e-06,3.089073878259647e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.001,8,8.570868998850168e-06,1.543056543502649e-05,1.6538963632277875e-05,3496.408462524414,1820.5046653747559,1.2954073912483075,1.0,0.0,0.40826674437051885,0.03844229920371686,0.06592829762162873,0.09303340870565543,0.05664752086850741,False,False,1.0000000024468145,1.0000000005370746,1.422397026066761e-06,3.0369485956460314e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.0015,8,1.2000012377163276e-05,1.602375188680461e-05,1.6778101396633156e-05,4894.812901814779,1250.7173750135626,2.639689939227945,1.0,0.0,0.7965147177378692,0.35613384147620464,0.03701919618759234,1.058939422970025,0.09303340870565543,False,False,1.0000000019786315,1.000000000811563,9.842178474206023e-07,3.0092281658940838e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.002,8,1.5920819221364624e-05,2.173035255724776e-05,2.2049028053807543e-05,6494.283676147461,2371.2217807769775,1.847290019217794,1.0,0.0,0.08254721497408225,0.3247326058778186,0.26260965590869634,0.6935507558217686,1.058939422970025,False,False,0.9999999998550186,0.9999999995997635,7.611448110189216e-07,2.9895470179281084e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.003,8,1.6787714846339492e-05,2.878690689453915e-05,2.9274618593984397e-05,6848.043865627713,5191.7102601793085,0.8896764411688776,1.0,0.0,nan,0.182818321092999,0.24513068104233632,0.7017949847189223,0.6935507558217686,False,False,1.0000000008171395,1.0000000008779237,5.111069020851695e-07,2.9549214886988257e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.004,8,1.1410524752045149e-05,2.3524132723800704e-05,2.453329298309245e-05,4655.014723539352,3211.9378447532654,0.9775296310243452,1.0,0.0,nan,0.1257121843658514,0.22371808596776502,0.6020592942956453,0.7017949847189223,False,False,1.0000000008767256,0.9999999985392702,4.1611701021082746e-07,2.93479934364441e-09
