global_step,training_h_source,training_h,h_additive,h_two_point,h_two_point_tilde,eps_est,nu3_est,noise_est,delta_tilde,g_tilde,l_tilde,delta_hat,g_hat,l_hat,h2,two_point_precision,additive_noise_precision
650,fixed,1e-05,0.001,0.0002484832336869511,0.00024540951866424467,nan,nan,nan,4.523199095274322e-05,17.49681368776392,9.742212044382042e-06,4.523199095274322e-05,13.44026351906665,6.1860920056752424e-06,0.006772002037524255,fp16,fp16
700,fixed,1e-05,0.001,0.00026189319200573967,0.00027602684897994013,nan,nan,nan,4.4467567931860685e-05,12.184231018519021,5.349244081236529e-06,4.4467567931860685e-05,14.955674309900857,5.349244081236529e-06,0.006725473288382255,fp16,fp16
750,fixed,1e-05,0.001,0.00027618663866375837,0.000291260184322446,nan,nan,nan,4.1829305700957775e-05,13.91532136892761,3.845780653189568e-06,4.4467567931860685e-05,16.28624672529648,5.231760336353463e-06,0.006668400702706811,fp16,fp16
800,fixed,1e-05,0.001,0.0002696942416781316,0.00026335446329426974,nan,nan,nan,4.552667815005407e-05,9.590187909841625,1.1945020499184086e-05,4.4467567931860685e-05,13.61396750841946,5.349244081236529e-06,0.006668400702706811,fp16,fp16
850,fixed,1e-05,0.001,0.0002637614562448937,0.00025795918135862846,nan,nan,nan,4.492904190556146e-05,11.451987379904732,2.762144322027921e-06,4.492904190556146e-05,12.927708272991381,5.349244081236529e-06,0.006668400702706811,fp16,fp16
900,fixed,1e-05,0.001,0.00025896966259101613,0.0002542649221660234,nan,nan,nan,4.451602580957115e-05,7.662884875583908,4.6681742545543784e-06,4.492904190556146e-05,10.96092251055538,4.6681742545543784e-06,0.006702912941815779,fp16,fp16
950,fixed,1e-05,0.001,0.0002600282865536846,0.00026109123799117426,nan,nan,nan,4.1455699829384685e-05,7.956982369317519,4.048215938424602e-06,4.451602580957115e-05,10.115472780715079,4.048215938424602e-06,0.006702912941815779,fp16,fp16
1000,fixed,1e-05,0.001,0.00025846024728886394,0.00025690166371507083,nan,nan,nan,4.5202061301097274e-05,12.305175218939036,2.8928421970109476e-06,4.451602580957115e-05,9.793443550717365,4.048215938424602e-06,0.0066720331091483015,fp16,fp16
1050,fixed,1e-05,0.001,0.0002673062825286933,0.00027645508130870065,nan,nan,nan,4.360899038147181e-05,18.507312322760384,1.4554350275425134e-05,4.360899038147181e-05,11.576868433301115,4.048215938424602e-06,0.0066720331091483015,fp16,fp16
1100,fixed,1e-05,0.001,0.00027423911088943713,0.0002813517483763448,nan,nan,nan,4.371581235318445e-05,13.37418333041939,3.5009996729508484e-06,4.371581235318445e-05,11.961307623404048,4.048215938424602e-06,0.006603710349604366,fp16,fp16
1150,fixed,1e-05,0.001,0.00028847248271612587,0.00030344458532741966,nan,nan,nan,4.327083661337383e-05,8.167708309847404,1.1676902016035677e-06,4.360899038147181e-05,12.062272310256747,3.5009996729508484e-06,0.006611793429409637,fp16,fp16
1200,fixed,1e-05,0.001,0.0002953949231733962,0.00030248348062537347,nan,nan,nan,4.416692172526382e-05,7.429095180807483,1.07473525722757e-05,4.371581235318445e-05,11.956694872554738,3.5009996729508484e-06,0.006603710349604366,fp16,fp16
1250,fixed,1e-05,0.001,0.0002533507616628807,0.00021729083135760068,nan,nan,nan,4.430248009157367e-05,11.519787432030512,6.764379194255709e-06,4.416692172526382e-05,11.799617315173034,6.764379194255709e-06,0.006611793429409637,fp16,fp16
1300,fixed,1e-05,0.001,0.0002530981458217369,0.00025284578186364563,nan,nan,nan,4.321648884797469e-05,14.978955845967828,4.696966344739963e-06,4.416692172526382e-05,11.093946019814524,4.696966344739963e-06,0.006645819868553753,fp16,fp16
1350,fixed,1e-05,0.001,0.0002478090490134291,0.00024263048065232377,nan,nan,nan,4.4670516217593104e-05,8.826334108960625,1.5293763401819269e-06,4.430248009157367e-05,10.18437617552277,4.696966344739963e-06,0.006645819868553753,fp16,fp16
1400,fixed,1e-05,0.001,0.0002448339773735218,0.00024189462295741136,nan,nan,nan,4.399224417284131e-05,10.278418909018445,4.886998744880127e-06,4.399224417284131e-05,10.60651829535698,4.886998744880127e-06,0.0066560108241779225,fp16,fp16
1450,fixed,1e-05,0.001,0.0002423977862831017,0.0002399858362195713,nan,nan,nan,4.32150081906002e-05,6.595438672662585,8.53782796830873e-06,4.399224417284131e-05,10.439786993728,4.886998744880127e-06,0.006632664937477342,fp16,fp16
1500,fixed,1e-05,0.001,0.0002420923398138776,0.00024178727823903346,nan,nan,nan,4.3095944420201704e-05,13.259348277247028,1.2162739902458577e-05,4.32150081906002e-05,10.787699162771302,4.886998744880127e-06,0.006632664937477342,fp16,fp16
1550,fixed,1e-05,0.001,0.0002009536412746759,0.00016680563281183265,nan,nan,nan,4.3916697904933244e-05,5.890055961085852,8.934426148014428e-06,4.32150081906002e-05,8.969919185794907,8.53782796830873e-06,0.006573812302659713,fp16,fp16
1600,fixed,1e-05,0.001,0.00018152836879448223,0.00016398084885729417,nan,nan,nan,4.368084773886949e-05,6.8579363896391206,8.226466244658296e-06,4.368084773886949e-05,8.576239641930606,8.53782796830873e-06,0.006573812302659713,fp16,fp16
1650,fixed,1e-05,0.001,0.00016939015604901348,0.0001580635861868732,nan,nan,nan,4.399322278914042e-05,7.025543700562571,2.4021105887652393e-06,4.3916697904933244e-05,7.925664600239432,8.53782796830873e-06,0.006609148790795188,fp16,fp16
1700,fixed,1e-05,0.001,0.0001655719147263633,0.00016183974078294054,nan,nan,nan,4.3532221752684563e-05,10.676054573901027,1.2834170200332041e-05,4.368084773886949e-05,8.741787780487119,8.934426148014428e-06,0.006626967474262511,fp16,fp16
1750,fixed,1e-05,0.001,0.0001689424852574385,0.0001723816709623115,nan,nan,nan,4.510715734795667e-05,14.88545160307891,3.3863191436559954e-06,4.399322278914042e-05,9.067008445653496,8.226466244658296e-06,0.006609148790795188,fp16,fp16
1800,fixed,1e-05,0.001,0.0002068912855908714,0.00025336435644484414,nan,nan,nan,4.3226547859376296e-05,17.58823545359049,4.7404917135250474e-06,4.3532221752684563e-05,11.406644344154424,4.7404917135250474e-06,0.006632738709548298,fp16,fp16
1850,fixed,1e-05,0.001,0.00023101422956257244,0.00025794984118337127,nan,nan,nan,4.218419417156838e-05,9.359073145916039,8.808166238909145e-06,4.3226547859376296e-05,11.906871695409807,4.7404917135250474e-06,0.006597895251721155,fp16,fp16
1900,fixed,1e-05,0.001,0.00024140982240488678,0.00025227321478815435,nan,nan,nan,4.3573887523962185e-05,4.434065616374629,4.2408667308337554e-06,4.3226547859376296e-05,11.388576078572218,4.7404917135250474e-06,0.006574689943972742,fp16,fp16
1950,fixed,1e-05,0.001,0.000262335690495501,0.0002850754531119622,nan,nan,nan,4.364339110907167e-05,18.264750494339168,3.713805877314516e-06,4.3573887523962185e-05,12.906315262659849,4.2408667308337554e-06,0.006574689943972742,fp16,fp16
2000,fixed,1e-05,0.001,0.00025869206241732644,0.0002550990413516671,nan,nan,nan,4.473726949072443e-05,8.023465717019338,6.3595726341195635e-06,4.364339110907167e-05,11.533918085447933,4.7404917135250474e-06,0.00660105200130723,fp16,fp16
2050,fixed,1e-05,0.001,0.0002559339625700724,0.00025320526878459094,nan,nan,nan,4.1598275856813416e-05,10.746984744487845,2.4189382154143415e-06,4.364339110907167e-05,10.165667943627403,4.2408667308337554e-06,0.0066063144875998505,fp16,fp16
2100,fixed,1e-05,0.001,0.0002504181348949776,0.0002450211830214205,nan,nan,nan,4.364691994851455e-05,6.122584618664011,5.968837329485262e-06,4.364691994851455e-05,9.518370238176999,4.2408667308337554e-06,0.0066063144875998505,fp16,fp16
2150,fixed,1e-05,0.001,0.0002544015589516584,0.0002584483476972505,nan,nan,nan,4.418858952703886e-05,3.212249815513771,3.42249543029809e-06,4.364691994851455e-05,9.274007078004827,3.713805877314516e-06,0.0066065815629956885,fp16,fp16
2200,fixed,1e-05,0.001,0.00020934479302944694,0.0001722679788171804,nan,nan,nan,4.622729466063902e-05,4.599630538439123,6.36722504094912e-06,4.418858952703886e-05,6.540983086824818,5.968837329485262e-06,0.0066065815629956885,fp16,fp16
2250,fixed,1e-05,0.001,0.00019398227311365172,0.00017974711354318875,nan,nan,nan,4.420435652718879e-05,6.531664761336712,5.234244651392724e-06,4.420435652718879e-05,6.242622895688292,5.234244651392724e-06,0.006647449851412108,fp16,fp16
2300,fixed,1e-05,0.001,0.00018065996076854416,0.00016825259803904724,nan,nan,nan,4.2614421545295045e-05,6.882578194310516,4.8964621147925815e-06,4.420435652718879e-05,5.469741585652827,5.234244651392724e-06,0.0066486356891612575,fp16,fp16
2350,fixed,1e-05,0.001,0.00018258859089677863,0.00018453781005954914,nan,nan,nan,4.2601874156389385e-05,10.698136467904344,4.52573828040195e-06,4.2614421545295045e-05,6.384851955500894,4.8964621147925815e-06,0.0066486356891612575,fp16,fp16
2400,fixed,1e-05,0.001,0.00018965520911116824,0.00019699532246971032,nan,nan,nan,4.1996376239694655e-05,7.678641651731781,2.0005924071919157e-06,4.2601874156389385e-05,7.278130322744495,4.8964621147925815e-06,0.0065279722383980035,fp16,fp16
2450,fixed,1e-05,0.001,0.00020434159915765776,0.00022016526380687804,nan,nan,nan,4.12924237025436e-05,14.318699559458981,5.967279775800732e-06,4.1996376239694655e-05,9.221944126948467,4.8964621147925815e-06,0.006527011119677167,fp16,fp16
2500,fixed,1e-05,0.001,0.000223393186193908,0.0002442210291178286,nan,nan,nan,4.348775473772548e-05,12.86259119168189,3.807698162941772e-06,4.1996376239694655e-05,10.488129413017502,4.52573828040195e-06,0.00648046111319979,fp16,fp16
2550,fixed,1e-05,0.001,0.00023685079475751244,0.0002511191139400784,nan,nan,nan,4.2889743781415746e-05,8.731930236413474,9.501649540901772e-06,4.2889743781415746e-05,10.857999821438094,4.52573828040195e-06,0.00648046111319979,fp16,fp16
2600,fixed,1e-05,0.001,0.00025572218516466025,0.0002760971777710895,nan,nan,nan,4.340643135947175e-05,10.965915757203877,2.8537466703217052e-06,4.340643135947175e-05,10.911555679298,3.807698162941772e-06,0.006549026170463494,fp16,fp16
2650,fixed,1e-05,0.001,0.00023857224614102398,0.0002225724631287833,nan,nan,nan,4.3625310354400426e-05,8.684350195961706,6.77148898756371e-06,4.340643135947175e-05,11.112697388143985,5.967279775800732e-06,0.00658835574020345,fp16,fp16
2700,fixed,1e-05,0.001,0.00021656690459561232,0.00019659128387633515,nan,nan,nan,4.259196430211887e-05,7.945903543491063,7.761157547567635e-06,4.340643135947175e-05,9.838138184950402,6.77148898756371e-06,0.00658835574020345,fp16,fp16
2750,fixed,1e-05,0.001,0.0001967070170723377,0.0001786683456447244,nan,nan,nan,4.282500594854355e-05,10.87261881308989,8.29027911359845e-06,4.282500594854355e-05,9.440143709232002,7.761157547567635e-06,0.00658835574020345,fp16,fp16
2800,fixed,1e-05,0.001,0.00019071530082846006,0.00018490609288592086,nan,nan,nan,4.301503940951079e-05,5.638818926892632,3.958854103068409e-06,4.282500594854355e-05,8.821521447327834,6.77148898756371e-06,0.006544081749836531,fp16,fp16
2850,fixed,1e-05,0.001,0.00018269607712104077,0.0001750140468563619,nan,nan,nan,4.4200802221894264e-05,6.198274126286736,6.720774080696748e-06,4.301503940951079e-05,7.867993121144406,6.77148898756371e-06,0.006544081749836531,fp16,fp16
2900,fixed,1e-05,0.001,0.00017695452818266042,0.00017139341762440965,nan,nan,nan,4.159500167588703e-05,6.790912841791583,4.658436482656991e-06,4.301503940951079e-05,7.4893056503103805,6.720774080696748e-06,0.0065585851682745415,fp16,fp16
2950,fixed,1e-05,0.001,0.00018475784415316574,0.00019290526965712516,nan,nan,nan,4.338832513894886e-05,4.390476949215762,4.843352505684591e-06,4.338832513894886e-05,6.77822033145532,4.843352505684591e-06,0.0065585851682745415,fp16,fp16
3000,fixed,1e-05,0.001,0.00018479222212408562,0.0001848266064917291,nan,nan,nan,4.291580989956856e-05,8.435964249567283,1.7913817481580346e-05,4.291580989956856e-05,6.290889418750799,4.843352505684591e-06,0.006586981489191302,fp16,fp16
3050,fixed,1e-05,0.001,0.00017976732930726635,0.00017487907399353172,nan,nan,nan,4.386145155876875e-05,2.037449678149203,3.853793853019936e-06,4.338832513894886e-05,5.570615569002113,4.843352505684591e-06,0.006551015944078335,fp16,fp16
3100,fixed,1e-05,0.001,0.0001842755942926384,0.00018889691904953144,nan,nan,nan,4.3997642933391035e-05,10.491951097196242,9.873868851275069e-06,4.386145155876875e-05,6.4293509631840156,4.843352505684591e-06,0.006586981489191302,fp16,fp16
3150,fixed,1e-05,0.001,0.00019381005147804732,0.00020383782344108244,nan,nan,nan,4.2702948121586815e-05,12.077356371591788,5.353188496346261e-07,4.386145155876875e-05,7.486639669144056,4.843352505684591e-06,0.006622797864858081,fp16,fp16
3200,fixed,1e-05,0.001,0.00021022004149083944,0.00022801947322848625,nan,nan,nan,4.300858563510701e-05,6.586504320211752,4.017931806654812e-06,4.300858563510701e-05,7.925845143343254,4.017931806654812e-06,0.006622797864858081,fp16,fp16
3250,fixed,1e-05,0.001,0.00021620272789452338,0.00022235567654509448,nan,nan,nan,4.287761839805171e-05,6.6068133219207255,1.734806589708405e-05,4.287761839805171e-05,7.560014957813943,4.017931806654812e-06,0.0065580931401671184,fp16,fp16
3300,fixed,1e-05,0.001,0.0001775797263854665,0.00014585643544017478,nan,nan,nan,4.6682875108672306e-05,4.085481933679838,1.0978572190435431e-05,4.300858563510701e-05,7.969621408920069,9.873868851275069e-06,0.006548100365606174,fp16,fp16
3350,fixed,1e-05,0.001,0.00019881860498090212,0.0002225976945180557,nan,nan,nan,4.4316308049019426e-05,8.325998769606226,4.130795229178103e-06,4.4316308049019426e-05,7.536430943402065,4.130795229178103e-06,0.0065580931401671184,fp16,fp16
3400,fixed,1e-05,0.001,0.00018230887524702162,0.00016717009958412425,nan,nan,nan,4.3773379729827866e-05,11.151849941558586,7.1442717005700885e-06,4.4316308049019426e-05,7.351329657395425,7.1442717005700885e-06,0.006657049500268075,fp16,fp16
3450,fixed,1e-05,0.001,0.00018180079505995548,0.00018129413085154713,nan,nan,nan,4.5146782213123515e-05,13.059951003712976,4.879379006928614e-06,4.4316308049019426e-05,8.646018994095671,7.1442717005700885e-06,0.006657049500268075,fp16,fp16
3500,fixed,1e-05,0.001,0.00020901880525833725,0.00024031171556326058,nan,nan,nan,4.314360558055341e-05,15.897196542267443,4.1094958841900235e-06,4.3773379729827866e-05,10.504095638165014,4.879379006928614e-06,0.006657049500268075,fp16,fp16
3550,fixed,1e-05,0.001,0.0002291365673736096,0.00025119063542090777,nan,nan,nan,4.469458508538082e-05,7.765589585429922,8.848355015144626e-06,4.469458508538082e-05,11.240117168515031,4.879379006928614e-06,0.006616145383063152,fp16,fp16
3600,fixed,1e-05,0.001,0.00023284987867182048,0.00023662336666271545,nan,nan,nan,4.4313346734270453e-05,2.425596600899434,2.3486084212990854e-06,4.4313346734270453e-05,10.060036734773671,4.879379006928614e-06,0.006685400891897271,fp16,fp16
3650,fixed,1e-05,0.001,0.0002274651878121782,0.00022220501879390155,nan,nan,nan,4.5255848817760125e-05,4.830294749889907,1.3755542606423658e-05,4.469458508538082e-05,8.795725696439936,4.879379006928614e-06,0.006656827077089388,fp16,fp16
3700,fixed,1e-05,0.001,0.00019322863995991908,0.00016414514968149792,nan,nan,nan,4.2185489292023703e-05,7.950309089732537,7.835331033259866e-06,4.4313346734270453e-05,7.773797313643849,7.835331033259866e-06,0.006685400891897271,fp16,fp16
3750,fixed,1e-05,0.001,0.00016447396874435632,0.00013999832737078083,nan,nan,nan,4.4055344915250316e-05,5.468154705227993,5.609856434920198e-06,4.4055344915250316e-05,5.687988946235959,7.835331033259866e-06,0.006656827077089388,fp16,fp16
3800,fixed,1e-05,0.001,0.00014636984915966254,0.0001302585017348377,nan,nan,nan,4.415719740791246e-05,3.946050898895819,8.30959994193184e-06,4.4055344915250316e-05,4.924081208929138,7.835331033259866e-06,0.006637420049631507,fp16,fp16
3850,fixed,1e-05,0.001,0.0001433355537172954,0.0001403641602242327,nan,nan,nan,4.2883264541160315e-05,6.393963636205906,5.666413638811334e-06,4.4055344915250316e-05,5.717754615990432,7.835331033259866e-06,0.006637420049631507,fp16,fp16
3900,fixed,1e-05,0.001,0.00015427317722720298,0.00016604542693376506,nan,nan,nan,4.4009499106323346e-05,10.131701232950594,6.630436909596352e-06,4.4009499106323346e-05,6.77803591260257,6.630436909596352e-06,0.006637420049631507,fp16,fp16
3950,fixed,1e-05,0.001,0.0001623592537194872,0.0001708691539393582,nan,nan,nan,4.4568940211320296e-05,9.947973624605446,1.0435602725956742e-05,4.4009499106323346e-05,7.177568819577151,6.630436909596352e-06,0.0066339655641496475,fp16,fp16
4000,fixed,1e-05,0.001,0.00016232997118716553,0.00016230069393613603,nan,nan,nan,4.356848876341246e-05,8.14213137961428,7.896577349672457e-06,4.4009499106323346e-05,7.712364154454408,7.896577349672457e-06,0.0066339655641496475,fp16,fp16
4050,fixed,1e-05,0.001,0.0001684984932273072,0.00017490141846410705,nan,nan,nan,4.4213098590262234e-05,2.8127081823699562,3.6153001592326615e-06,4.4213098590262234e-05,7.485695611149237,6.630436909596352e-06,0.0066339655641496475,fp16,fp16
4100,fixed,1e-05,0.001,0.0001732475396995371,0.00017813043569150702,nan,nan,nan,4.4553544285008684e-05,7.788724523990769,1.519220933921333e-06,4.4213098590262234e-05,7.764647788706209,6.630436909596352e-06,0.006649293089514271,fp16,fp16
4150,fixed,1e-05,0.001,0.00016740031374605407,0.0001617504357688274,nan,nan,nan,4.450513006304391e-05,9.182712871116403,1.0039728130366776e-05,4.450513006304391e-05,7.5748501163393716,7.896577349672457e-06,0.006649293089514271,fp16,fp16
4200,fixed,1e-05,0.001,0.00016119166762010464,0.00015521329159254792,nan,nan,nan,4.256482861819677e-05,5.119445373658077,7.4824391825313935e-06,4.450513006304391e-05,6.609144466149897,7.4824391825313935e-06,0.0066712165354636714,fp16,fp16
4250,fixed,1e-05,0.001,0.00017307327995051756,0.0001858306987891358,nan,nan,nan,4.2101801227545366e-05,5.635481509704001,4.6136803428343355e-06,4.256482861819677e-05,6.107814492167842,4.6136803428343355e-06,0.0066712165354636714,fp16,fp16
4300,fixed,1e-05,0.001,0.0001670871266780911,0.00016130801883180575,nan,nan,nan,4.3699816160369664e-05,9.592509694999457,1.1394393895600205e-05,4.256482861819677e-05,7.463774794693741,7.4824391825313935e-06,0.006524172638595393,fp16,fp16
4350,fixed,1e-05,0.001,0.00016418599443459797,0.00016133523452356173,nan,nan,nan,4.376176366349682e-05,11.803232956369738,8.505459800595402e-06,4.3699816160369664e-05,8.266676481169535,8.505459800595402e-06,0.006524172638595393,fp16,fp16
4400,fixed,1e-05,0.001,0.000167522299952622,0.00017092640013576267,nan,nan,nan,4.202511263429187e-05,8.663051155140355,4.192590500777009e-06,4.3699816160369664e-05,8.162744137974325,7.4824391825313935e-06,0.006610583647483002,fp16,fp16
4450,fixed,1e-05,0.001,0.00016613691733197652,0.0001647629916039721,nan,nan,nan,4.221935887471773e-05,8.92574978292049,9.676025785068003e-06,4.221935887471773e-05,8.924005019826808,8.505459800595402e-06,0.006610583647483002,fp16,fp16
4500,fixed,1e-05,0.001,0.00016813732298149225,0.0001701618149257752,nan,nan,nan,4.199785689706914e-05,8.82751450979682,5.013761082083177e-06,4.202511263429187e-05,9.562411619845372,8.505459800595402e-06,0.006497642562862144,fp16,fp16
4550,fixed,1e-05,0.001,0.00018952483375806522,0.00021363289229349807,nan,nan,nan,4.342221291153692e-05,5.999821686032282,3.104270232215579e-06,4.221935887471773e-05,8.843874018051938,5.013761082083177e-06,0.006482677890678502,fp16,fp16
4600,fixed,1e-05,0.001,0.00020360821017432305,0.0002187381063914378,nan,nan,nan,4.315855767345056e-05,5.505644234354169,3.2420918452966977e-06,4.315855767345056e-05,7.584356273648824,4.192590500777009e-06,0.006497642562862144,fp16,fp16
4650,fixed,1e-05,0.001,0.00020980880077998192,0.00021619822131458186,nan,nan,nan,4.718323179986328e-05,8.87598439773349,4.342140875929947e-06,4.342221291153692e-05,7.62694292216745,4.342140875929947e-06,0.006569517309015218,fp16,fp16
4700,fixed,1e-05,0.001,0.00021480069514372895,0.00021991135959360288,nan,nan,nan,4.2818744987016544e-05,10.487938023155264,1.0911543399140624e-05,4.315855767345056e-05,7.939380570214405,4.342140875929947e-06,0.006589553316541032,fp16,fp16
4750,fixed,1e-05,0.001,0.0002356847701079062,0.0002585993067836603,nan,nan,nan,4.4598036765819415e-05,9.910333333324546,3.333350451816941e-06,4.4598036765819415e-05,8.15594433491995,3.333350451816941e-06,0.006569517309015218,fp16,fp16
4800,fixed,1e-05,0.001,0.00023291735073964947,0.00023018242651291746,nan,nan,nan,4.413542046677321e-05,7.749110610634289,5.081685829154946e-06,4.413542046677321e-05,8.50580211984035,4.342140875929947e-06,0.006678176155644549,fp16,fp16
4850,fixed,1e-05,0.001,0.00023970437437450037,0.00024668916640090214,nan,nan,nan,4.426154919201508e-05,11.684798139864908,1.1668133912759714e-06,4.426154919201508e-05,9.7416329009425,4.342140875929947e-06,0.006643449440371561,fp16,fp16
4900,fixed,1e-05,0.001,0.00023498045103391085,0.000230349623415024,nan,nan,nan,4.309218638809398e-05,10.012620923507804,6.314304134505438e-06,4.413542046677321e-05,9.968960206097362,5.081685829154946e-06,0.006652935381620288,fp16,fp16
4950,fixed,1e-05,0.001,0.00022061820207812692,0.00020713378867913193,nan,nan,nan,4.226756936986931e-05,1.9227379222462697,7.729123718407133e-06,4.309218638809398e-05,8.255920185915564,5.081685829154946e-06,0.006643449440371561,fp16,fp16
5000,fixed,1e-05,0.001,0.00020817460653404558,0.00019643287089366257,nan,nan,nan,4.218043977743946e-05,6.479624873641018,2.8386998636482238e-06,4.226756936986931e-05,7.569778493978857,5.081685829154946e-06,0.006564463907136209,fp16,fp16
