run_name,dataset,task_name,bitwidth,h,h_label,h_policy,hstar_cont,hstar_nearest_grid,Delta_mode,Delta_value,G_mode,G_value,L_mode,L_hat,d_trainable,direction_mode,sparse_ratio,sparse_mask_strategy,sparse_mask_source,sparse_mask_hash,sparse_mask_restored_from_checkpoint,sparse_rescale,active_params_all,mask_active_frac_all,active_params_quantized_linear,mask_active_frac_quantized_linear,scale_refresh_k,status,steps_completed,seed,data_seed,batch_size,gpu_name,gpu_type_requested,fallback_used,best_eval_acc,best_eval_step,last_eval_acc,last_eval_step,best_eval_loss,best_eval_loss_step,last_eval_loss,last_eval_loss_step,final_train_loss,update_scalar_source,d_h_last,d_g_last,fd_true_error_last,update_variant,perturbed_parameter_scope,quantized_forward_scope,active_frac,alignment,norm_ratio,delta_q_norm,ideal_displacement_norm,code_change_frac,delta_visibility_mse,delta_visibility_nmse,delta_visibility_rel_l2,lowbit_true_nmse,lowbit_true_corr,nMSE_metric_version,true_dir_lowbit,true_dir_lowbit_field_name,legacy_nMSE_fd_true,legacy_nMSE_computed,legacy_nMSE_excluded_from_main_selection,saturation_frac_w,saturation_frac_w_plus,saturation_frac_w_minus,weight_recon_mse,weight_recon_rel_mse,weight_recon_sqnr_db,corr_fd_true,nMSE_fd_true,fd_true_available,fd_true_mse,fd_true_nmse,fd_true_rmse,fd_true_bias,run_dir,resume_command,warnings
int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k,sst-2,sst-2,4,0.0004583147549720088,0p000458314754972,hstar_cleanGL,0.0004583147549720088,,scale_rms_over_sqrt6,0.00288612211113563,clean32_absG_median_1e-4_3e-4_1e-3,3.8013885991026646,L_clean32,0.0003669103670044343,35588469,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,1a730d7d91dc430663b857afdd0c1b9ea20a9542999b5a722d8215046cc60080,False,none,35556103,0.08716118293404769,35556103,0.1000001636852477,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.9020044543429844,18000,0.8942835931700074,20000,0.3029473772735709,19000,0.30342608864606535,20000,0.30517578125,finite_difference,41.017287619614436,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.005213777320924064,0.27860392649424226,3.078681391101283,16.82651709470937,5.465494787262554,0.005213777320924064,7.361886214125269e-07,8.76281365935157,2.960205002926583,8.76281365935157,0.27860392649424226,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02608758642031105,0.026087848057794277,0.026088801594649363,1.958068187051499e-05,0.01293273373193541,18.883096638894955,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane2.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k,sst-5,sst-5,4,0.0013388576857165132,0p00133885768572,hstar_cleanGL,0.0013388576857165132,,scale_rms_over_sqrt6,0.0028862099916490327,clean32_absG_median_1e-4_3e-4_1e-3,14.212155553886564,L_clean32,0.00016084839833201015,35566596,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,246e7499f494fec4b200db1f072e15f8df62f79dbcd4ba9483ee844bd8dbeb90,False,none,35603003,0.08727549433217745,35603003,0.10013120299855283,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.4414519906323185,20000,0.4414519906323185,20000,1.4432015698185012,20000,1.4432015698185012,20000,1.525390625,finite_difference,-7.2939977894467205,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.01610498737328284,0.49285672235019956,1.8476929302366067,29.52326428784707,15.97844739497088,0.01610498737328284,1.8616574371850153e-06,2.5926734014447894,1.6101780651358997,2.5926734014447894,0.49285672235019956,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026078414639829645,0.026085853648171613,0.026085659631109037,1.9570304159753997e-05,0.012934069312062077,18.88264816052778,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane2.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k,rte,rte,4,0.00043525285893347395,0p000435252858933,hstar_cleanGL,0.00043525285893347395,,scale_rms_over_sqrt6,0.0028858952948455324,clean32_absG_median_1e-4_3e-4_1e-3,4.037918061873794,L_clean32,0.0004323457990226267,35568337,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,4f5d137da8de6e42c31446032dd2713c5fd37d41a9dfd6953df8af375b0b3bb9,False,none,35564813,0.08718253437133415,35564813,0.10002466022317533,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.6506024096385542,11000,0.5582329317269076,20000,0.6527790850903614,17000,0.6736065355170683,20000,0.664794921875,finite_difference,-10.65741850924636,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.004965529799309962,0.27091148696434614,3.159619418113612,16.402958536073537,5.191434905746793,0.004965529799309962,7.027473667404896e-07,9.271240477360356,3.04487117582343,9.271240477360356,0.27091148696434614,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02608862421493147,0.026089220456727184,0.026089189635726557,1.959129044614322e-05,0.012930504652024475,18.88384525134098,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane2.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k,mnli,mnli,4,0.0008531355897454983,0p000853135589745,hstar_cleanGL,0.0008531355897454983,,scale_rms_over_sqrt6,0.0028855544309274116,clean32_absG_median_1e-4_3e-4_1e-3,10.584000896756885,L_clean32,0.000294987668128699,35561425,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,3278e4b77b6970b68ba561ea1efe137f3ed89304d01e0ce2e6c181c039558851,False,none,35593907,0.08725363530716963,35593907,0.10010619767037077,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.47565571683218744,20000,0.47565571683218744,20000,1.031979872915075,20000,1.031979872915075,20000,1.04150390625,finite_difference,12.019081577711319,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.010035955189205652,0.3864158947657207,2.2915234642817612,23.328400534624485,10.180301837727017,0.010035955189205652,1.3058582245886055e-06,4.480117607648676,2.1166288308649386,4.480117607648676,0.3864158947657207,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026076570962445384,0.026079929031567115,0.026080038563677303,1.957170108532695e-05,0.012933851432827416,18.88272131967363,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane2.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k,trec,trec,4,0.0012135533363166271,0p00121355333632,hstar_cleanGL,0.0012135533363166271,,scale_rms_over_sqrt6,0.0028857595834984756,clean32_absG_median_1e-4_3e-4_1e-3,37.964457278448606,L_clean32,0.0005226951500573748,35580425,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,996cc41b300bf906d351d609f264e4af915cb7c2e0e656eb9afd177b9b0c0209,False,none,35566888,0.08718674468441026,35566888,0.1000293437581898,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.6904761904761905,19000,0.673992673992674,20000,1.1295501373626373,20000,1.1295501373626373,20000,1.27783203125,finite_difference,-20.52018894001273,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.014525419047406481,0.46760780567412075,1.9362594869716854,28.02872268223583,14.47570579812672,0.014525419047406481,1.7316269296619228e-06,2.9382807028679427,1.7141413894040196,2.9382807028679427,0.46760780567412075,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.0260826398341607,0.026088661244439447,0.02608722967703803,1.957208041094536e-05,0.012934066766100644,18.882649015399576,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane2.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k,sst-2,sst-2,4,0.0010440057466626622,0p00104400574666,hstar_lowbitL,0.0010440057466626622,0.001,scale_rms_over_sqrt6,0.00288612211113563,rtnclip_int4_shared_grid_absG_median_1e-4_3e-4_1e-3,35.69823796064657,L_lowbit_q90,0.0006640280036610104,35588469,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,1a730d7d91dc430663b857afdd0c1b9ea20a9542999b5a722d8215046cc60080,False,none,35556103,0.08716118293404769,35556103,0.1000001636852477,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.9037861915367483,18000,0.8974016332590943,20000,0.3294565904556422,20000,0.3294565904556422,20000,0.3875732421875,finite_difference,-4.793922666133725,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.012372231008101328,0.4317434601015721,2.07644953624004,25.853289065190868,12.450718697456521,0.012372231008101328,1.5340946876213712e-06,3.518655662009442,1.8758080024377342,3.518655662009442,0.4317434601015721,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02607814776269506,0.026082144386276797,0.026082490319016764,1.957012503287256e-05,0.012934124424577205,18.882629655129644,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane3.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k,sst-5,sst-5,4,0.0013665044203238033,0p00136650442032,hstar_lowbitL,0.0013665044203238033,0.0015,scale_rms_over_sqrt6,0.0028862099916490327,rtnclip_int4_shared_grid_absG_median_1e-4_3e-4_1e-3,62.72690384513612,L_lowbit_q90,0.000681486709151025,35566596,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,246e7499f494fec4b200db1f072e15f8df62f79dbcd4ba9483ee844bd8dbeb90,False,none,35603003,0.08727549433217745,35603003,0.10013120299855283,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.47540983606557374,19000,0.4672131147540984,20000,1.4175410750878221,20000,1.4175410750878221,20000,1.54150390625,finite_difference,8.218391820012451,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.016451923976902916,0.49831228180490195,1.830060572469431,29.844820468988292,16.308105271463624,0.016451923976902916,1.8888270635494644e-06,2.525238379623939,1.58909986458496,2.525238379623939,0.49831228180490195,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026076634520771507,0.026084731373334814,0.02608654281490908,1.9570416713858607e-05,0.012934194897223127,18.88260599230032,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane3.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k,rte,rte,4,0.0003591546781873233,0p000359154678187,hstar_lowbitL,0.0003591546781873233,0.0003,scale_rms_over_sqrt6,0.0028858952948455324,rtnclip_int4_shared_grid_absG_median_1e-4_3e-4_1e-3,29.57854002453573,L_lowbit_q90,0.004651260727163781,35568337,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,4f5d137da8de6e42c31446032dd2713c5fd37d41a9dfd6953df8af375b0b3bb9,False,none,35564813,0.08718253437133415,35564813,0.10002466022317533,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.6385542168674698,18000,0.6224899598393574,20000,0.6647468781375502,20000,0.6647468781375502,20000,0.6796875,finite_difference,46.22399068777038,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.004072640835462104,0.24527347548907608,3.4707175448298586,14.869477187762168,4.284266004275962,0.004072640835462104,5.855715813702909e-07,11.343330368190475,3.367986099762063,11.343330368190475,0.24527347548907608,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026087071814875854,0.026087170251021374,0.026087786217537594,1.9594364066201366e-05,0.01292966609880782,18.884126903800595,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane3.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k,mnli,mnli,4,0.0004373247312660918,0p000437324731266,hstar_lowbitL,0.0004373247312660918,0.0005,scale_rms_over_sqrt6,0.0028855544309274116,rtnclip_int4_shared_grid_absG_median_1e-4_3e-4_1e-3,15.299244840277101,L_lowbit_q90,0.0016227515435622765,35561425,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,3278e4b77b6970b68ba561ea1efe137f3ed89304d01e0ce2e6c181c039558851,False,none,35593907,0.08725363530716963,35593907,0.10010619767037077,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.5047873694932519,17000,0.48726763432645787,20000,1.0145697057231984,20000,1.0145697057231984,20000,0.987060546875,finite_difference,29.587746129836283,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.004991603814712523,0.27138418576701867,3.157649619130409,16.47508462643461,5.217515118402706,0.004991603814712523,7.087242830461759e-07,9.256878775647621,3.042511918735508,9.256878775647621,0.27138418576701867,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026083236574607253,0.026083700513312033,0.026083998633351316,1.9578713882821904e-05,0.01293346185972427,18.88285213298779,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane3.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k,trec,trec,4,0.0006825578664185142,0p000682557866419,hstar_lowbitL,0.0006825578664185142,0.0007,scale_rms_over_sqrt6,0.0028857595834984756,rtnclip_int4_shared_grid_absG_median_1e-4_3e-4_1e-3,77.51617385740398,L_lowbit_q90,0.0033736683544085596,35580425,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,996cc41b300bf906d351d609f264e4af915cb7c2e0e656eb9afd177b9b0c0209,False,none,35566888,0.08718674468441026,35566888,0.1000293437581898,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.7893772893772893,20000,0.7893772893772893,20000,0.9124599358974359,20000,0.9124599358974359,20000,0.933349609375,finite_difference,9.657491619850738,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.007910676268103942,0.3438337936282838,2.54585805216517,20.728932308521223,8.142218412723125,0.007910676268103942,1.0684984599259822e-06,5.730689157137474,2.393885786151351,5.730689157137474,0.3438337936282838,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026082831240088204,0.026084437020918786,0.026084861581610615,1.958241500340417e-05,0.01293248998368309,18.883178492832986,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane3.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst2_fixed_small_h1e-5_seed16_full_bs64_step20k,sst-2,sst-2,4,1e-05,1e-5,fixed_small,0.0886419832658425,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.028511776272977345,L_clean32,1.0649598954304798e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.5529324424647365,6000,0.44870081662954714,20000,0.7123782015590201,7000,0.8823448809855234,20000,1.0498046875,finite_difference,0.0,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0,0.0,0.0,0.0,0.009924551043620979,0.0,4.0078415290298764e-10,1.0,1.0,1.0,0.0,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026081638561417896,0.02839762418686102,0.02839762418686102,2.1354630019225156,0.011240410507255444,19.492178277544745,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/fixed_small/int4_prefix_quantized_seedfixed_sst2_fixed_small_h1e-5_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane4.csv --only-run-name int4_prefix_quantized_seedfixed_sst2_fixed_small_h1e-5_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k,sst-5,sst-5,4,1e-05,1e-5,fixed_small,0.08047201478862864,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.08226705752126542,L_clean32,3.7284139269758045e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020815588165944,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.275175644028103,3000,0.2224824355971897,20000,1.6189142088700235,9000,1.6582397175058547,20000,1.6396484375,finite_difference,0.0,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0,0.0,0.0,0.0,0.009924551043620979,0.0,4.0078415290298764e-10,1.0,1.0,1.0,0.0,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026081888350327452,0.028796387215455372,0.028796387215455372,2.5502850744625967,0.011134244697311002,19.53339238433774,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/fixed_small/int4_prefix_quantized_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane4.csv --only-run-name int4_prefix_quantized_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_rte_fixed_small_h1e-5_seed16_full_bs64_step20k,rte,rte,4,1e-05,1e-5,fixed_small,0.07280756826605808,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.10347813824312176,L_clean32,5.7290612011287635e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,failed,9685,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.5622489959839357,6000,0.5261044176706827,9000,0.7952689664909639,6000,0.8777198638303213,9000,nan,finite_difference,nan,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0,0.0,0.0,0.0,0.009934810525461532,0.0,4.016132005892792e-10,1.0,1.0,1.0,0.0,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026081247899276162,0.0283284509787336,0.0283284509787336,8.467190309357731,0.01123443412517512,19.494487979669817,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/fixed_small/int4_prefix_quantized_seedfixed_rte_fixed_small_h1e-5_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane4.csv --only-run-name int4_prefix_quantized_seedfixed_rte_fixed_small_h1e-5_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_mnli_fixed_small_h1e-5_seed16_full_bs64_step20k,mnli,mnli,4,1e-05,1e-5,fixed_small,0.1059865385430891,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.05518709534059917,L_clean32,1.4418630973235657e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020845826335268,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.33590527119938884,10000,0.3332060096765979,20000,1.2170939966895848,3000,1.342046349789916,20000,1.30078125,finite_difference,0.0,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0,0.0,0.0,0.0,0.009924551043620979,0.0,4.0078415290298764e-10,1.0,1.0,1.0,0.0,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.0260817714772318,0.02859293669462204,0.02859293669462204,2.5842629955115943,0.011196701760974004,19.509098896478577,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/fixed_small/int4_prefix_quantized_seedfixed_mnli_fixed_small_h1e-5_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane4.csv --only-run-name int4_prefix_quantized_seedfixed_mnli_fixed_small_h1e-5_seed16_full_bs64_step20k run-manifest,
