group,model,dataset,seed,L_mode,h2,m_L,lambda_q50,lambda_q90,lambda_q95,median_abs_K,MAD_K,SNR2,finite_rate,zero_K_frac,stability_q90_2x,stability_q90_next,stability_q90_prev,log_slope_q90_next,log_slope_q90_prev,low_h2_noise_suspected,large_h2_nonlocal_suspected,alignment_eff,norm_ratio_eff,zero_coord_frac_eff,rms_snap_error
C_model,OPT-1.3B,sst-2,16,L_clean32,0.01,16,1.800002189137552e-06,9.263036274636814e-06,1.0549930872138883e-05,2368.3366179466248,3004.1730403900146,0.5317340721251081,1.0,0.0,nan,nan,0.9815034008274799,nan,0.9865954433860024,False,False,0.9999999988692132,1.0000000011894314,1.4535346801746412e-07,1.381228371083265e-09
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,1e-05,16,0.006824299236743457,0.023474573417210515,0.025268524285988983,8978843.688964842,8978843.688964842,0.6744907594765952,1.0,0.0,nan,0.8846402077069501,nan,1.9658431170257675,nan,True,False,0.9177125571836122,1.0363413040720286,0.3877617031240272,8.291543391375262e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,3e-05,16,0.000935848569914964,0.002708021912692718,0.0028071443705708094,1231299.5062934028,1494354.6719021266,0.5557583850464838,1.0,0.0,nan,0.9193144470313421,7.668531557855849,2.090741362381379,1.9658431170257675,True,False,0.987695015110368,1.011863826224538,0.1535477342461009,9.494870864185853e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.0001,16,8.357121340738991e-05,0.00021849824455754015,0.00022977243483904798,109958.64868164062,83529.94918823242,0.8878982111334542,1.0,0.0,nan,0.7988801005090549,11.393792484615522,1.4598908554276517,2.090741362381379,True,False,0.9988364938580057,1.0010986915789772,0.04753633490892186,9.655576716765748e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.0003,16,2.1764892997905257e-05,4.394434418548034e-05,4.683175657498838e-05,28638.044993082687,15416.410234239367,1.2529568442858894,1.0,0.0,nan,0.22361348200110023,3.9721584116295854,0.21022467591500602,1.4598908554276517,False,False,0.9998681662641211,1.0001179752824427,0.01591330109863357,9.74357521012866e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.001,16,1.4945552580285542e-05,3.4117796144296795e-05,4.795323797631239e-05,19664.04914855957,16257.286071777344,0.8158323219532929,1.0,0.0,1.1582714170897153,0.2718006866472813,0.28801824454326386,0.5929826141509048,0.21022467591500602,False,False,0.9999884515198479,1.000015439389362,0.004776082583509577,9.616350232351927e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.0015,16,2.0905679084728768e-05,4.339103683500932e-05,6.322560453432343e-05,27505.874633789062,27284.198337131078,0.6799708037074468,1.0,0.0,0.9682176077374391,0.6970201697086251,0.2137132724497907,1.8383970442892876,0.5929826141509048,False,False,0.9999949433037301,1.0000050913519403,0.0031845679412434236,9.544415509141307e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.002,16,2.4051916988667416e-05,7.363546539060089e-05,0.00011189009114260102,31645.119190216064,24172.186851501465,0.8830123897131135,1.0,0.0,0.4457878008406532,0.15980802283297435,0.41073181223786054,0.36564057153029333,1.8383970442892876,False,False,0.9999971926774694,1.0000070843474616,0.002388701462505934,9.492850554528412e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.003,16,1.9462894797256904e-05,8.540300368486675e-05,9.935394248438572e-05,25607.890552944606,37027.61067284478,0.46647043203131233,1.0,0.0,nan,0.52215178008028,0.13778834055883105,2.5669382946585055,0.36564057153029333,False,False,0.9999987677764886,1.0000008701293912,0.0015925594771950783,9.448557656050521e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.004,16,1.8307635195824696e-05,4.0809672764459087e-05,4.530280288253126e-05,24087.8164768219,16603.294759988785,0.9785412994496172,1.0,0.0,nan,0.552114914196877,1.0927147121485628,3.5995599229434525,2.5669382946585055,False,False,0.9999993142356526,1.000005034502437,0.0011944657789979144,9.451719687513418e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.005,16,8.571879916092371e-06,1.8278043235592217e-05,4.136432546632015e-05,11278.066635131836,10178.914070129395,0.7473244864578191,1.0,0.0,0.49380902836535995,0.49380902836535995,1.2327155596325667,0.9822463189561267,3.5995599229434525,False,True,0.9999995574096809,1.0000007097655375,0.000955665611416956,9.523836409003566e-06
C_model,OPT-1.3B,sst-2,16,L_oracle_precision,0.01,16,1.7913726637029691e-06,9.252179971195357e-06,1.054253075293387e-05,2356.9822311401367,3011.050224304199,0.5279761600528986,1.0,0.0,nan,nan,0.9755389883203661,nan,0.9822463189561267,False,False,0.9999998817396989,1.0000004444032897,0.00047752946347097484,1.024119735551886e-05
C_model,OPT-1.3B,sst-2,17,L_clean32,1e-05,16,0.0001082670989768968,0.00032684010138974806,0.0004385063686928131,142455.10101318356,142157.0777893066,0.675904786226022,1.0,0.0,nan,0.566492409336838,nan,0.7608197918010423,nan,True,False,1.0000000049962434,0.9999999974588116,5.8197058535259e-05,1.2033096128876854e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,3e-05,16,5.916655572636547e-05,0.00014168766431908088,0.00017630860665116883,77850.28881496853,71227.5505065918,0.7372049165641447,1.0,0.0,nan,0.29199119625351905,1.3067646831056434,0.28679946046528654,0.7608197918010423,False,False,0.9999999984877009,0.9999999999783924,1.9494655126875603e-05,1.202548061980679e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.0001,16,3.863604678137981e-05,0.00010031611342819421,0.00011292460052041214,50836.801528930664,42486.19079589844,0.8070611233972896,1.0,0.0,nan,0.21050590970137414,0.4124118156560004,0.21514681123150084,0.28679946046528654,False,False,0.9999999989023798,0.999999998200923,5.84852954123603e-06,1.1997376173833117e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.0003,16,4.19957362890019e-05,7.919897850278005e-05,8.502205990657287e-05,55255.49252827963,37304.891480339895,0.9990464424831264,1.0,0.0,nan,0.3699337211930602,0.266633927078226,0.3836716734920917,0.21514681123150084,False,False,0.9999999965075433,1.0000000025995435,2.0030277906406626e-06,1.1923527644731547e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.001,16,2.4806460133589128e-05,4.9900605300623724e-05,5.6262662481724715e-05,32640.784978866577,19776.850938796997,1.113216048320338,1.0,0.0,0.05425779175204444,0.0145217977807016,0.5871346136688145,0.03555760038277433,0.3836716734920917,False,False,0.9999999988219167,0.9999999993664492,6.410752955436914e-07,1.1735705374609203e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.0015,16,2.6328152611508574e-05,5.0625251814455786e-05,5.608703938425157e-05,34640.855259365504,27502.69571940104,0.8495507862644198,1.0,0.0,0.16794666002884687,0.03916721558695593,0.014313933729633499,0.13354894800223285,0.03555760038277433,False,False,1.0000000015696742,1.000000000201386,4.53160812054447e-07,1.1640178104626062e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.002,16,2.4851006734024887e-05,5.260810200558372e-05,6.033929748980614e-05,32698.169350624084,32538.771629333496,0.6777948882039134,1.0,0.0,0.15544210764921393,0.1239256228547896,0.037690965418720405,0.28813225875284215,0.13354894800223285,False,False,1.0000000003161964,0.9999999990491281,3.5359843657581795e-07,1.159236391476321e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.003,16,2.759742091625914e-05,5.9127593937759616e-05,6.984845232328813e-05,36312.017175886365,25652.39204300774,0.9547694422425904,1.0,0.0,nan,0.24856425089269243,0.11026140906016225,0.9933520287582998,0.28813225875284215,False,False,1.0000000002816727,1.0000000003616507,2.568861290975314e-07,1.1573771278793263e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.004,16,2.2033547356124344e-05,4.443058759496884e-05,4.983191048514973e-05,28990.667313337326,25772.77272939682,0.7587052203972867,1.0,0.0,nan,0.05983380141003763,0.33078576736332066,0.26042475512334684,0.9933520287582998,False,False,0.9999999993655577,0.9999999974628868,2.053949005580114e-07,1.1679969371883324e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.005,16,1.4832625874741451e-05,4.708903860949129e-05,5.680981279376216e-05,19516.79229736328,19516.79229736328,0.6744907594765952,1.0,0.0,0.6756920650329192,0.6756920650329192,0.056455834235927156,1.624563771686896,0.26042475512334684,False,False,1.0000000025802183,1.0000000006101226,1.7708422508794322e-07,1.1884177458821142e-09
C_model,OPT-1.3B,sst-2,17,L_clean32,0.01,16,3.870099392436781e-06,1.527134819533719e-05,1.7434234357971238e-05,5092.219412326813,4858.339726924896,0.706960635092464,1.0,0.0,nan,nan,2.0834891539163425,nan,1.624563771686896,False,True,1.0000000004353629,0.9999999996239572,1.29963100815615e-07,1.3811998324079377e-09
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,1e-05,16,0.007006971475388287,0.01776339309909854,0.023914833845084082,9219646.45385742,7127523.42224121,0.872472241811672,1.0,0.0,nan,0.8585623953788428,nan,1.7803338230095773,nan,True,False,0.9177138803420206,1.0363186278178342,0.38776832839210074,8.291429884583875e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,3e-05,16,0.0014400080057432184,0.0025124117690219303,0.002592412292911338,1894765.4300265843,1624690.1618109809,0.7866126132653428,1.0,0.0,nan,0.9218021511149809,6.070255486003987,2.1167530782393777,1.7803338230095773,True,False,0.9876949834802013,1.0118647378661496,0.1535516091985542,9.494983749498597e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.0001,16,9.518148408650928e-05,0.00019646519492911844,0.00022529091242264832,125241.27960205078,125300.88424682617,0.6741699095291703,1.0,0.0,nan,0.5892894638099133,11.78807555781213,0.8099914895388642,2.1167530782393777,False,False,0.9988366262561985,1.001098447388312,0.04753594406959674,9.655138692092561e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.0003,16,4.137112363446793e-05,8.069032496273867e-05,8.981006426389197e-05,54433.61070421008,31097.730000813808,1.1806317510627036,1.0,0.0,nan,0.39459649474335834,1.434804836701769,0.4168367347032507,0.8099914895388642,False,False,0.999868182656602,1.0001182757079619,0.015911876254637934,9.74338197425343e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.001,16,2.3537174792202944e-05,4.885020517814299e-05,5.41940071361138e-05,30970.57342529297,19509.01746749878,1.07075436401922,1.0,0.0,0.08703658358124977,0.02656912583137087,0.6517908986603598,0.0646721406414868,0.4168367347032507,False,False,0.9999884526883791,1.0000155525440575,0.004776856851983003,9.615850377770588e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.0015,16,2.6055338357693738e-05,5.014811245297848e-05,5.5449334002873736e-05,34282.73730807834,26416.937510172524,0.8753243828872332,1.0,0.0,0.17679064370207365,0.05890247059681354,0.025881477596410046,0.1989451971640335,0.0646721406414868,False,False,0.9999949454592112,1.0000050684625923,0.003184879548678128,9.545336569111734e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.002,16,2.4514120492580577e-05,5.310196023112822e-05,6.089406271089925e-05,32254.9045085907,32087.385654449463,0.6780120784264518,1.0,0.0,0.1683728124272883,0.11133052984456304,0.05562596389412069,0.2603379943454611,0.1989451971640335,False,False,0.999997197642743,1.000007121467943,0.0023894742109430937,9.492912108797004e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.003,16,2.7246647129427352e-05,5.901382971077517e-05,6.987902128826198e-05,35850.47192043728,25453.580750359426,0.9499964767380967,1.0,0.0,nan,0.251683306415574,0.10017769408362637,1.007810465889723,0.2603379943454611,False,False,0.9999987679350533,1.0000008740805788,0.0015928330837231112,9.446948222587015e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.004,16,2.1832015985769966e-05,4.416103367323833e-05,4.9635904040475525e-05,28725.48997402191,25486.573576927185,0.760207231875825,1.0,0.0,nan,0.06574257303460966,0.33633260967360573,0.28534012072077924,1.007810465889723,False,False,0.9999993079275177,1.0000050482528744,0.0011944161878147085,9.45189948668496e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.005,16,1.4654489649576013e-05,4.706429372052763e-05,5.678763150581949e-05,19282.398223876953,19282.398223876953,0.6744907594765952,1.0,0.0,0.6753413458762296,0.6753413458762296,0.06168710408876074,1.6230044284298901,0.28534012072077924,False,False,0.9999995607245924,1.0000007199071796,0.0009555050575862699,9.523822942649718e-06
C_model,OPT-1.3B,sst-2,17,L_oracle_precision,0.01,16,3.885419093600449e-06,1.527982958125097e-05,1.7438021032838606e-05,5112.3762130737305,4867.417812347412,0.708435282859597,1.0,0.0,nan,nan,2.0801581516406085,nan,1.6230044284298901,False,True,0.9999998839534556,1.000000454672695,0.00047770920775952984,1.0242255484250352e-05
