global_step,training_h_source,training_h,h_additive,h_two_point,h_two_point_tilde,eps_est,nu3_est,noise_est,delta_tilde,g_tilde,l_tilde,delta_hat,g_hat,l_hat,h2,two_point_precision,additive_noise_precision
1200,fixed,0.001,0.001,0.0002971461006357272,0.0003049516409889231,nan,nan,nan,4.281314249965362e-05,6.84027303595733,8.709627466727554e-06,4.281314249965362e-05,11.16056789083829,3.148814993627849e-06,0.006482960160372097,fp16,fp16
1250,fixed,0.001,0.001,0.00024031589396378335,0.000194354658425791,nan,nan,nan,4.290405922802165e-05,9.629730561535872,7.307398490254031e-06,4.281314249965362e-05,10.520343005331911,7.307398490254031e-06,0.0065431752612667825,fp16,fp16
1300,fixed,0.001,0.001,0.0002537335119752312,0.0002679002792424018,nan,nan,nan,4.1533767216606066e-05,14.846424212917162,3.6734175621352663e-06,4.281314249965362e-05,10.048328627383135,3.6734175621352663e-06,0.0065431752612667825,fp16,fp16
1350,fixed,0.001,0.001,0.00024487464823227056,0.00023632508327371348,nan,nan,nan,4.295327016734518e-05,9.647441346586065,4.6281788065925855e-06,4.290405922802165e-05,9.83072824542252,4.6281788065925855e-06,0.0065431752612667825,fp16,fp16
1400,fixed,0.001,0.001,0.00023448280889660955,0.0002245319720312234,nan,nan,nan,4.236666063661687e-05,7.614489610783024,5.003643739923608e-06,4.236666063661687e-05,9.715671753555892,5.003643739923608e-06,0.006550119023958393,fp16,fp16
1450,fixed,0.001,0.001,0.00022990029288185004,0.00022540733333873238,nan,nan,nan,4.277355765225366e-05,6.754059707496999,9.742360160913808e-06,4.277355765225366e-05,9.698429087863826,5.003643739923608e-06,0.006508967708985571,fp16,fp16
1500,fixed,0.001,0.001,0.00023039186877423532,0.00023088449576079192,nan,nan,nan,4.158619049121626e-05,12.503614671534981,1.1430564332872144e-05,4.236666063661687e-05,10.273205909863645,5.003643739923608e-06,0.006540149665890962,fp16,fp16
1550,fixed,0.001,0.001,0.00020265243701457258,0.0001782528630304593,nan,nan,nan,4.314458419685252e-05,6.8221086316984305,7.151285507840087e-06,4.277355765225366e-05,8.6683427936199,7.151285507840087e-06,0.006508967708985571,fp16,fp16
1600,fixed,0.001,0.001,0.0001878884927794799,0.0001742001539137969,nan,nan,nan,4.3374693632358685e-05,7.343067931181947,5.727794944869814e-06,4.314458419685252e-05,8.207468110539077,7.151285507840087e-06,0.006540149665890962,fp16,fp16
1650,fixed,0.001,0.001,0.00018226026381325472,0.00017680062931935505,nan,nan,nan,4.2719595512608066e-05,8.848852839691137,5.007905033222115e-06,4.314458419685252e-05,8.454340756320699,7.151285507840087e-06,0.006568453714296274,fp16,fp16
1700,fixed,0.001,0.001,0.00018126890129994294,0.00018028293107353078,nan,nan,nan,4.195784276816994e-05,8.872904910388963,1.04380408144652e-05,4.2719595512608066e-05,8.878109796899093,7.151285507840087e-06,0.006568453714296274,fp16,fp16
1750,fixed,0.001,0.001,0.00018864790138782922,0.0001963272819706957,nan,nan,nan,4.4893437006976455e-05,14.50639181936419,6.302270267100722e-06,4.2719595512608066e-05,9.278665226464934,6.302270267100722e-06,0.006536022912491056,fp16,fp16
1800,fixed,0.001,0.001,0.00020674475084431657,0.00022657761728186437,nan,nan,nan,4.197630914859474e-05,17.582111684418333,3.802031898346855e-06,4.197630914859474e-05,11.430665837008913,5.727794944869814e-06,0.006536022912491056,fp16,fp16
1850,fixed,0.001,0.001,0.00021434130026915513,0.00022221697437758663,nan,nan,nan,4.103486571693793e-05,10.67806177083672,7.476294791116546e-06,4.197630914859474e-05,12.097664604939869,6.302270267100722e-06,0.006478912651718244,fp16,fp16
1900,fixed,0.001,0.001,0.00021396018875111014,0.0002135797548719005,nan,nan,nan,4.330179581302218e-05,4.238066398079864,3.634545403226468e-06,4.197630914859474e-05,11.175507316617615,6.302270267100722e-06,0.006478912651718244,fp16,fp16
1950,fixed,0.001,0.001,0.00022240427908358816,0.00023118162141943726,nan,nan,nan,4.23921192123089e-05,17.820411812559804,7.76057944163861e-06,4.23921192123089e-05,12.965008697051783,6.302270267100722e-06,0.006478912651718244,fp16,fp16
2000,fixed,0.001,0.001,0.00023138533674126882,0.0002407290645642132,nan,nan,nan,4.377156074042432e-05,7.943123598745127,5.335907038238819e-06,4.330179581302218e-05,11.65235505292797,5.335907038238819e-06,0.006510923069143798,fp16,fp16
2050,fixed,0.001,0.001,0.00020831149413192936,0.00018753858476347156,nan,nan,nan,4.0173650631913915e-05,9.246496777904547,7.3757759547177626e-06,4.23921192123089e-05,9.985232071625212,7.3757759547177626e-06,0.006580410003413327,fp16,fp16
2100,fixed,0.001,0.001,0.0001948446602307442,0.0001822484245463199,nan,nan,nan,4.2964522435795516e-05,5.932904122280023,7.163313827603845e-06,4.2964522435795516e-05,9.036200541913873,7.163313827603845e-06,0.006510923069143798,fp16,fp16
2150,fixed,0.001,0.001,0.0001871896488509305,0.00017983538576545378,nan,nan,nan,4.229876140016131e-05,3.7419790517020877,5.049898577616082e-06,4.229876140016131e-05,8.936983072638318,7.163313827603845e-06,0.006554732827186438,fp16,fp16
2200,fixed,0.001,0.001,0.00017269420362106362,0.0001593212453112907,nan,nan,nan,4.515997716225684e-05,6.449106804722307,6.911303991608036e-06,4.2964522435795516e-05,6.662722071070819,6.911303991608036e-06,0.006503749795322796,fp16,fp16
2250,fixed,0.001,0.001,0.00016396157881524062,0.00015567053649684478,nan,nan,nan,4.2830237362068146e-05,6.533625815526875,3.4185652291629765e-06,4.2830237362068146e-05,6.380822514427168,6.911303991608036e-06,0.006554732827186438,fp16,fp16
2300,fixed,0.001,0.001,0.00015981531039614786,0.00015577389301549573,nan,nan,nan,4.188746606814675e-05,7.173201524374307,6.453598992519935e-06,4.2830237362068146e-05,5.96616346372112,6.453598992519935e-06,0.0065444814433282756,fp16,fp16
2350,fixed,0.001,0.001,0.00017554022406336838,0.0001928123794136825,nan,nan,nan,4.126409476157278e-05,12.669370846331798,4.55604944975324e-06,4.188746606814675e-05,7.313456808531475,5.049898577616082e-06,0.0065444814433282756,fp16,fp16
2400,fixed,0.001,0.001,0.00019237970151918826,0.00021083458081523092,nan,nan,nan,4.1390703700017184e-05,7.094978697470561,2.1882825118376894e-06,4.1390703700017184e-05,7.98405673768517,4.55604944975324e-06,0.006472052693554553,fp16,fp16
2450,fixed,0.001,0.001,0.00020689497147691768,0.00022250543526373568,nan,nan,nan,4.018688196083531e-05,11.127468268382415,7.662896452802317e-06,4.126409476157278e-05,8.91972903041719,4.55604944975324e-06,0.006433560732597244,fp16,fp16
2500,fixed,0.001,0.001,0.000203435742839842,0.00020003435158121068,nan,nan,nan,4.2140152800129727e-05,12.83672225106812,7.72624847323679e-06,4.1390703700017184e-05,10.18034831752544,6.453598992519935e-06,0.0064237134713164765,fp16,fp16
2550,fixed,0.001,0.001,0.0001939772787118496,0.00018495857282108564,nan,nan,nan,4.087099296157248e-05,8.601493052203178,1.0471992483799518e-05,4.087099296157248e-05,10.466006623091214,7.662896452802317e-06,0.006433560732597244,fp16,fp16
2600,fixed,0.001,0.001,0.00018693350701117382,0.00018014551124518837,nan,nan,nan,4.1990882891695946e-05,8.657360197405712,4.611261199863555e-06,4.1990882891695946e-05,9.663604493305996,7.662896452802317e-06,0.0063930425433882795,fp16,fp16
2650,fixed,0.001,0.001,0.0001826914237285391,0.00017854560606925075,nan,nan,nan,4.276905019651167e-05,6.240547442366222,5.19627763886297e-06,4.1990882891695946e-05,9.492718242285129,7.662896452802317e-06,0.006480037260054601,fp16,fp16
2700,fixed,0.001,0.001,0.0001966173352845974,0.0002116047690988395,nan,nan,nan,4.158719821134582e-05,8.871591874368146,4.886650980895339e-06,4.1990882891695946e-05,9.041542963482275,5.19627763886297e-06,0.006480037260054601,fp16,fp16
2750,fixed,0.001,0.001,0.00019946045559919402,0.00020234468792007195,nan,nan,nan,4.120168887311593e-05,9.367870059285027,5.865113492140199e-06,4.158719821134582e-05,8.347772525125658,5.19627763886297e-06,0.006480037260054601,fp16,fp16
2800,fixed,0.001,0.001,0.0002007486863495074,0.0002020452372375698,nan,nan,nan,4.126486601307988e-05,6.3040399739032535,4.830535826577715e-06,4.126486601307988e-05,7.888281909465673,4.886650980895339e-06,0.0064488137057404455,fp16,fp16
2850,fixed,0.001,0.001,0.00019564497515431523,0.00019067101757513767,nan,nan,nan,4.2072595533682033e-05,6.567239058667885,7.60751294969857e-06,4.126486601307988e-05,7.470257681718107,5.19627763886297e-06,0.006423773502629112,fp16,fp16
2900,fixed,0.001,0.001,0.0001954481949515571,0.00019525161267081652,nan,nan,nan,4.31556036346592e-05,5.0157338582777005,1.4054220288141164e-06,4.2072595533682033e-05,7.225294964900402,4.886650980895339e-06,0.006423773502629112,fp16,fp16
2950,fixed,0.001,0.001,0.00018711059755470875,0.0001791286725669564,nan,nan,nan,4.210050610709004e-05,2.7825293759633793,2.7196523057823278e-06,4.210050610709004e-05,6.007482465219448,4.830535826577715e-06,0.006486339147291177,fp16,fp16
3000,fixed,0.001,0.001,0.00017859774609792634,0.00017047219841159988,nan,nan,nan,4.092755989404395e-05,6.534874826432568,1.453942508084345e-05,4.210050610709004e-05,5.440883418648957,4.830535826577715e-06,0.006488490279494148,fp16,fp16
3050,fixed,0.001,0.001,0.0001492291908354178,0.00012468999124537136,nan,nan,nan,4.215666194795631e-05,2.0211148563564034,7.779412993198116e-06,4.210050610709004e-05,4.584298395139587,7.60751294969857e-06,0.006488490279494148,fp16,fp16
3100,fixed,0.001,0.001,0.00014033532824522902,0.00013197152811353328,nan,nan,nan,4.249173798598349e-05,9.86772298122773,1.4320537058326754e-05,4.215666194795631e-05,5.244395179651557,7.779412993198116e-06,0.006488490279494148,fp16,fp16
3150,fixed,0.001,0.001,0.0001440779550985371,0.00014792039470703844,nan,nan,nan,4.170733518549241e-05,11.736597960977631,2.980090826714845e-06,4.215666194795631e-05,6.588568000191543,7.779412993198116e-06,0.006492816180052868,fp16,fp16
3200,fixed,0.001,0.001,0.00015265125876699108,0.0001617347135945261,nan,nan,nan,4.213667125441134e-05,9.24161091538761,4.333265946547804e-06,4.213667125441134e-05,7.880384308076389,7.779412993198116e-06,0.006492816180052868,fp16,fp16
3250,fixed,0.001,0.001,0.00015558737114070722,0.00015857995704723752,nan,nan,nan,4.114947296329774e-05,5.402673543819633,1.591661834674163e-05,4.170733518549241e-05,7.653944051553802,7.779412993198116e-06,0.006491276550449175,fp16,fp16
3300,fixed,0.001,0.001,0.00016237516067007905,0.0001694590801896762,nan,nan,nan,4.370776878204197e-05,3.649045612328079,7.1755228430901126e-06,4.213667125441134e-05,7.979530202748137,7.1755228430901126e-06,0.0064581216453000025,fp16,fp16
3350,fixed,0.001,0.001,0.00017176412144936172,0.00018169597674619933,nan,nan,nan,4.323652683524415e-05,9.731322972301388,6.382574724874037e-06,4.323652683524415e-05,7.952250200962868,6.382574724874037e-06,0.006491276550449175,fp16,fp16
3400,fixed,0.001,0.001,0.00017412014963053812,0.0001765084946235359,nan,nan,nan,4.167580118519254e-05,9.498613668723412,2.5488713013896905e-06,4.323652683524415e-05,7.504653342512024,6.382574724874037e-06,0.006575448793447041,fp16,fp16
3450,fixed,0.001,0.001,0.00017962076714842475,0.0001852951542911494,nan,nan,nan,4.3229738366790116e-05,13.076935256061947,4.812985916027891e-06,4.3229738366790116e-05,8.271718210646892,6.382574724874037e-06,0.006575448793447041,fp16,fp16
3500,fixed,0.001,0.001,0.00018784542075197155,0.0001964466729413736,nan,nan,nan,4.095023177796975e-05,12.263906013044728,7.889978551636259e-06,4.167580118519254e-05,9.64396470449191,6.382574724874037e-06,0.006574932575075589,fp16,fp16
3550,fixed,0.001,0.001,0.0001963913444661719,0.000205326060261843,nan,nan,nan,4.178701783530414e-05,7.96642995048309,6.505311251963162e-06,4.178701783530414e-05,10.507441572122913,6.382574724874037e-06,0.006455679761666663,fp16,fp16
3600,fixed,0.001,0.001,0.00019237958691277525,0.00018844977899270363,nan,nan,nan,4.191672633169219e-05,1.6128112936689032,6.4060689666277436e-06,4.178701783530414e-05,8.883739236396416,6.4060689666277436e-06,0.0064642878830776206,fp16,fp16
3650,fixed,0.001,0.001,0.00018363181537914123,0.00017528181737248407,nan,nan,nan,4.369215093902312e-05,3.9825301000587805,1.1008972890508832e-05,4.191672633169219e-05,7.780522522663491,6.505311251963162e-06,0.0064642878830776206,fp16,fp16
3700,fixed,0.001,0.001,0.00017360110532838542,0.00016411831309848528,nan,nan,nan,4.132960384595208e-05,8.279406555250093,4.595625614737572e-06,4.191672633169219e-05,6.821016782501118,6.505311251963162e-06,0.006474312807680224,fp16,fp16
3750,fixed,0.001,0.001,0.00015732400518346206,0.00014257307037387305,nan,nan,nan,4.3080995965283364e-05,3.2015514988331946,6.653072344347686e-06,4.3080995965283364e-05,5.008545879658812,6.505311251963162e-06,0.006474312807680224,fp16,fp16
3800,fixed,0.001,0.001,0.00014320100918699996,0.00013034583634113412,nan,nan,nan,4.2007861338788643e-05,4.87753123323619,7.972587235437256e-06,4.2007861338788643e-05,4.390766136209432,6.653072344347686e-06,0.006563611503226205,fp16,fp16
3850,fixed,0.001,0.001,0.0001439992620442302,0.0001448019646440125,nan,nan,nan,4.019197149318643e-05,6.7524669660877015,5.769521105399769e-06,4.2007861338788643e-05,5.418697270693192,6.653072344347686e-06,0.006481347185484561,fp16,fp16
3900,fixed,0.001,0.001,0.0001498086024239666,0.00015585230814119553,nan,nan,nan,4.340697705629282e-05,8.275512844442087,7.419024808127342e-06,4.2007861338788643e-05,6.277293819569853,6.653072344347686e-06,0.006481347185484561,fp16,fp16
3950,fixed,0.001,0.001,0.00015133268224852198,0.00015287226731959893,nan,nan,nan,4.328417344368063e-05,9.574244606573515,7.975978345697701e-06,4.328417344368063e-05,6.536261429834537,7.419024808127342e-06,0.006481347185484561,fp16,fp16
4000,fixed,0.001,0.001,0.00015518577633375077,0.00015913697436988452,nan,nan,nan,4.2094197851838544e-05,8.577428782274412,1.1318051018022424e-05,4.328417344368063e-05,7.611436886522782,7.972587235437256e-06,0.006579070864771152,fp16,fp16
4050,fixed,0.001,0.001,0.00015861074876339065,0.00016211131082773122,nan,nan,nan,4.32722044934053e-05,3.58146791602778,2.851462345800673e-06,4.32722044934053e-05,7.352224223081099,7.419024808127342e-06,0.006579070864771152,fp16,fp16
4100,fixed,0.001,0.001,0.00016039222296035364,0.00016219370620676113,nan,nan,nan,4.2799056245712563e-05,7.196656622609138,2.491292841546181e-06,4.2799056245712563e-05,7.441062154385387,7.419024808127342e-06,0.006578161178734168,fp16,fp16
4150,fixed,0.001,0.001,0.00015955167842259457,0.0001587155388061398,nan,nan,nan,4.326680937083438e-05,8.95738386977403,1.1746163199405867e-05,4.326680937083438e-05,7.5774363594517755,7.975978345697701e-06,0.006542098764594781,fp16,fp16
4200,fixed,0.001,0.001,0.0001570572175911196,0.0001546017556276053,nan,nan,nan,4.09844251407776e-05,3.4235355988625256,6.9652979217398405e-06,4.2799056245712563e-05,6.347294557909577,6.9652979217398405e-06,0.006577751087631272,fp16,fp16
4250,fixed,0.001,0.001,0.00015531118276197574,0.000153584558932666,nan,nan,nan,4.113268732908182e-05,4.695558871808133,5.953394137785003e-06,4.113268732908182e-05,5.570920575816322,5.953394137785003e-06,0.006542098764594781,fp16,fp16
4300,fixed,0.001,0.001,0.00016387860485438146,0.00017291863117272968,nan,nan,nan,4.154697307967581e-05,11.035866787126965,4.209716917342956e-06,4.113268732908182e-05,7.061800350036158,5.953394137785003e-06,0.00641347700776122,fp16,fp16
4350,fixed,0.001,0.001,0.00016394277348845185,0.0001640069672485206,nan,nan,nan,4.2447551095392555e-05,8.67930057134901,1.1071169353442019e-05,4.154697307967581e-05,7.358329139784134,6.9652979217398405e-06,0.00641347700776122,fp16,fp16
4400,fixed,0.001,0.001,0.00017036357960702645,0.00017703585610355735,nan,nan,nan,4.1151579353027046e-05,8.80713556979599,5.279922436633131e-06,4.154697307967581e-05,7.328279479788525,5.953394137785003e-06,0.006445694150336006,fp16,fp16
4450,fixed,0.001,0.001,0.00017962703887789845,0.00018939419546401293,nan,nan,nan,4.0415063267573714e-05,9.120667443562905,1.0219125572400419e-05,4.1151579353027046e-05,8.4677058487286,5.953394137785003e-06,0.006445694150336006,fp16,fp16
4500,fixed,0.001,0.001,0.00019194636227546312,0.0002051105792365011,nan,nan,nan,3.9621554606128484e-05,7.359417506062601,5.298810511121456e-06,4.0415063267573714e-05,9.000477575579493,5.298810511121456e-06,0.006414949676577911,fp16,fp16
4550,fixed,0.001,0.001,0.00019187537736242819,0.0001918044187007782,nan,nan,nan,4.171062391833402e-05,5.386370796327489,2.3718212527545534e-06,4.0415063267573714e-05,7.8705783774196,5.298810511121456e-06,0.006357284268268465,fp16,fp16
4600,fixed,0.001,0.001,0.00018855973539628248,0.00018530138833581334,nan,nan,nan,4.1223131120204926e-05,5.2077131644837165,2.3110157703991323e-06,4.1223131120204926e-05,7.17626089604654,5.279922436633131e-06,0.006357284268268465,fp16,fp16
4650,fixed,0.001,0.001,0.0001875693802747934,0.0001865842267052929,nan,nan,nan,4.540128429653123e-05,7.2262988210262575,5.037007114563817e-06,4.171062391833402e-05,6.860093546292593,5.037007114563817e-06,0.0064205242091440575,fp16,fp16
4700,fixed,0.001,0.001,0.00018440963011192283,0.00018130310836552994,nan,nan,nan,4.105928383069113e-05,7.5894419449599395,1.0553941425960973e-05,4.1223131120204926e-05,6.553848446572,5.037007114563817e-06,0.006458376260201478,fp16,fp16
4750,fixed,0.001,0.001,0.00018830498907815264,0.00019228263128233795,nan,nan,nan,4.3264652049401775e-05,9.709307190882528,5.462878302863877e-06,4.3264652049401775e-05,7.023826383535986,5.037007114563817e-06,0.0064205242091440575,fp16,fp16
4800,fixed,0.001,0.001,0.00018766882145713947,0.0001870348030582159,nan,nan,nan,4.191589687252417e-05,7.464582465826658,5.520678788453611e-06,4.191589687252417e-05,7.43946871743582,5.462878302863877e-06,0.006577587099339831,fp16,fp16
4850,fixed,0.001,0.001,0.00019620218374643563,0.0002051235607916988,nan,nan,nan,4.345766137703322e-05,11.355839396035167,2.618621830813639e-06,4.3264652049401775e-05,8.66909396374611,5.462878302863877e-06,0.006474248749663869,fp16,fp16
4900,fixed,0.001,0.001,0.00020105465050133595,0.00020602712832419565,nan,nan,nan,4.107152562937699e-05,9.016083057175333,3.744801162370997e-06,4.191589687252417e-05,9.027050810975926,5.462878302863877e-06,0.006577587099339831,fp16,fp16
4950,fixed,0.001,0.001,0.00019612711393473043,0.00019132034362025915,nan,nan,nan,4.0923205233411863e-05,2.175840156200548,7.879814115135334e-06,4.107152562937699e-05,7.9443304532240475,5.462878302863877e-06,0.006474248749663869,fp16,fp16
5000,fixed,0.001,0.001,0.0001905043369469999,0.00018504275960382367,nan,nan,nan,4.023965811938979e-05,4.467107072702143,5.050815387026346e-06,4.0923205233411863e-05,6.89589042958797,5.050815387026346e-06,0.006408707016971285,fp16,fp16
