precision,checkpoint_id,h,n_directions,G,G2,d,V_dir_formula,V_dir_sample,scalar_nmse,directional_corr,sign_agreement,V_h_raw,rho_raw,rho_raw_std_or_bootstrap_ci,d_h_mean,d_h_std,d_star_mean,d_star_std,probe_active_frac,probe_alignment,probe_norm_ratio,saturation_frac,dh_zero_fraction
int4,task_start_seed16_deterministic,1e-05,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,1194.471975377933,-0.0154881144949068,0.453125,42595955775084.84,1194.460025465051,1177937.4517385848,3.0517578125,324.106422611729,-0.5242059489369973,9.371698613859625,0.0010962109526871,0.0385956440820949,21.16348433095304,0.0260783915650572,0.078125
int4,task_start_seed16_deterministic,3e-05,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,311.88439655211306,-0.0246289592299271,0.484375,11122085339421.977,311.8814003821701,410957.7157041073,11.571248372395834,164.82542575236815,-0.5242059489369973,9.371698613859625,0.0032856484229597,0.0670886197790608,12.198727035967345,0.0260781971903063,0.03125
int4,task_start_seed16_deterministic,0.0001,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,79.29101228753217,0.052950036864659,0.484375,2827582864226.1284,79.2900320828957,76672.72179715181,13.16070556640625,82.40871847594434,-0.5242059489369973,9.371698613859625,0.0110306995920166,0.1232001079629372,6.6992744270349736,0.0260783512602329,0.03125
int4,task_start_seed16_deterministic,0.0003,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,24.37541096613172,-0.0217297751998811,0.5078125,869260800524.0535,24.37548962188216,10075.043269617743,4.704793294270834,44.87703192012788,-0.5242059489369973,9.371698613859625,0.0337375837849591,0.2163496875246261,3.899419357065017,0.0260815524958911,0.015625
int4,task_start_seed16_deterministic,0.0005,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,13.740964282886964,0.0495852335950295,0.5078125,490018655346.8589,13.74092175873458,7300.920370575141,4.96673583984375,33.520053084883,-0.5242059489369973,9.371698613859625,0.0571661941549853,0.2824859997280095,3.042265688864559,0.0260884971867415,0.03125
int4,task_start_seed16_deterministic,0.0007,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,7.782778136894694,0.1984342800487196,0.53125,277542329652.1233,7.782739279155066,4050.420572373706,1.6457693917410712,26.284874462874093,-0.5242059489369973,9.371698613859625,0.0811882834649699,0.3374532917385132,2.5876315413572524,0.0260994491382935,0.0078125
int4,task_start_seed16_deterministic,0.001,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,6.197286500908789,0.1307220082897939,0.546875,220997006306.1273,6.197116251456883,1121.0768265802851,1.3885498046875,22.57926408187999,-0.5242059489369973,9.371698613859625,0.1180917027365813,0.4080687607112747,2.183164281046914,0.0261247446019613,0.0390625
int4,task_start_seed16_deterministic,0.0012,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,5.090561703554437,0.1958991901411059,0.5546875,181531809048.04352,5.090447797513026,2527.569308971932,0.2543131510416665,20.899968949659883,-0.5242059489369973,9.371698613859625,0.1430782893895794,0.4498046285858313,2.002986574611615,0.026147969094091,0.015625
int4,task_start_seed16_deterministic,0.0015,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,3.242185940562456,0.2739267995754703,0.5625,115617976298.71382,3.2421164967674523,4679.040273893056,0.2390543619791666,16.84404457606247,-0.5242059489369973,9.371698613859625,0.1806749992765005,0.5064699345317898,1.8045306219629176,0.0261932009956954,0.015625
int4,task_start_seed16_deterministic,0.002,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,2.1937023694089914,0.3465903173626114,0.6484375,78228418626.59065,2.193652359820116,10602.591631444207,0.484466552734375,13.97072873007756,-0.5242059489369973,9.371698613859625,0.2421139009186389,0.5883011064933042,1.5826815836526809,0.0262967904950356,0.0
int4,task_start_seed16_deterministic,0.003,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,1.4853359768362726,0.4499856552771151,0.6796875,52968626637.33476,1.485326622465103,11450.93753374204,0.1907348632812499,11.98287760773796,-0.5242059489369973,9.371698613859625,0.3539259221399105,0.7140246991244794,1.3355576568562713,0.0266042173145853,0.0
int4,task_start_seed16_deterministic,0.005,128,9.525887923308302,90.74254072743096,406883417,36921635129.18131,35661265230.28724,0.9621107622703312,0.5546412213091806,0.640625,34310031463.62145,0.9621092028580585,985.9571911092454,0.310516357421875,10.020266995654376,-0.5242059489369973,9.371698613859625,0.5206911237820109,0.8535394583242041,1.1404925464342397,0.0275998352553085,0.0
