precision,checkpoint_id,checkpoint_step,h,batch_index,direction_index,direction_seed,d_star,d_h,e_h,norm_u2,vector_error_h,loss_plus,loss_minus,loss_base,G,G2,d,V_dir_formula,V_dir_sample_direction,direction_distribution,direction_dtype,quantizer,quant_bits,group_size,probe_active_frac,probe_alignment,probe_norm_ratio,delta_q_norm,nominal_delta_norm,saturation_frac
fp16,task_start_seed16_deterministic,0,0.001,0,0,730000,-1.2437140626655498,-1.46484375,-0.22112968733445015,407932149.44651604,19947204.377877872,1.705078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,630999672.6830146,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,40.394660510840595,40.394660510840595,0.0
fp16,task_start_seed16_deterministic,0,0.0015,0,0,730000,-1.2437140626655498,-1.3020833333333333,-0.05836927066778341,407932149.44651604,1389813.312462392,1.703125,1.70703125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,630999672.6830146,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,60.59199076626089,60.59199076626089,0.0
fp16,task_start_seed16_deterministic,0,0.002,0,0,730000,-1.2437140626655498,-1.46484375,-0.22112968733445015,407932149.44651604,19947204.377877872,1.6982421875,1.7041015625,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,630999672.6830146,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,80.78932102168119,80.78932102168119,0.0
fp16,task_start_seed16_deterministic,0,0.003,0,0,730000,-1.2437140626655498,-1.3020833333333333,-0.05836927066778341,407932149.44651604,1389813.312462392,1.685546875,1.693359375,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,630999672.6830146,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,121.18398153252178,121.18398153252178,0.0
fp16,task_start_seed16_deterministic,0,0.005,0,0,730000,-1.2437140626655498,-0.9765625,0.26715156266554985,407932149.44651604,29114100.142221175,1.6630859375,1.6728515625,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,630999672.6830146,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,201.97330255420297,201.97330255420297,0.0
fp16,task_start_seed16_deterministic,0,3e-06,0,1,730001,10.26619522959244,0.0,-10.26619522959244,407934611.3197756,42994172288.22678,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.12118434720504097,0.12118434720504097,0.0
fp16,task_start_seed16_deterministic,0,5e-06,0,1,730001,10.26619522959244,0.0,-10.26619522959244,407934611.3197756,42994172288.22678,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.20197391200840162,0.20197391200840162,0.0
fp16,task_start_seed16_deterministic,0,7e-06,0,1,730001,10.26619522959244,0.0,-10.26619522959244,407934611.3197756,42994172288.22678,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.2827634768117622,0.2827634768117622,0.0
fp16,task_start_seed16_deterministic,0,1e-05,0,1,730001,10.26619522959244,0.0,-10.26619522959244,407934611.3197756,42994172288.22678,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.40394782401680324,0.40394782401680324,0.0
fp16,task_start_seed16_deterministic,0,2e-05,0,1,730001,10.26619522959244,0.0,-10.26619522959244,407934611.3197756,42994172288.22678,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.8078956480336065,0.8078956480336065,0.0
fp16,task_start_seed16_deterministic,0,3e-05,0,1,730001,10.26619522959244,0.0,-10.26619522959244,407934611.3197756,42994172288.22678,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,1.2118434720504097,1.2118434720504097,0.0
fp16,task_start_seed16_deterministic,0,5e-05,0,1,730001,10.26619522959244,9.765625,-0.5005702295924408,407934611.3197756,102216401.86184691,1.7080078125,1.70703125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,2.019739120084016,2.019739120084016,0.0
fp16,task_start_seed16_deterministic,0,7e-05,0,1,730001,10.26619522959244,6.975446428571429,-3.290748801021012,407934611.3197756,4417535194.112313,1.7080078125,1.70703125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,2.827634768117622,2.827634768117622,0.0
fp16,task_start_seed16_deterministic,0,0.0001,0,1,730001,10.26619522959244,9.765625,-0.5005702295924408,407934611.3197756,102216401.86184691,1.708984375,1.70703125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,4.039478240168032,4.039478240168032,0.0
fp16,task_start_seed16_deterministic,0,0.0003,0,1,730001,10.26619522959244,11.393229166666668,1.127033937074227,407934611.3197756,518160785.0283968,1.7109375,1.7041015625,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,12.118434720504094,12.118434720504094,0.0
fp16,task_start_seed16_deterministic,0,0.001,0,1,730001,10.26619522959244,11.71875,1.4525547704075592,407934611.3197756,860707502.7209296,1.716796875,1.693359375,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,40.394782401680324,40.394782401680324,0.0
fp16,task_start_seed16_deterministic,0,0.0015,0,1,730001,10.26619522959244,11.067708333333334,0.8015131037408931,407934611.3197756,262066681.02227023,1.71875,1.685546875,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,60.59217360252048,60.59217360252048,0.0
fp16,task_start_seed16_deterministic,0,0.002,0,1,730001,10.26619522959244,11.23046875,0.9642735204075592,407934611.3197756,379307156.31453174,1.720703125,1.67578125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,80.78956480336065,80.78956480336065,0.0
fp16,task_start_seed16_deterministic,0,0.003,0,1,730001,10.26619522959244,9.928385416666666,-0.3378098129257747,407934611.3197756,46551649.781292886,1.716796875,1.6572265625,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,121.18434720504096,121.18434720504096,0.0
fp16,task_start_seed16_deterministic,0,0.005,0,1,730001,10.26619522959244,4.1015625,-6.164632729592441,407934611.3197756,15502615303.64946,1.6708984375,1.6298828125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,42994172240.897705,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,201.9739120084016,201.9739120084016,0.0
fp16,task_start_seed16_deterministic,0,3e-06,0,2,730002,-6.359649402641299,0.0,6.359649402641299,407906202.1269778,16497823665.847178,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.12118012739955014,0.12118012739955014,0.0
fp16,task_start_seed16_deterministic,0,5e-06,0,2,730002,-6.359649402641299,0.0,6.359649402641299,407906202.1269778,16497823665.847178,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.20196687899925023,0.20196687899925023,0.0
fp16,task_start_seed16_deterministic,0,7e-06,0,2,730002,-6.359649402641299,0.0,6.359649402641299,407906202.1269778,16497823665.847178,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.2827536305989503,0.2827536305989503,0.0
fp16,task_start_seed16_deterministic,0,1e-05,0,2,730002,-6.359649402641299,0.0,6.359649402641299,407906202.1269778,16497823665.847178,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.40393375799850045,0.40393375799850045,0.0
fp16,task_start_seed16_deterministic,0,2e-05,0,2,730002,-6.359649402641299,0.0,6.359649402641299,407906202.1269778,16497823665.847178,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.8078675159970009,0.8078675159970009,0.0
fp16,task_start_seed16_deterministic,0,3e-05,0,2,730002,-6.359649402641299,0.0,6.359649402641299,407906202.1269778,16497823665.847178,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,1.2118012739955013,1.2118012739955013,0.0
fp16,task_start_seed16_deterministic,0,5e-05,0,2,730002,-6.359649402641299,0.0,6.359649402641299,407906202.1269778,16497823665.847178,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,2.0196687899925023,2.0196687899925023,0.0
fp16,task_start_seed16_deterministic,0,7e-05,0,2,730002,-6.359649402641299,-6.975446428571429,-0.6157970259301297,407906202.1269778,154680469.96081886,1.70703125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,2.827536305989503,2.827536305989503,0.0
fp16,task_start_seed16_deterministic,0,0.0001,0,2,730002,-6.359649402641299,-4.8828125,1.476836902641299,407906202.1269778,889662695.1054918,1.70703125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,4.039337579985005,4.039337579985005,0.0
fp16,task_start_seed16_deterministic,0,0.0003,0,2,730002,-6.359649402641299,-6.510416666666667,-0.1507672640253679,407906202.1269778,9272021.206210215,1.7060546875,1.7099609375,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,12.118012739955013,12.118012739955013,0.0
fp16,task_start_seed16_deterministic,0,0.001,0,2,730002,-6.359649402641299,-5.859375,0.5002744026412991,407906202.1269778,102088511.785046,1.703125,1.71484375,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,40.39337579985005,40.39337579985005,0.0
fp16,task_start_seed16_deterministic,0,0.0015,0,2,730002,-6.359649402641299,-4.557291666666667,1.8023577359746321,407906202.1269778,1325080608.8662243,1.703125,1.716796875,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,60.590063699775065,60.590063699775065,0.0
fp16,task_start_seed16_deterministic,0,0.002,0,2,730002,-6.359649402641299,-4.39453125,1.965118152641299,407906202.1269778,1575207038.119201,1.7021484375,1.7197265625,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,80.7867515997001,80.7867515997001,0.0
fp16,task_start_seed16_deterministic,0,0.003,0,2,730002,-6.359649402641299,-3.5807291666666665,2.7789202359746326,407906202.1269778,3150013908.110178,1.7021484375,1.7236328125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,121.18012739955013,121.18012739955013,0.0
fp16,task_start_seed16_deterministic,0,0.005,0,2,730002,-6.359649402641299,-3.41796875,2.941680652641299,407906202.1269778,3529810226.853592,1.6943359375,1.728515625,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,16497823748.417345,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,201.9668789992502,201.9668789992502,0.0
fp16,task_start_seed16_deterministic,0,3e-06,0,3,730003,8.10921403308263,0.0,-8.10921403308263,407865052.1636673,26820941629.30979,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.12117401486247795,0.12117401486247795,0.0
fp16,task_start_seed16_deterministic,0,5e-06,0,3,730003,8.10921403308263,0.0,-8.10921403308263,407865052.1636673,26820941629.30979,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.20195669143746325,0.20195669143746325,0.0
fp16,task_start_seed16_deterministic,0,7e-06,0,3,730003,8.10921403308263,0.0,-8.10921403308263,407865052.1636673,26820941629.30979,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.28273936801244853,0.28273936801244853,0.0
fp16,task_start_seed16_deterministic,0,1e-05,0,3,730003,8.10921403308263,0.0,-8.10921403308263,407865052.1636673,26820941629.30979,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.4039133828749265,0.4039133828749265,0.0
fp16,task_start_seed16_deterministic,0,2e-05,0,3,730003,8.10921403308263,0.0,-8.10921403308263,407865052.1636673,26820941629.30979,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.807826765749853,0.807826765749853,0.0
fp16,task_start_seed16_deterministic,0,3e-05,0,3,730003,8.10921403308263,0.0,-8.10921403308263,407865052.1636673,26820941629.30979,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,1.2117401486247794,1.2117401486247794,0.0
fp16,task_start_seed16_deterministic,0,5e-05,0,3,730003,8.10921403308263,9.765625,1.6564109669173703,407865052.1636673,1119058238.847232,1.7080078125,1.70703125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,2.019566914374632,2.019566914374632,0.0
fp16,task_start_seed16_deterministic,0,7e-05,0,3,730003,8.10921403308263,6.975446428571429,-1.1337676045112008,407865052.1636673,524281558.40418863,1.7080078125,1.70703125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,2.827393680124485,2.827393680124485,0.0
fp16,task_start_seed16_deterministic,0,0.0001,0,3,730003,8.10921403308263,9.765625,1.6564109669173703,407865052.1636673,1119058238.847232,1.708984375,1.70703125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,4.039133828749264,4.039133828749264,0.0
fp16,task_start_seed16_deterministic,0,0.0003,0,3,730003,8.10921403308263,8.138020833333334,0.028806800250704256,407865052.1636673,338459.36620113626,1.7099609375,1.705078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,12.117401486247793,12.117401486247793,0.0
fp16,task_start_seed16_deterministic,0,0.001,0,3,730003,8.10921403308263,6.8359375,-1.2732765330826297,407865052.1636673,661244335.0141159,1.71484375,1.701171875,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,40.391338287492644,40.391338287492644,0.0
fp16,task_start_seed16_deterministic,0,0.0015,0,3,730003,8.10921403308263,6.8359375,-1.2732765330826297,407865052.1636673,661244335.0141159,1.71875,1.6982421875,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,60.58700743123897,60.58700743123897,0.0
fp16,task_start_seed16_deterministic,0,0.002,0,3,730003,8.10921403308263,7.080078125,-1.0291359080826297,407865052.1636673,431978326.61124855,1.7236328125,1.6953125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,80.78267657498529,80.78267657498529,0.0
fp16,task_start_seed16_deterministic,0,0.003,0,3,730003,8.10921403308263,6.510416666666667,-1.5987973664159627,407865052.1636673,1042565484.3750858,1.734375,1.6953125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,121.17401486247795,121.17401486247795,0.0
fp16,task_start_seed16_deterministic,0,0.005,0,3,730003,8.10921403308263,4.19921875,-3.9099952830826297,407865052.1636673,6235466659.362277,1.7431640625,1.701171875,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,26820941661.251537,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,201.95669143746323,201.95669143746323,0.0
fp16,task_start_seed16_deterministic,0,3e-06,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.12118906293528307,0.12118906293528307,0.0
fp16,task_start_seed16_deterministic,0,5e-06,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.20198177155880515,0.20198177155880515,0.0
fp16,task_start_seed16_deterministic,0,7e-06,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.28277448018232715,0.28277448018232715,0.0
fp16,task_start_seed16_deterministic,0,1e-05,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.4039635431176103,0.4039635431176103,0.0
fp16,task_start_seed16_deterministic,0,2e-05,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,0.8079270862352206,0.8079270862352206,0.0
fp16,task_start_seed16_deterministic,0,3e-05,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,1.2118906293528307,1.2118906293528307,0.0
fp16,task_start_seed16_deterministic,0,5e-05,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,2.0198177155880512,2.0198177155880512,0.0
fp16,task_start_seed16_deterministic,0,7e-05,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,2.8277448018232714,2.8277448018232714,0.0
fp16,task_start_seed16_deterministic,0,0.0001,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7080078125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,4.0396354311761025,4.0396354311761025,0.0
fp16,task_start_seed16_deterministic,0,0.0003,0,4,730004,-0.8964552169123081,-1.6276041666666667,-0.7311489497543586,407966360.4203334,218090161.97889167,1.70703125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,12.118906293528307,12.118906293528307,0.0
fp16,task_start_seed16_deterministic,0,0.001,0,4,730004,-0.8964552169123081,-0.48828125,0.4081739669123081,407966360.4203334,67969638.2487099,1.70703125,1.7080078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,40.39635431176102,40.39635431176102,0.0
fp16,task_start_seed16_deterministic,0,0.0015,0,4,730004,-0.8964552169123081,0.0,0.8964552169123081,407966360.4203334,327854804.1779476,1.7060546875,1.7060546875,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,60.59453146764154,60.59453146764154,0.0
fp16,task_start_seed16_deterministic,0,0.002,0,4,730004,-0.8964552169123081,0.244140625,1.1405958419123081,407966360.4203334,530747457.1220553,1.7060546875,1.705078125,1.7080078125,12.78516517950627,163.46044866725958,406883417,66509346061.54813,327854966.03113234,torch.randn_like trainable parameters,torch.float16,none,32,0,1.0,1.0,1.0,80.79270862352205,80.79270862352205,0.0
