epoch,global_step,grad_l1_norm,grad_l2_norm,source
0.50187265917603,134,1098118263.7332077,68140.99698361833,zo_direct
0.5056179775280899,135,2944466197.5440903,182712.43056544376,zo_direct
0.5093632958801498,136,1206695999.496725,74878.7704743154,zo_direct
0.5131086142322098,137,3284136126.083601,203787.27188815028,zo_direct
0.5168539325842697,138,8494871054.321342,527119.3596499139,zo_direct
0.5205992509363296,139,3807016010.6045227,236234.54963649504,zo_direct
0.5243445692883895,140,6874352541.358162,426576.1937819817,zo_direct
0.5280898876404494,141,5761693474.477264,357524.45824312227,zo_direct
0.5318352059925093,142,8563247486.00705,531361.5480482194,zo_direct
0.5355805243445693,143,263226200.2141075,16333.848335766645,zo_direct
0.5393258426966292,144,602049892.0882835,37359.374040327915,zo_direct
0.5430711610486891,145,2089996047.3714924,129691.66461783594,zo_direct
0.5468164794007491,146,1063712152.8676252,66006.61091338447,zo_direct
0.550561797752809,147,2020929885.214882,125402.90527714332,zo_direct
0.5543071161048689,148,6651203051.470062,412728.2912937935,zo_direct
0.5580524344569289,149,61431784.44738197,3812.115867903463,zo_direct
0.5617977528089888,150,4649125303.195419,288496.576153957,zo_direct
0.5655430711610487,151,6588086236.4906845,408817.70379852335,zo_direct
0.5692883895131086,152,1966672039.4948692,122039.18310730213,zo_direct
0.5730337078651685,153,3079463172.155815,191091.19757947896,zo_direct
0.5767790262172284,154,5671480068.895454,351940.2094160175,zo_direct
0.5805243445692884,155,392530850.5914779,24356.73935831218,zo_direct
0.5842696629213483,156,6975497442.081017,432854.57054683747,zo_direct
0.5880149812734082,157,3734823501.996002,231755.97360981393,zo_direct
0.5917602996254682,158,198528887.66482902,12319.338658628885,zo_direct
0.5955056179775281,159,3254945370.610718,201975.96815194446,zo_direct
0.599250936329588,160,4120015610.4363785,255657.37102627088,zo_direct
0.602996254681648,161,764378688.9442048,47432.70040352843,zo_direct
0.6067415730337079,162,4999420060.03492,310231.08389056445,zo_direct
0.6104868913857678,163,7920700935.08548,491498.3323667375,zo_direct
0.6142322097378277,164,1874833016.1610794,116336.5224225109,zo_direct
0.6179775280898876,165,327861244.19314957,20345.07719414987,zo_direct
0.6217228464419475,166,9435607553.53865,585497.7317339538,zo_direct
0.6254681647940075,167,5295974085.613174,328631.8322537744,zo_direct
0.6292134831460674,168,307808971.57782733,19100.76999363243,zo_direct
0.6329588014981273,169,16071608405.066338,997295.4533074792,zo_direct
0.6367041198501873,170,939620437.4672537,58306.33127410334,zo_direct
0.6404494382022472,171,4436379621.88546,275296.46132195514,zo_direct
0.6441947565543071,172,20326602021.311584,1261289.7473384216,zo_direct
0.6479400749063671,173,10702534747.876114,664111.3923712966,zo_direct
0.651685393258427,174,3056671976.2168045,189677.6381477591,zo_direct
0.6554307116104869,175,1299278753.3008318,80624.75570080304,zo_direct
0.6591760299625468,176,1375550922.8725185,85358.1561154277,zo_direct
0.6629213483146067,177,7424126968.43483,460675.31724093104,zo_direct
0.6666666666666666,178,3455252473.1267548,214411.05030087195,zo_direct
0.6704119850187266,179,2856378538.3657837,177244.08658016086,zo_direct
0.6741573033707865,180,1389779872.8341398,86238.2317994649,zo_direct
0.6779026217228464,181,3141591167.1979866,194951.61537384955,zo_direct
0.6816479400749064,182,14801281680.169907,918464.2685080634,zo_direct
0.6853932584269663,183,1476452505.6075935,91618.434436118,zo_direct
0.6891385767790262,184,4247660891.879795,263576.3693140602,zo_direct
0.6928838951310862,185,1142623464.292037,70903.29063188117,zo_direct
0.6966292134831461,186,11460468516.74163,711152.8552395815,zo_direct
0.700374531835206,187,4294594872.869484,266493.6072854009,zo_direct
0.704119850187266,188,2030602914.0066853,126006.67160613391,zo_direct
0.7078651685393258,189,3524324065.8732986,218698.8877465049,zo_direct
0.7116104868913857,190,6891592321.838852,427654.24700779124,zo_direct
0.7153558052434457,191,2086212939.9625702,129455.96673533133,zo_direct
0.7191011235955056,192,3676696950.647751,228146.28931048198,zo_direct
0.7228464419475655,193,1833305085.2506218,113761.0733390261,zo_direct
0.7265917602996255,194,8546816095.957703,530349.4455828231,zo_direct
0.7303370786516854,195,859378692.0593519,53326.69600159605,zo_direct
0.7340823970037453,196,4019758174.4906807,249440.62647777112,zo_direct
0.7378277153558053,197,3516284863.343483,218193.05531697738,zo_direct
0.7415730337078652,198,753370054.4403715,46748.796962395616,zo_direct
0.7453183520599251,199,1636677483.632433,101561.61791968816,zo_direct
0.7490636704119851,200,5954129190.886261,369479.79121102457,zo_direct
0.7528089887640449,201,1566259066.428358,97191.38619773659,zo_direct
0.7565543071161048,202,1982103246.0336647,122995.12638517904,zo_direct
0.7602996254681648,203,693900862.4614978,43059.04005782446,zo_direct
0.7640449438202247,204,113820595.98984313,7062.789343060293,zo_direct
0.7677902621722846,205,419706794.56736183,26044.238162733716,zo_direct
0.7715355805243446,206,6898694431.824287,428085.6537745775,zo_direct
0.7752808988764045,207,1947831915.6601295,120867.82029369602,zo_direct
0.7790262172284644,208,5151911860.853226,319684.75140707544,zo_direct
0.7827715355805244,209,8079511825.75293,501349.2298115779,zo_direct
0.7865168539325843,210,1777186329.1526775,110278.8580937795,zo_direct
0.7902621722846442,211,384139312.9148984,23836.810448471624,zo_direct
0.7940074906367042,212,3979208631.918663,246921.18447872164,zo_direct
0.797752808988764,213,1956877728.2920914,121429.38808349673,zo_direct
0.8014981273408239,214,6236846216.208969,387012.37975660583,zo_direct
0.8052434456928839,215,8071028808.745743,500827.9809960912,zo_direct
0.8089887640449438,216,493434971.5064354,30619.14778802969,zo_direct
0.8127340823970037,217,884003690.354599,54854.77301845654,zo_direct
0.8164794007490637,218,4022332416.921486,249602.2039268616,zo_direct
0.8202247191011236,219,1586361836.0323668,98438.04318323477,zo_direct
0.8239700374531835,220,8074017182.749519,501014.1981175236,zo_direct
0.8277153558052435,221,944868556.4905596,58631.03704409239,zo_direct
0.8314606741573034,222,119633461.99572325,7423.7570897803225,zo_direct
0.8352059925093633,223,2247251936.303192,139448.19996196925,zo_direct
0.8389513108614233,224,7613519062.06942,472434.4634968566,zo_direct
0.8426966292134831,225,1731252873.559269,107430.04924370955,zo_direct
0.846441947565543,226,11024766334.02404,684130.4941657847,zo_direct
0.850187265917603,227,4718634076.687962,292805.3604292389,zo_direct
0.8539325842696629,228,4542699351.507294,281891.7640180851,zo_direct
0.8576779026217228,229,1167923657.8541384,72472.71822186596,zo_direct
0.8614232209737828,230,2634636831.142395,163487.2912417292,zo_direct
0.8651685393258427,231,1254584871.196701,77852.07095847056,zo_direct
0.8689138576779026,232,2815572854.5952587,174715.61015347962,zo_direct
0.8726591760299626,233,6551785866.52578,406552.346852738,zo_direct
0.8764044943820225,234,3699606147.490654,229574.57021852807,zo_direct
0.8801498127340824,235,4635335854.818298,287634.34304040973,zo_direct
0.8838951310861424,236,3531448167.6438446,219137.105415888,zo_direct
0.8876404494382022,237,667997837.1482258,41451.21161736852,zo_direct
0.8913857677902621,238,6773673395.081856,420332.7453998647,zo_direct
0.8951310861423221,239,2859724008.082035,177454.1180948829,zo_direct
0.898876404494382,240,2879575347.653328,178689.19692324402,zo_direct
0.9026217228464419,241,473370132.2227726,29373.44045276141,zo_direct
0.9063670411985019,242,4041817302.8454247,250808.3567783357,zo_direct
0.9101123595505618,243,2448849068.9345856,151962.71276421848,zo_direct
0.9138576779026217,244,7142986275.652184,443247.1423089841,zo_direct
0.9176029962546817,245,2464522963.199192,152931.38193241626,zo_direct
0.9213483146067416,246,629878387.5411997,39085.372578599294,zo_direct
0.9250936329588015,247,3671780346.088703,227845.67962501768,zo_direct
0.9288389513108615,248,546422216.8266468,33908.03503638822,zo_direct
0.9325842696629213,249,939670446.1344261,58308.64357274698,zo_direct
0.9363295880149812,250,5191545909.488594,322150.72803391924,zo_direct
0.9400749063670412,251,2725087303.4318695,169100.0373301016,zo_direct
0.9438202247191011,252,3102854990.695305,192536.89838943488,zo_direct
0.947565543071161,253,3930781052.4131813,243918.0059175626,zo_direct
0.951310861423221,254,2655224514.3352966,164764.68872963544,zo_direct
0.9550561797752809,255,812835555.9901867,50439.541164057555,zo_direct
0.9588014981273408,256,2442518297.5062943,151562.92578849924,zo_direct
0.9625468164794008,257,1747398364.9580593,108429.20028280107,zo_direct
0.9662921348314607,258,1597478877.5538902,99128.37250991688,zo_direct
0.9700374531835206,259,1693591563.5007114,105092.26075086163,zo_direct
0.9737827715355806,260,2708364376.8739395,168059.9703366289,zo_direct
0.9775280898876404,261,5482644738.231148,340222.13495961076,zo_direct
0.9812734082397003,262,1270079929.6330147,78811.91844183292,zo_direct
0.9850187265917603,263,1663108694.6499195,103204.15645653004,zo_direct
0.9887640449438202,264,6722546909.63274,417155.44429846894,zo_direct
0.9925093632958801,265,124808330.94045734,7744.5235421209845,zo_direct
0.9962546816479401,266,2670851342.8044662,165734.1748099255,zo_direct
1.0,267,5321799510.035561,330230.8149084273,zo_direct
1.00374531835206,268,3215294695.278782,199519.24986189167,zo_direct
1.0074906367041199,269,2300230283.0269127,142734.90536046756,zo_direct
1.0112359550561798,270,1025022161.2228489,63604.653858789345,zo_direct
1.0149812734082397,271,1563651400.0388489,97030.71782581079,zo_direct
1.0187265917602997,272,1665816624.706829,103368.10184541122,zo_direct
1.0224719101123596,273,3370460244.6263466,209147.2505608453,zo_direct
1.0262172284644195,274,1291335016.8828669,80132.93552843475,zo_direct
1.0299625468164795,275,3299887002.734585,204767.53600347176,zo_direct
1.0337078651685394,276,5749551798.108765,356769.24893464113,zo_direct
1.0374531835205993,277,6092187226.710724,378032.26410217915,zo_direct
1.0411985018726593,278,5644948548.941483,350289.3570476685,zo_direct
1.0449438202247192,279,8806638664.721313,546480.3264319368,zo_direct
1.048689138576779,280,11072827177.160324,687106.6111477556,zo_direct
1.0524344569288389,281,525065539.14811087,32582.81232884929,zo_direct
1.0561797752808988,282,1715702274.8696957,106465.13965111773,zo_direct
1.0599250936329587,283,2518791978.9380302,156300.50757198507,zo_direct
1.0636704119850187,284,4127819488.5111923,256142.72827432287,zo_direct
1.0674157303370786,285,4587611142.462227,284675.4072247644,zo_direct
1.0711610486891385,286,33628275.58365059,2086.742602477622,zo_direct
1.0749063670411985,287,6969563228.666672,432473.3548969189,zo_direct
1.0786516853932584,288,1284471951.0927162,79703.95792964076,zo_direct
1.0823970037453183,289,468221497.4131651,29054.759457319713,zo_direct
1.0861423220973783,290,4563769677.939423,283197.09290061693,zo_direct
1.0898876404494382,291,3274742452.7272606,203211.87761735765,zo_direct
1.0936329588014981,292,2736092931.459076,169782.7331528872,zo_direct
1.097378277153558,293,1360609297.4638453,84428.45606288759,zo_direct
1.101123595505618,294,76312930.76326859,4735.4542304857805,zo_direct
1.104868913857678,295,2820936134.876417,175044.21660691797,zo_direct
1.1086142322097379,296,4443927064.99543,275754.5164789886,zo_direct
1.1123595505617978,297,1810125161.8323288,112324.03572443343,zo_direct
1.1161048689138577,298,2319089822.323601,143909.01373543113,zo_direct
1.1198501872659177,299,1780407633.608264,110480.29414477851,zo_direct
1.1235955056179776,300,730123325.3772926,45306.61439447405,zo_direct
1.1273408239700375,301,1024408168.7288895,63567.188453649054,zo_direct
1.1310861423220975,302,2752232623.062258,170784.6057016285,zo_direct
1.1348314606741572,303,5187859254.548672,321921.7735639748,zo_direct
1.1385767790262173,304,5659973857.473282,351220.4396329756,zo_direct
1.142322097378277,305,12676189427.868347,786595.2377848391,zo_direct
1.146067415730337,306,8468347898.670834,525491.7400218706,zo_direct
1.149812734082397,307,5491246446.529015,340748.10358950635,zo_direct
1.1535580524344569,308,2727815145.1057205,169268.47007903803,zo_direct
1.1573033707865168,309,1499002891.439537,93017.9005185745,zo_direct
1.1610486891385767,310,2018244013.5240479,125237.40520731601,zo_direct
1.1647940074906367,311,3856945447.2796555,239335.93966149038,zo_direct
1.1685393258426966,312,2967597798.4773865,184147.3476308524,zo_direct
1.1722846441947565,313,422298754.287982,26205.365408892874,zo_direct
1.1760299625468165,314,35568008.055892825,2207.102054381216,zo_direct
1.1797752808988764,315,2122293998.2271805,131694.54388854082,zo_direct
1.1835205992509363,316,1579877522.6522827,98035.19367863052,zo_direct
1.1872659176029963,317,2797508722.393177,173590.88511938546,zo_direct
1.1910112359550562,318,1940089970.3494492,120388.83396086477,zo_direct
1.1947565543071161,319,6478515807.917076,402016.5313933778,zo_direct
1.198501872659176,320,1686500093.0435095,104653.01869255393,zo_direct
1.202247191011236,321,1244878076.2492409,77248.76899551817,zo_direct
1.205992509363296,322,4598562673.357735,285352.8220446543,zo_direct
1.2097378277153559,323,4897298971.431335,303890.30523921066,zo_direct
1.2134831460674158,324,3905532383.045616,242350.58071862496,zo_direct
1.2172284644194757,325,548377196.5012627,34028.022729058466,zo_direct
1.2209737827715357,326,1712566137.2795677,106269.92767339664,zo_direct
1.2247191011235956,327,7815455735.136284,484970.5524378738,zo_direct
1.2284644194756553,328,1762839287.1772022,109387.89963027652,zo_direct
1.2322097378277155,329,53031498.58428025,3290.617144298043,zo_direct
1.2359550561797752,330,1855335377.9177017,115128.65025059065,zo_direct
1.2397003745318351,331,3483157462.073353,216138.7757299538,zo_direct
1.243445692883895,332,1425243166.8823595,88438.7642224562,zo_direct
1.247191011235955,333,1250107788.713749,77573.67265353081,zo_direct
1.250936329588015,334,582652045.2247334,36155.08387943187,zo_direct
1.2546816479400749,335,4993730432.533663,309875.03739618935,zo_direct
1.2584269662921348,336,3521146061.36825,218498.54031131245,zo_direct
1.2621722846441947,337,2953047820.710037,183244.43703330794,zo_direct
1.2659176029962547,338,364075000.09633577,22591.736810946222,zo_direct
1.2696629213483146,339,3329822496.157795,206624.20379768164,zo_direct
1.2734082397003745,340,719758595.3550777,44662.65275454022,zo_direct
1.2771535580524345,341,1934225547.2510529,120022.48368389795,zo_direct
1.2808988764044944,342,3816034752.6601276,236801.58254918054,zo_direct
1.2846441947565543,343,2897129124.286064,179779.89765468703,zo_direct
1.2883895131086143,344,3960214780.0934753,245746.12482029042,zo_direct
1.2921348314606742,345,3268958265.5986404,202848.89314093374,zo_direct
1.2958801498127341,346,424224843.82909393,26323.978273929843,zo_direct
1.299625468164794,347,1502909395.767414,93259.19921917476,zo_direct
1.303370786516854,348,1548041155.5792785,96061.18072205603,zo_direct
1.3071161048689137,349,678985059.7344837,42132.596496786064,zo_direct
1.3108614232209739,350,7309607786.807816,453580.21320839506,zo_direct
1.3146067415730336,351,6863080588.926163,425878.6589598193,zo_direct
1.3183520599250937,352,5158634305.068375,320110.0895259127,zo_direct
1.3220973782771535,353,8269038328.983994,513119.6334693449,zo_direct
1.3258426966292136,354,371868809.1036751,23075.548598889978,zo_direct
1.3295880149812733,355,11444253725.772491,710151.278396809,zo_direct
1.3333333333333333,356,4063902870.396126,252174.45170370906,zo_direct
1.3370786516853932,357,4616505077.112219,286472.0832391929,zo_direct
1.3408239700374531,358,5086120867.704315,315611.5741166345,zo_direct
1.344569288389513,359,14889513358.424454,923939.0286158094,zo_direct
1.348314606741573,360,1412298739.2901096,87637.02644727317,zo_direct
1.352059925093633,361,8347329814.035339,517973.561492606,zo_direct
1.3558052434456929,362,886587105.1401272,55015.550502444465,zo_direct
1.3595505617977528,363,860757850.4439664,53411.299761048285,zo_direct
1.3632958801498127,364,11050940950.69571,685732.4926943491,zo_direct
1.3670411985018727,365,2291122059.5108395,142165.61709733433,zo_direct
1.3707865168539326,366,1255259615.1177273,77892.47306617672,zo_direct
1.3745318352059925,367,7703545148.7471695,478019.3884122454,zo_direct
1.3782771535580525,368,1184724789.3781738,73515.65876746239,zo_direct
1.3820224719101124,369,1207972326.2572842,74958.39595014624,zo_direct
1.3857677902621723,370,3280731022.4559555,203577.4160769992,zo_direct
1.3895131086142323,371,1885892371.623375,117025.38512766201,zo_direct
1.3932584269662922,372,1798252409.0817947,111588.69939536437,zo_direct
1.3970037453183521,373,6526707537.353172,405014.4770822174,zo_direct
1.4007490636704119,374,3253659853.781784,201902.5395631357,zo_direct
1.404494382022472,375,1352965477.493576,83955.17291262715,zo_direct
1.4082397003745317,376,17167101367.543686,1065252.1296997664,zo_direct
1.4119850187265919,377,1167874481.269806,72471.46970526647,zo_direct
1.4157303370786516,378,2682219239.2812157,166441.13265454987,zo_direct
1.4194756554307117,379,1520896924.4718304,94377.58786241914,zo_direct
1.4232209737827715,380,5172723967.576714,320980.91945904726,zo_direct
1.4269662921348314,381,7749696434.324051,480891.31512134674,zo_direct
1.4307116104868913,382,1050219814.4951696,65168.29468498394,zo_direct
1.4344569288389513,383,3756730398.3088474,233114.6635000416,zo_direct
1.4382022471910112,384,265795734.95349884,16493.3571499576,zo_direct
1.4419475655430711,385,5634190182.372482,349620.72979262884,zo_direct
1.445692883895131,386,3389338976.7174683,210319.36896797677,zo_direct
1.449438202247191,387,2221964344.532219,137880.88246839936,zo_direct
1.453183520599251,388,1576044643.6957474,97797.00018810357,zo_direct
1.4569288389513109,389,4761542753.726025,295472.3719513037,zo_direct
1.4606741573033708,390,6758095410.324295,419359.98889159615,zo_direct
1.4644194756554307,391,2670766638.7302246,165730.0846898452,zo_direct
1.4681647940074907,392,7172929946.866478,445106.1609622179,zo_direct
1.4719101123595506,393,627932389.0908041,38964.963151038224,zo_direct
1.4756554307116105,394,3178353464.9294853,197224.7645715629,zo_direct
1.4794007490636705,395,4441440238.435623,275600.8910417274,zo_direct
1.4831460674157304,396,993327307.8871336,61638.48347158672,zo_direct
1.4868913857677903,397,1952966167.020464,121188.35157827636,zo_direct
1.4906367041198503,398,5701653275.99543,353809.2975779923,zo_direct
1.49438202247191,399,679031928.4230156,42135.959793309165,zo_direct
1.4981273408239701,400,1776339037.6674995,110228.0366765439,zo_direct
1.5018726591760299,401,98950366.69931328,6140.129484333945,zo_direct
1.50561797752809,402,1520337508.7918625,94342.17455507266,zo_direct
1.5093632958801497,403,750769959.4754143,46587.03219317296,zo_direct
1.5131086142322099,404,7905855860.689178,490581.81872279494,zo_direct
1.5168539325842696,405,5414534932.498726,335983.44496799615,zo_direct
1.5205992509363297,406,2033173287.572174,126163.51207115919,zo_direct
1.5243445692883895,407,2888810357.391592,179256.3393487715,zo_direct
1.5280898876404494,408,1249434639.2335072,77530.93998559643,zo_direct
1.5318352059925093,409,3055642663.8414574,189613.4488821961,zo_direct
1.5355805243445693,410,7638727125.609993,474003.30542829854,zo_direct
1.5393258426966292,411,4661268727.45919,289244.7325172198,zo_direct
1.5430711610486891,412,474669136.33481884,29454.69986293484,zo_direct
1.546816479400749,413,4255919518.399872,264093.11581122765,zo_direct
1.550561797752809,414,148735850.56551695,9229.428834047521,zo_direct
1.554307116104869,415,6438023656.542999,399501.82682129595,zo_direct
1.5580524344569289,416,7134709742.035019,442725.2279711127,zo_direct
1.5617977528089888,417,1940056.8587013371,120.38749872757674,zo_direct
1.5655430711610487,418,2486406309.052063,154290.17706989826,zo_direct
1.5692883895131087,419,886615107.703701,55016.70425764412,zo_direct
