config_id,family,d,n_dirs,direction,qmode,qbits,Delta,Delta_rms,Delta_grad,clip_enabled,qrange_scale,groupwise,group_size,scale_sigma,nonlinear_a,c_hetero,active_p,h,A_true,A_interval_uniform,A_interval_grad,A_coarse_delta_rms,A_coarse_delta_grad,p_active,jump_mean,jump_zero_frac,jump_one_frac,jump_ge2_frac,V_norm,V_align,p_clip,M_loc_true,disp_rms,relative_disp,locality_proxy,dstar2_mean,g_norm_sq,V_dir_gaussian,V_dir_eff
locality_fp_d1e4_a4,locality,10000,256,coordinate,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,4.0,0.25,1.0,0.03,0.00017805311989028114,1.7506507788561665e-14,2.4107963013633648e-14,277.77777777777777,277.77777777777777,1.0,0.047900933837890625,0.0,0.0,0.0,1.0,1.0,0.0,0.00017805424523416365,0.030013606740841515,0.2077088870232357,22545.326538085938,3095.1840438842773,2767.866455078125,27681432.417236328,27681432.417236328
locality_fp_d1e4_a4,locality,10000,256,coordinate,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,4.0,0.25,1.0,0.1,0.014822864382969222,4.835454909743464e-15,6.0260065809410686e-15,24.999999999999996,24.999999999999996,1.0,0.15955764389038085,0.0,0.0,0.0,1.0,1.0,0.0,0.014822868122067467,0.09996968286621002,0.6918379296580291,249750.5322265625,2805.6009216308594,2767.866455078125,27681432.417236328,27681432.417236328
locality_fp_d1e4_a4,locality,10000,256,coordinate,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,4.0,0.25,1.0,0.3,0.1966747256688894,1.5497089288912801e-15,1.7823078903876316e-15,2.7777777777777777,2.7777777777777777,1.0,0.47907222595214843,0.0,0.0,0.000851171875,1.0,1.0,0.0,0.19667472907915842,0.3001496024639262,2.0771865366595956,2254905.078125,2796.4782638549805,2767.866455078125,27681432.417236328,27681432.417236328
locality_fp_d1e4_a4,locality,10000,256,coordinate,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,4.0,0.25,1.0,1.0,0.6178208999716294,1.0438306442079812e-16,1.5059589634784705e-16,0.25,0.25,1.0,1.594727978515625,0.0,0.0,0.31700625,1.0,0.9999999962747097,0.0,0.6178209167492497,0.9992875483303326,6.915550635285324,24934068.625,2728.418357849121,2767.866455078125,27681432.417236328,27681432.417236328
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,1e-09,1.0,9.998022690415382e-05,0.0001000548951973133,2.4999999999999997e+17,2.4999999999999997e+17,0.0003828125,1.5083401194715405e-14,0.9996171875,0.0,0.0,0.04007374891079962,0.028646815801039338,0.0,7.034023926223134e-08,4.302322124558313e-13,2.7716432836592053e-12,1.3109721653936405e-24,0.8539503253996372,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,3e-09,1.0,9.96591854840517e-05,9.995938107571128e-05,2.777777777777778e+16,2.777777777777778e+16,0.00174765625,1.7108021665990237e-13,0.99825234375,0.0,0.0,0.07684836955741048,0.05785061069764197,0.0,1.8203411756402046e-06,2.3377897997446195e-12,1.5940391628145795e-11,9.203909656098768e-23,0.7525033261626959,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,1e-08,1.0,9.889290221035481e-05,0.00010000512905850588,2499999999999999.5,2499999999999999.5,0.00655,2.149664624084835e-12,0.99345,0.0,0.0,0.1538030607625842,0.11353151220828295,0.0,9.070361811476254e-05,1.5447082177301926e-11,1.0637859289780942e-10,1.4718211946289357e-20,0.7116586118936539,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,3e-08,1.0,9.625142477452755e-05,9.99204711466964e-05,277777777777777.84,277777777777777.84,0.02172421875,2.0797044442133483e-11,0.97827578125,0.0,0.0,0.2733002547174692,0.20372179616242647,0.0,0.0019122786262838149,8.205099112311347e-11,5.667712439037775e-10,1.2710024250514455e-18,0.7561053745448589,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,1e-07,1.0,8.731039986014366e-05,9.845248680397373e-05,25000000000000.004,25000000000000.004,0.076573828125,2.398311892193306e-10,0.923426171875,0.0,0.0,0.5070086065679789,0.37842186354100704,0.0,0.053506188811709175,5.071355779795615e-10,3.5058528729495776e-09,1.6586114114422508e-16,0.7957531996071339,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,3e-07,1.0,6.194369830191136e-05,7.953036250416531e-05,2777777777777.778,2777777777777.778,0.231575,2.139329899364384e-09,0.768425,0.0,0.0,0.8696231283247471,0.6535223387181759,0.0,0.6222889857032929,2.6088914528851312e-09,1.8039901235455194e-08,1.2881554877340758e-14,0.6853249259293079,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,1e-06,10.487333076529778,1.0595974326133728e-05,1.414820953398337e-05,250000000000.0,250000000000.0,0.63030859375,1.505210002505919e-08,0.36969140625,0.0,0.0,1.0512217432260513,0.9509062208235264,0.0,10.865167822510424,1.0518826403342768e-08,7.274280553130659e-08,3.061257675032302e-13,0.7701196055859327,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,3e-06,1.8018069652529713,1.1788461706601083e-06,1.5760049206905448e-06,27777777777.777775,27777777777.777775,0.86899140625,4.7620669101888776e-08,0.13100859375,0.0,0.0,1.0058829858899117,0.9941658824682236,0.0,1.8030177249538233,3.019947408109048e-08,2.0884485815216762e-07,2.310854334492199e-12,0.7415214385837317,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,1e-05,2.6521784163363535,1.0599000379443168e-07,1.4166172973417942e-07,2499999999.9999995,2499999999.9999995,0.960441015625,1.5940718731144444e-07,0.039558984375,0.0,0.0,1.0005339607596397,0.999469880014658,0.0,2.6492402048373216,1.0000213522201292e-07,6.915631433340736e-07,2.500745097111512e-11,0.7503219041973352,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,3e-05,0.523285823345255,1.1797317119999207e-08,1.57734160612301e-08,277777777.7777778,277777777.7777778,0.986816015625,4.793602420249954e-07,0.013183984375,0.0,0.0,1.0000522434711456,0.9999411553144455,0.0,0.5238065734996099,3.003656860830405e-07,2.077179814511349e-06,2.2614212325661187e-10,0.7675276100635529,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,0.0001,0.05163295174496439,1.0603419070776e-09,1.417544802507946e-09,25000000.0,25000000.0,0.996065625,1.594624319113791e-06,0.003934375,0.0,0.0,1.0000057443976402,0.999994695186615,0.0,0.051654693928184725,9.994158851374737e-07,6.911445470231156e-06,2.4946901350242356e-09,0.6473252028226852,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,0.0003,0.004778161773798557,1.1796019308008e-10,1.575978419298001e-10,2777777.7777777785,2777777.7777777785,0.998691796875,4.784564301371575e-06,0.001308203125,0.0,0.0,1.0000006407499313,0.9999994039535522,0.0,0.004763427083087412,2.998091509969197e-06,2.073323592230023e-05,2.2447719461027305e-08,0.7632513828575611,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,0.001,0.0004427293244637693,1.0609814982132093e-11,1.4182490755226571e-11,250000.0,250000.0,0.999612890625,1.5962299704551697e-05,0.000387109375,0.0,0.0,0.9999997802078724,0.9999999552965164,0.0,0.00044058384730135194,9.999893014595052e-06,6.915412832625696e-05,2.500416407258399e-07,0.7337298905476928,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,0.003,5.470690453676486e-05,1.1786005726932558e-12,1.5756153633288926e-12,27777.777777777777,27777.777777777777,0.999874609375,4.784078374505043e-05,0.000125390625,0.0,0.0,0.9999999068677425,1.0,0.0,5.4440723115294355e-05,2.9982917061586353e-05,0.0002073473024420727,2.245276803591878e-06,0.7858000118285418,7514.26220703125,75150136.33251953,75150136.33251953
locality_fp_norm_d1e4_a12,locality,10000,256,normalized,identity,32,1.0,1.0,1.0,False,1.0,False,128,0.0,12.0,0.25,1.0,0.01,6.1190687306970576e-06,1.0605107972350147e-13,1.417576031841147e-13,2500.0,2500.0,0.999958984375,0.00015969554707407951,4.1015625e-05,0.0,0.0,0.9999999850988388,1.0,0.0,6.10656265861933e-06,0.00010005927590318603,0.0006919585471501217,2.5064580995604047e-05,0.7324138674885035,7514.26220703125,75150136.33251953,75150136.33251953
