precision,checkpoint_id,h,n_directions,G,G2,d,V_dir_formula,V_dir_sample,scalar_nmse,directional_corr,sign_agreement,V_h_raw,rho_raw,rho_raw_std_or_bootstrap_ci,d_h_mean,d_h_std,d_star_mean,d_star_std,probe_active_frac,probe_alignment,probe_norm_ratio,saturation_frac
fp32,task_start_seed16_deterministic,0.0015,64,14.009288773901968,196.2601719505757,406883417,79855009580.51797,66924897993.82798,0.00938485743893666,0.9958368169519445,0.96875,628085306.0025293,0.009384927356339837,0.3068331433720198,0.7936470210552214,12.42777822112344,0.6736317579638347,12.891934722168866,1.0,1.0,1.0,0.0
fp32,task_start_seed16_deterministic,0.002,64,14.009288773901968,196.2601719505757,406883417,79855009580.51797,66924897993.82798,0.021681932126650205,0.9903016681628084,0.96875,1451078866.1350505,0.021682197651894417,0.7772140508180505,0.8224830962717533,12.148086807713527,0.6736317579638347,12.891934722168866,1.0,1.0,1.0,0.0
fp32,task_start_seed16_deterministic,0.003,64,14.009288773901968,196.2601719505757,406883417,79855009580.51797,66924897993.82798,0.07106265524372711,0.9661244727597046,0.90625,4755938637.60056,0.07106381601118268,1.9122720681649832,0.7692258805036545,11.580802249495319,0.6736317579638347,12.891934722168866,1.0,1.0,1.0,0.0
fp32,task_start_seed16_deterministic,0.004,64,14.009288773901968,196.2601719505757,406883417,79855009580.51797,66924897993.82798,0.16313358323284138,0.9160778893711033,0.828125,10917907951.895597,0.16313671412547362,3.913870102433507,0.6553460843861103,11.129948660552268,0.6736317579638347,12.891934722168866,1.0,1.0,1.0,0.0
fp32,task_start_seed16_deterministic,0.005,64,14.009288773901968,196.2601719505757,406883417,79855009580.51797,66924897993.82798,0.2959776071006408,0.8386452250428561,0.828125,19808675377.613445,0.2959836469147889,8.790834764835875,0.5412494763731956,10.758239368444203,0.6736317579638347,12.891934722168866,1.0,1.0,1.0,0.0
fp32,task_start_seed16_deterministic,0.01,64,14.009288773901968,196.2601719505757,406883417,79855009580.51797,66924897993.82798,1.110170256225783,0.30634044817307937,0.59375,74297389784.4297,1.1101606728079232,16.2844355732679,-0.2857321873307228,9.735894524685861,0.6736317579638347,12.891934722168866,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,3e-07,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,1.0,,0.0,99399321534.18398,1.0000000025712705,2.8676265134956244e-07,0.0,0.0,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,1e-06,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,1.0,,0.0,99399321534.18398,1.0000000025712705,2.8676265134956244e-07,0.0,0.0,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,3e-06,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,1.0,,0.0,99399321534.18398,1.0000000025712705,2.8676265134956244e-07,0.0,0.0,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,1e-05,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,1.0545290212220875,0.24949779708911612,0.03125,104818719146.56868,1.0545214775941727,0.26451169365529753,-1.5258789062499998,8.562895195461445,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,3e-05,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.22778906212423214,0.8931205856776135,0.515625,22642208526.57819,0.22779037356920642,0.4576872984347021,1.52587890625,16.587917539236493,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,0.0001,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.01855091972855664,0.9908151072435105,0.890625,1843966653.2408323,0.018551099036908606,0.32620645105829627,1.2969970703125,15.274282189032068,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,0.0003,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.007170532235866375,0.9964045536994239,0.953125,712744911.6181632,0.007170520909498424,4.708568482677786,1.6021728515625,15.693346035491983,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,0.001,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.012443392713509754,0.9939930937606491,0.953125,1236866380.7161238,0.012443408715532093,7.405804099767333,1.8768310546875,15.44282310772184,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,0.0015,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.013851606082274889,0.9933417657485649,0.953125,1376841471.1468234,0.013851618435982501,5.5089586483714506,1.7954508463541667,15.240935253223755,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,0.002,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.01848464255830944,0.9915580675652441,0.953125,1837364233.4029193,0.018484675848571056,4.059314429372123,1.758575439453125,14.896877104100952,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,0.003,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.04438286852441279,0.9812112290235233,0.953125,4411649234.480313,0.044383092135157745,3.253284243496609,1.6581217447916665,14.007602189189285,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,0.005,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.18089423146118164,0.9137541820073036,0.90625,17980861552.52011,0.18089521458725502,6.897593313283434,1.21917724609375,12.254489741818832,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
fp16,task_start_seed16_deterministic,0.01,64,15.22340436007415,231.75204031032467,406883417,94296062289.93869,99399321278.60144,0.9636590733775461,0.4248456190393831,0.59375,95787802483.14807,0.9636665648316569,47.92575119668372,-1.98974609375,11.66119362786999,1.5209615102566951,15.65838374729094,1.0,1.0,1.0,0.0
int8,task_start_seed16_deterministic,1e-05,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,30.032995086556856,0.17369081618873114,0.46875,12354464379901.215,30.032239892594752,1038.6611938329133,-37.384033203125,172.6317788582824,5.421891940680277,31.536641020279696,0.02094467756773811,0.168202972037233,5.915280048697511,0.008016364092715915
int8,task_start_seed16_deterministic,3e-05,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,8.583337531684771,0.32676890565454975,0.5625,3530906896523.265,8.583216535661082,242.60123521837147,7.375081380208333,99.19125767617925,5.421891940680277,31.536641020279696,0.06248487941584952,0.2915798526320452,3.4019959560738693,0.008015543716314228
int8,task_start_seed16_deterministic,0.0001,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,2.097974424085203,0.5376802102306913,0.71875,863041660268.7896,2.097952074770788,17.785806822772784,16.8609619140625,53.140214492030466,5.421891940680277,31.536641020279696,0.20715651357104914,0.5321163214809512,1.8649020922804858,0.007993367060300415
int8,task_start_seed16_deterministic,0.0003,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,0.4072558792436215,0.8594389694158211,0.875,167530133951.5672,0.4072459167276525,21.48534713016779,7.680257161458334,39.43582791402467,5.421891940680277,31.536641020279696,0.5198161454298658,0.8439940296753001,1.1789888901303174,0.007272057087528059
int8,task_start_seed16_deterministic,0.001,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,0.03816374593967083,0.9816753490634056,0.96875,15699196391.200119,0.03816288732909437,0.6307324560137296,4.94384765625,32.61636835046266,5.421891940680277,31.536641020279696,0.8279202893902051,0.981120091063457,1.0150103109889603,0.005582428411896663
int8,task_start_seed16_deterministic,0.0015,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,0.017039154120610203,0.9912417772701111,1.0,7009413581.327965,0.017039054361864318,0.3309364931420842,5.096435546875,31.207139361476596,5.421891940680277,31.536641020279696,0.8838022682100515,0.9908991480899284,1.0048590898746874,0.005301886304477821
int8,task_start_seed16_deterministic,0.002,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,0.016908467399535537,0.9915210254157742,0.984375,6955587621.554785,0.016908209827722707,0.570648200841631,4.924774169921875,30.743707558229595,5.421891940680277,31.536641020279696,0.9124441720708582,0.9943793252721798,1.0011982690495602,0.00522747803167003
int8,task_start_seed16_deterministic,0.003,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,0.023609961339958966,0.9885383143514724,0.984375,9712457926.006779,0.023609835069426228,0.44302220110200163,4.651387532552083,30.218367288218943,5.421891940680277,31.536641020279696,0.9414318092516916,0.9968574074265758,0.9984004795094892,0.005317082976851734
int8,task_start_seed16_deterministic,0.005,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,0.11442950742174737,0.9426537070978094,0.90625,47072748735.69315,0.11442827782433389,1.229410469310657,3.66363525390625,27.915456522962103,5.421891940680277,31.536641020279696,0.964798195331948,0.9980507898661682,0.9964810219700402,0.0058761548401712
int8,task_start_seed16_deterministic,0.01,64,30.652885360131275,939.5993809013502,406883417,382307407651.82526,411373391531.3968,0.7334651556638013,0.5472318732151787,0.703125,301729231408.2257,0.7334680307955629,2.416186106185375,0.60272216796875,11.684744507081591,5.421891940680277,31.536641020279696,0.982385090125739,0.9982389657642239,0.9935728826902737,0.00851039665215148
int4,task_start_seed16_deterministic,1e-05,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,1420.1887158029788,-0.09209833772554481,0.421875,207216680554366.16,1420.184680612643,6966159.255492231,32.806396484375,715.5672022921584,-0.34528958391133086,19.058612270685217,0.0010969843289182198,0.03860173166975914,21.16527504029181,0.026078336160298955
int4,task_start_seed16_deterministic,3e-05,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,843.0049057871607,-0.2513245050924958,0.34375,123001098512070.28,843.0029635550404,4206694.357552736,76.03963216145833,542.9690000440478,-0.34528958391133086,19.058612270685217,0.0032861976391728824,0.0670837808137285,12.198880512447975,0.02607828994445133
int4,task_start_seed16_deterministic,0.0001,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,319.30817630413134,-0.07693900502774886,0.53125,46589263990291.61,319.30517766725353,1237013.776007515,131.988525390625,311.3753274247404,-0.34528958391133086,19.058612270685217,0.011029358015622638,0.12319562459508787,6.699263865056163,0.026078656136620516
int4,task_start_seed16_deterministic,0.0003,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,76.08578483671494,0.20708693080995086,0.53125,11101581530257.738,76.08603698150544,1089591.3266916682,65.48563639322917,155.2602221489354,-0.34528958391133086,19.058612270685217,0.033734010451915875,0.21634607896399022,3.8993774499042217,0.02608183127858088
int4,task_start_seed16_deterministic,0.001,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,19.250569996401165,0.4295313667368597,0.609375,2808805546789.834,19.250489862586935,76980.66400362505,13.0157470703125,88.91521987618151,-0.34528958391133086,19.058612270685217,0.11809133846007318,0.4080703595259583,2.1831547029343996,0.02612461332565892
int4,task_start_seed16_deterministic,0.0015,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,7.686445684737449,0.44242779777977914,0.609375,1121510184735.653,7.686406225847969,27223.392214361298,6.673177083333334,57.936728241284506,-0.34528958391133086,19.058612270685217,0.18067673573662732,0.5064700837812113,1.8045370965579448,0.026193075773515522
int4,task_start_seed16_deterministic,0.002,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,3.3893091791812386,0.5502713072268357,0.671875,494524451290.669,3.389283372518454,3044.598982807509,2.90679931640625,41.59243462433516,-0.34528958391133086,19.058612270685217,0.24211420762807725,0.5883003706386981,1.5826843035356026,0.026296624430758045
int4,task_start_seed16_deterministic,0.003,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,1.2163166400683256,0.666727949229123,0.703125,177470994946.7889,1.2163190125535615,10849.600978592294,-3.326416015625,27.910775110695266,-0.34528958391133086,19.058612270685217,0.35392578795590446,0.7140224146781999,1.33555659979158,0.02660415327901503
int4,task_start_seed16_deterministic,0.005,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,0.5196285598502787,0.7127221924827483,0.828125,75818777206.61249,0.5196331955687498,8279.990668017064,0.01983642578125,16.738366619981253,-0.34528958391133086,19.058612270685217,0.520689725847016,0.8535373707550549,1.1404928086636512,0.027599774598125317
int4,task_start_seed16_deterministic,0.01,64,19.066966301252503,363.54920393309857,406883417,147922142707.47818,145908263469.63303,0.8250332768984953,0.42318523377683326,0.578125,120379747853.3213,0.8250372185285804,9805.117953666624,-1.198577880859375,8.990753961824554,-0.34528958391133086,19.058612270685217,0.7236162710199432,0.9516017577502089,1.0277384747093206,0.03255771562837467
