precision,checkpoint_id,checkpoint_step,h,batch_index,direction_index,direction_seed,d_star,d_h,e_h,norm_u2,vector_error_h,loss_plus,loss_minus,loss_base,G,G2,d,V_dir_formula,V_dir_sample_direction,direction_distribution,direction_dtype,quantizer,quant_bits,group_size,probe_active_frac,probe_alignment,probe_norm_ratio,delta_q_norm,nominal_delta_norm,saturation_frac
fp32,task_start_seed16_deterministic,0,0.003,0,0,730000,-14.663618352027392,-13.656477133433023,1.0071412185943682,407932189.6846677,413779258.8802089,1.6601365804672241,1.7420754432678223,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,87714273971.67838,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,121.18398750927466,121.18398750927466,0.0
fp32,task_start_seed16_deterministic,0,0.004,0,0,730000,-14.663618352027392,-12.536987662315369,2.126630689712023,407932189.6846677,1844897024.8031938,1.6657218933105469,1.7660177946090698,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,87714273971.67838,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,161.5786500123662,161.5786500123662,0.0
fp32,task_start_seed16_deterministic,0,0.005,0,0,730000,-14.663618352027392,-8.881604671478271,5.78201368054912,407932189.6846677,13637859325.52712,1.6835964918136597,1.7724125385284424,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,87714273971.67838,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,201.97331251545776,201.97331251545776,0.0
fp32,task_start_seed16_deterministic,0,0.01,0,0,730000,-14.663618352027392,-0.756293535232544,13.907324816794848,407932189.6846677,78899667449.54207,1.8109781742095947,1.8261040449142456,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,87714273971.67838,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,403.9466250309155,403.9466250309155,0.0
fp32,task_start_seed16_deterministic,0,1e-09,0,1,730001,11.94542070191183,0.0,-11.94542070191183,407934642.81282955,58209448886.171364,1.6758391857147217,1.6758391857147217,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.0394783960943756e-05,4.0394783960943756e-05,0.0
fp32,task_start_seed16_deterministic,0,1e-08,0,1,730001,11.94542070191183,17.881393432617188,5.935972730705357,407934642.81282955,14373892170.985796,1.6758393049240112,1.6758389472961426,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.0004039478396094375,0.0004039478396094375,0.0
fp32,task_start_seed16_deterministic,0,1e-07,0,1,730001,11.94542070191183,12.516975402832031,0.5715547009202009,407934642.81282955,133261958.12225564,1.6758404970169067,1.6758379936218262,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.004039478396094375,0.004039478396094375,0.0
fp32,task_start_seed16_deterministic,0,3e-07,0,1,730001,11.94542070191183,12.31829325358073,0.3728725516689,407934642.81282955,56716760.56630943,1.6758427619934082,1.675835371017456,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.012118435188283124,0.012118435188283124,0.0
fp32,task_start_seed16_deterministic,0,1e-06,0,1,730001,11.94542070191183,11.801719665527344,-0.1437010363844866,407934642.81282955,8423845.420932522,1.675850749015808,1.675827145576477,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.04039478396094375,0.04039478396094375,0.0
fp32,task_start_seed16_deterministic,0,3e-06,0,1,730001,11.94542070191183,11.920928955078125,-0.024491746833705363,407934642.81282955,244697.82626498936,1.6758747100830078,1.6758031845092773,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.12118435188283125,0.12118435188283125,0.0
fp32,task_start_seed16_deterministic,0,1e-05,0,1,730001,11.94542070191183,11.968612670898436,0.02319196898660536,407934642.81282955,219414.75609207156,1.6759581565856934,1.6757187843322754,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.40394783960943753,0.40394783960943753,0.0
fp32,task_start_seed16_deterministic,0,3e-05,0,1,730001,11.94542070191183,11.972586313883463,0.027165611971632586,407934642.81282955,301043.72163328755,1.6761929988861084,1.6754746437072754,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,1.2118435188283125,1.2118435188283125,0.0
fp32,task_start_seed16_deterministic,0,0.0001,0,1,730001,11.94542070191183,12.159943580627441,0.21452287871561104,407934642.81282955,18773178.978878584,1.6770243644714355,1.67459237575531,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.039478396094375,4.039478396094375,0.0
fp32,task_start_seed16_deterministic,0,0.0003,0,1,730001,11.94542070191183,12.606581052144369,0.6611603502325387,407934642.81282955,178321697.77373293,1.6798173189163208,1.6722533702850342,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,12.118435188283124,12.118435188283124,0.0
fp32,task_start_seed16_deterministic,0,0.001,0,1,730001,11.94542070191183,11.847078800201416,-0.09834190171041435,407934642.81282955,3945188.812034975,1.690789818763733,1.66709566116333,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,40.39478396094375,40.39478396094375,0.0
fp32,task_start_seed16_deterministic,0,0.0015,0,1,730001,11.94542070191183,10.990619659423828,-0.9548010424880022,407934642.81282955,371891589.98545295,1.6995474100112915,1.66657555103302,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,60.592175941415626,60.592175941415626,0.0
fp32,task_start_seed16_deterministic,0,0.002,0,1,730001,11.94542070191183,10.137796401977539,-1.8076242999342913,407934642.81282955,1332928733.7871637,1.7090939283370972,1.668542742729187,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,80.7895679218875,80.7895679218875,0.0
fp32,task_start_seed16_deterministic,0,0.003,0,1,730001,11.94542070191183,8.562147617340088,-3.3832730845717425,407934642.81282955,4669438886.587548,1.727928638458252,1.6765557527542114,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,121.18435188283125,121.18435188283125,0.0
fp32,task_start_seed16_deterministic,0,0.004,0,1,730001,11.94542070191183,7.446080446243286,-4.499340255668544,407934642.81282955,8258254501.404683,1.7456907033920288,1.6861220598220825,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,161.579135843775,161.579135843775,0.0
fp32,task_start_seed16_deterministic,0,0.005,0,1,730001,11.94542070191183,7.048213481903076,-4.897207220008754,407934642.81282955,9783349092.93107,1.7615755796432495,1.6910934448242188,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,201.97391980471875,201.97391980471875,0.0
fp32,task_start_seed16_deterministic,0,0.01,0,1,730001,11.94542070191183,-3.065061569213867,-15.010482271125698,407934642.81282955,91913621901.75844,1.6770567893981934,1.7383580207824707,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,58209448797.04538,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,403.9478396094375,403.9478396094375,0.0
fp32,task_start_seed16_deterministic,0,1e-09,0,2,730002,-0.2949130794259811,119.20928955078124,119.50420263020722,407906208.6035517,5825412355285.353,1.6758391857147217,1.6758389472961426,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.03933761205251e-05,4.03933761205251e-05,0.0
fp32,task_start_seed16_deterministic,0,1e-08,0,2,730002,-0.2949130794259811,0.0,0.2949130794259811,407906208.6035517,35477122.174870804,1.6758389472961426,1.6758389472961426,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.00040393376120525094,0.00040393376120525094,0.0
fp32,task_start_seed16_deterministic,0,1e-07,0,2,730002,-0.2949130794259811,0.5960464477539062,0.8909595271798874,407906208.6035517,323799570.21834296,1.6758391857147217,1.6758390665054321,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.004039337612052509,0.004039337612052509,0.0
fp32,task_start_seed16_deterministic,0,3e-07,0,2,730002,-0.2949130794259811,-0.3973642985026042,-0.10245121907662308,407906208.6035517,4281486.476276997,1.675838828086853,1.6758390665054321,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.012118012836157528,0.012118012836157528,0.0
fp32,task_start_seed16_deterministic,0,1e-06,0,2,730002,-0.2949130794259811,-0.059604644775390625,0.23530843465059048,407906208.6035517,22585791.007231962,1.6758387088775635,1.675838828086853,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.04039337612052509,0.04039337612052509,0.0
fp32,task_start_seed16_deterministic,0,3e-06,0,2,730002,-0.2949130794259811,-0.27815500895182294,0.01675807047415817,407906208.6035517,114553.49410257577,1.6758382320404053,1.675839900970459,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.12118012836157528,0.12118012836157528,0.0
fp32,task_start_seed16_deterministic,0,1e-05,0,2,730002,-0.2949130794259811,-0.28014183044433594,0.014771248981645169,407906208.6035517,89000.97263722098,1.6758356094360352,1.675841212272644,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.40393376120525093,0.40393376120525093,0.0
fp32,task_start_seed16_deterministic,0,3e-05,0,2,730002,-0.2949130794259811,-0.28014183044433594,0.014771248981645169,407906208.6035517,89000.97263722098,1.6758257150650024,1.675842523574829,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,1.2118012836157528,1.2118012836157528,0.0
fp32,task_start_seed16_deterministic,0,0.0001,0,2,730002,-0.2949130794259811,-0.1710653305053711,0.12384774892061001,407906208.6035517,6256573.487097346,1.675788164138794,1.675822377204895,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.03933761205251,4.03933761205251,0.0
fp32,task_start_seed16_deterministic,0,0.0003,0,2,730002,-0.2949130794259811,-0.6206830342610677,-0.32576995483508664,407906208.6035517,43289480.18539507,1.675492525100708,1.6758649349212646,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,12.118012836157527,12.118012836157527,0.0
fp32,task_start_seed16_deterministic,0,0.001,0,2,730002,-0.2949130794259811,-0.4780888557434082,-0.1831757763174271,407906208.6035517,13686625.915071115,1.6769487857818604,1.6779049634933472,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,40.39337612052509,40.39337612052509,0.0
fp32,task_start_seed16_deterministic,0,0.0015,0,2,730002,-0.2949130794259811,-0.4303852717081706,-0.13547219228218949,407906208.6035517,7486186.344993573,1.6797115802764893,1.6810027360916138,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,60.59006418078764,60.59006418078764,0.0
fp32,task_start_seed16_deterministic,0,0.002,0,2,730002,-0.2949130794259811,-0.6498992443084717,-0.3549861648824906,407906208.6035517,51402373.18180664,1.6834827661514282,1.686082363128662,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,80.78675224105018,80.78675224105018,0.0
fp32,task_start_seed16_deterministic,0,0.003,0,2,730002,-0.2949130794259811,-0.7154941558837891,-0.42058107645780796,407906208.6035517,72153893.6707797,1.6964318752288818,1.7007248401641846,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,121.18012836157529,121.18012836157529,0.0
fp32,task_start_seed16_deterministic,0,0.004,0,2,730002,-0.2949130794259811,-0.8902102708816528,-0.5952971914556717,407906208.6035517,144553290.7537709,1.7170356512069702,1.7241573333740234,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,161.57350448210036,161.57350448210036,0.0
fp32,task_start_seed16_deterministic,0,0.005,0,2,730002,-0.2949130794259811,-1.9840002059936523,-1.6890871265676712,407906208.6035517,1163762662.732688,1.7376127243041992,1.7574527263641357,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,201.96688060262545,201.96688060262545,0.0
fp32,task_start_seed16_deterministic,0,0.01,0,2,730002,-0.2949130794259811,-0.6674289703369141,-0.37251589091093296,407906208.6035517,56604365.05146776,1.685122013092041,1.6984705924987793,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,35477318.26109531,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,403.9337612052509,403.9337612052509,0.0
fp32,task_start_seed16_deterministic,0,1e-09,0,3,730003,-13.899588519166521,0.0,13.899588519166521,407865078.6714351,78798946282.34824,1.6758390665054321,1.6758390665054321,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.039133960003977e-05,4.039133960003977e-05,0.0
fp32,task_start_seed16_deterministic,0,1e-08,0,3,730003,-13.899588519166521,-29.802322387695312,-15.902733868528792,407865078.6714351,103147832161.50607,1.675838589668274,1.6758391857147217,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.0004039133960003976,0.0004039133960003976,0.0
fp32,task_start_seed16_deterministic,0,1e-07,0,3,730003,-13.899588519166521,-12.516975402832031,1.3826131163344897,407865078.6714351,779682645.8405843,1.675837755203247,1.6758402585983276,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.004039133960003976,0.004039133960003976,0.0
fp32,task_start_seed16_deterministic,0,3e-07,0,3,730003,-13.899588519166521,-14.30511474609375,-0.40552622692722906,407865078.6714351,67074032.43847963,1.6758346557617188,1.6758432388305664,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.012117401880011928,0.012117401880011928,0.0
fp32,task_start_seed16_deterministic,0,1e-06,0,3,730003,-13.899588519166521,-14.007091522216797,-0.10750300305027594,407865078.6714351,4713654.159532491,1.6758249998092651,1.6758530139923096,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.04039133960003976,0.04039133960003976,0.0
fp32,task_start_seed16_deterministic,0,3e-06,0,3,730003,-13.899588519166521,-13.907750447591145,-0.00816192842462371,407865078.6714351,27170.778783995404,1.6757973432540894,1.675880789756775,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.12117401880011928,0.12117401880011928,0.0
fp32,task_start_seed16_deterministic,0,1e-05,0,3,730003,-13.899588519166521,-13.91172409057617,-0.01213557140964916,407865078.6714351,60067.14397647991,1.675699234008789,1.6759774684906006,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.40391339600039766,0.40391339600039766,0.0
fp32,task_start_seed16_deterministic,0,3e-05,0,3,730003,-13.899588519166521,-13.907750447591145,-0.00816192842462371,407865078.6714351,27170.778783995404,1.6754179000854492,1.6762523651123047,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,1.2117401880011929,1.2117401880011929,0.0
fp32,task_start_seed16_deterministic,0,0.0001,0,3,730003,-13.899588519166521,-13.97252082824707,-0.07293230908054937,407865078.6714351,2169483.9938232624,1.6744152307510376,1.677209734916687,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.039133960003976,4.039133960003976,0.0
fp32,task_start_seed16_deterministic,0,0.0003,0,3,730003,-13.899588519166521,-14.191667238871258,-0.29207871970473676,407865078.6714351,34794961.09413849,1.6716713905334473,1.68018639087677,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,12.117401880011927,12.117401880011927,0.0
fp32,task_start_seed16_deterministic,0,0.001,0,3,730003,-13.899588519166521,-13.194382190704346,0.7052063284621752,407865078.6714351,202837815.4760562,1.6656947135925293,1.692083477973938,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,40.391339600039764,40.391339600039764,0.0
fp32,task_start_seed16_deterministic,0,0.0015,0,3,730003,-13.899588519166521,-12.363076210021973,1.5365123091445483,407865078.6714351,962916459.3430629,1.6648112535476685,1.7019004821777344,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,60.58700940005964,60.58700940005964,0.0
fp32,task_start_seed16_deterministic,0,0.002,0,3,730003,-13.899588519166521,-11.68292760848999,2.2166609106765307,407865078.6714351,2004079974.4156787,1.666344404220581,1.713076114654541,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,80.78267920007953,80.78267920007953,0.0
fp32,task_start_seed16_deterministic,0,0.003,0,3,730003,-13.899588519166521,-10.719239711761475,3.1803488074050463,407865078.6714351,4125399685.228275,1.6752665042877197,1.7395819425582886,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,121.17401880011928,121.17401880011928,0.0
fp32,task_start_seed16_deterministic,0,0.004,0,3,730003,-13.899588519166521,-9.8533034324646,4.046285086701921,407865078.6714351,6677739596.106108,1.6915149688720703,1.770341396331787,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,161.56535840015906,161.56535840015906,0.0
fp32,task_start_seed16_deterministic,0,0.005,0,3,730003,-13.899588519166521,-8.79751443862915,5.1020740805373705,407865078.6714351,10617201090.021896,1.7121514081954956,1.800126552581787,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,201.95669800019883,201.95669800019883,0.0
fp32,task_start_seed16_deterministic,0,0.01,0,3,730003,-13.899588519166521,33.77089500427246,47.67048352343898,407865078.6714351,926863194392.2108,2.457089900970459,1.7816720008850098,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,78798946092.21129,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,403.91339600039765,403.91339600039765,0.0
fp32,task_start_seed16_deterministic,0,1e-09,0,4,730004,12.099337209856072,0.0,-12.099337209856072,407966370.6536033,59723812921.24347,1.6758390665054321,1.6758390665054321,1.6758391857147217,14.009288773901968,196.2601719505757,406883417,79855009580.51797,59723812824.71572,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.039635481840426e-05,4.039635481840426e-05,0.0
