task,precision,batch_id,h,n_pairs,n_batches,true_directional_nmse,rho_emp,V_dir,V_h_dep,V_total,V_cross,directional_corr,sign_agreement,dh_std,dh_zero_fraction,source_path,nmse_ci_low,nmse_ci_high,rho_ci_low,rho_ci_high,active_fraction,visible_cosine,visible_norm_ratio,p_clip
sst-2,fp32,0,0.002,64,1,0.5015052786485118,0.501505332820294,9390017350625.707,4709143776613.88,6567632842288.867,-7531528284950.722,0.7221858841935389,0.765625,49.76734567455121,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.31393030417175405,0.7431493497704625,0.3139291533157428,0.743150277340602,0.9999998472618461,0.9999999999999701,1.0000000474602815,
sst-2,fp32,0,0.003,64,1,0.8972752604069939,0.8972788257946221,9390017350625.707,8425463742560.563,8311556106804.709,-9503924986381.562,0.5406254497523899,0.640625,55.79956860367312,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.6236113315749663,1.291485452023845,0.6236152476702036,1.2914896432378824,0.9999999990571719,0.9999999999999873,1.0000000086314598,
sst-2,fp32,0,0.005,64,1,1.381799468066067,1.381803301706962,9390017350625.707,12975156978180.262,10221792178972.86,-12143382149833.11,0.35043433878881375,0.65625,61.94006332368881,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.9050124055605563,2.1640619003534813,0.9050135016418218,2.1640663209966338,0.9999999996228688,0.9999999999999956,0.9999999776177637,
sst-2,fp32,0,0.01,64,1,0.9353947077703719,0.9353901789448253,9390017350625.707,8783330009896.795,1767885291329.4434,-16405462069193.06,0.29674214380176833,0.515625,25.812593835788615,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.7725982103569204,1.1352560764372133,0.7725952598614791,1.1352499975415218,0.9999999997171516,0.9999999999999991,0.9999999776515349,
sst-2,fp32,0,0.03,64,1,0.9408634628590793,0.940863688486,9390017350625.707,8834726359457.24,459769381091.4365,-17764974328991.51,0.24572919528260959,0.515625,13.16786071920102,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.8331908138496341,1.0461851334004488,0.8331912523396897,1.0461837992381038,0.9999999998114344,0.9999999999999994,0.9999999776106412,
sst-2,fp32,0,0.1,64,1,1.003531419243425,1.0035298779741308,9390017350625.707,9423162966048.387,396793115067.77423,-18416387201606.32,0.11466652712609336,0.53125,12.091185266112808,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.8882448816578247,1.1599757227647092,0.8882451425858531,1.1599716467031649,0.9999999999057172,0.9999999999999999,1.00000001712347,
sst-2,fp16,0,1e-07,64,1,4660.401792329752,4660.412392264046,9390017350625.707,4.376135322443045e+16,4.364293214472066e+16,-127811097060417.47,-0.07369397470699987,0.421875,4035.5302423563626,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,2975.384594153576,7323.93772868429,2975.3943623856067,7323.956858587156,0.012633136208845196,0.15506772196368723,0.2074073615725595,
sst-2,fp16,0,3e-07,64,1,372.31724176782495,372.3194112571744,9390017350625.707,3496085731679616.0,3501206657448105.5,-4269091582136.256,0.037959613071649606,0.609375,1148.8756337484806,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,230.11752184510888,641.6638650024711,230.11964035170388,641.6615937589246,0.03925882089413056,0.2680159429684752,0.3561408885513569,
sst-2,fp16,0,1e-06,64,1,41.52215657174056,41.522414172611526,9390017350625.707,389896189520689.0,414229848543262.94,14943641671948.258,0.2546107973748027,0.546875,388.7665124479852,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,26.17930162061681,65.98679135882601,26.179557026773093,65.98720518651167,0.12486241167210882,0.4715105898805837,0.6185341399185004,
sst-2,fp16,0,3e-06,64,1,5.0162793458160095,5.016294235567202,9390017350625.707,47103089907819.75,60715127846875.31,4222020588429.8594,0.48273127326366144,0.609375,151.2849166681152,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,3.256739170314249,7.869154148412072,3.2567564587643423,7.869176319326472,0.31855997676827574,0.720514581261418,0.900615768321779,
sst-2,fp16,0,1e-05,64,1,0.5512274363190763,0.5512259798699378,9390017350625.707,5176021515094.373,13314151265541.098,-1251887600178.982,0.7880522381039038,0.734375,70.85429397174592,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.3271570436265578,0.9682756799464288,0.32715614244182073,0.9682695642952965,0.64803804240711,0.9322494539209929,1.0365195640739249,
sst-2,fp16,0,3e-05,64,1,0.059179810210291554,0.0591798911101842,9390017350625.707,555700204332.7697,9811551287260.164,-134166267698.31403,0.9740389600766063,0.9375,60.77074001439752,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.03696249660600807,0.09871416936028989,0.03696256039269702,0.0987145762129007,0.8642657967053194,0.9905101533752532,1.0093288089364458,
sst-2,fp16,0,0.0001,64,1,0.028655109467585777,0.0286549310202235,9390017350625.707,269070299460.88147,9029594937805.414,-629492712281.1768,0.9868337837030573,0.921875,58.21873866871839,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.016117169103709295,0.049355057995298546,0.01611712461421778,0.049354708526441735,0.9580916971453579,0.999112311247152,1.0008702082742582,
sst-2,fp16,0,0.0003,64,1,0.08773635908417386,0.08773572800488158,9390017350625.707,823840008235.6158,8532270388209.211,-1681586970652.113,0.9560432335843156,0.90625,56.58996744481868,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.05357361568863712,0.14046591364924416,0.05357322696846773,0.14046459031881026,0.9859740639498173,0.9998988575490371,1.0001000204874977,
sst-2,fp16,0,0.001,64,1,0.23131788841545683,0.23131771449098,9390017350625.707,2172077352577.3857,7444789297243.042,-4117305405960.052,0.8754033450209704,0.875,52.69898198251392,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.15152183740443112,0.3474970279638111,0.15152180196740747,0.3474949257745456,0.995744463523234,0.999991296246778,1.0000137499355168,
sst-2,fp16,0,0.0015,64,1,0.35540672747663016,0.3554068537545822,9390017350625.707,3337276523286.82,6689749928246.346,-6037543945666.184,0.8039652911038114,0.859375,50.139120250672406,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.22036000194663466,0.5287560832720176,0.22035967310736815,0.5287567486234822,0.9971702877658506,0.99999624467551,1.0000083519905092,
sst-2,fp16,0,0.002,64,1,0.5013005326743051,0.5013005658261109,9390017350625.707,4707221010985.666,6574346084567.55,-7522892277043.825,0.7223620472561081,0.765625,49.792794758109665,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.31427167874852435,0.7423346204242778,0.3142705139186066,0.7423355277216109,0.9978695545069154,0.9999979487590652,0.9999995874411858,
sst-2,fp16,0,0.003,64,1,0.8964868174719218,0.8964903759311882,9390017350625.707,8418060184662.82,8313433104362.6875,-9494644430925.84,0.5409685960277737,0.640625,55.80938191390736,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.6232986292116369,1.2894260857085882,0.6233025270279502,1.2894302616663087,0.9985793852598236,0.9999991312954396,0.9999998786190964,
sst-2,fp16,0,0.005,64,1,1.382447042561624,1.3824508695632478,9390017350625.707,12981237651586.492,10228719155066.719,-12142535847145.48,0.35040456411434767,0.65625,61.959796393495594,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.9052039785752802,2.166923082015473,0.9052050712068022,2.166927493771947,0.9991385200068209,0.9999997077703788,1.0000016850981628,
sst-2,fp16,0,0.01,64,1,0.9351419079425135,0.9351373718105934,9390017350625.707,8780956146519.995,1768629037195.8315,-16402344459949.873,0.2970912450368039,0.515625,25.81789302886264,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.772223531059524,1.1347740041037206,0.772220574595784,1.1347679238029935,0.9995596640285005,0.9999999290706427,0.999999887292267,
sst-2,fp16,0,0.03,64,1,0.9407675291890617,0.940767752735241,9390017350625.707,8833825521093.068,459615836643.4905,-17764227035075.29,0.24597335544113466,0.53125,13.16566813876638,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.8331966065999187,1.046012153825207,0.8331970433922499,1.0460108181595793,0.999861509776178,0.9999999837183982,0.9999999375147836,
sst-2,fp16,0,0.1,64,1,1.0036624518911257,1.0036609193091595,9390017350625.707,9424393446457.955,395283579608.951,-18419127217474.71,0.11415554502545706,0.53125,12.0677563585595,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.8883112108087061,1.160266249322006,0.8883115018588859,1.1602633158189843,0.9999627426386998,0.9999999886258023,1.0000005213439804,
sst-2,int8,0,1e-07,64,1,4091.0256730467054,4091.0466027737352,9390017350625.707,3.841499858226373e+16,3.8615001138273736e+16,190612538659382.12,0.14827913834182313,0.46875,3680.3318487512893,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,2572.3976107328976,6650.193314444195,2572.417981064636,6650.148870345656,0.0009743500766549621,0.02396805124773871,55.94630699684281,0.007890065511067709
sst-2,int8,0,3e-07,64,1,696.5255573248787,696.5296307874071,9390017350625.707,6540425318318670.0,6539288395883242.0,-10526939786053.766,0.005395489303788502,0.4375,1563.4746729265112,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,411.42456889987926,1145.366235400769,411.42940342311545,1145.3697249291706,0.0024085727719424547,0.04062329581812984,27.180053920419237,0.007890701293945312
sst-2,int8,0,1e-06,64,1,167.046508214886,167.04748866001634,9390017350625.707,1568578816896004.5,1585584003150539.8,7615168903909.559,0.11136645976317734,0.5,773.1367513544451,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,102.82633840198423,266.7114625942529,102.82708645608223,266.7110804788182,0.0073068315778803085,0.07263456928605881,13.659416051995088,0.00789181391398112
sst-2,int8,0,3e-06,64,1,55.871071234470136,55.87107098048189,9390017350625.707,524630325904765.4,528266434698624.94,-5753908556766.123,0.08560477548565079,0.515625,445.4463270887782,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,33.53187557919507,94.1880888194001,33.5318890061551,94.18794158520457,0.020936899232505586,0.12607337591975012,7.709397735594917,0.007893721262613933
sst-2,int8,0,1e-05,64,1,16.25365715817106,16.253586249074395,9390017350625.707,152621456888699.97,168358203162178.0,6346728922852.314,0.3287286860183053,0.640625,251.21977642337427,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,9.583617995473986,26.160711191702237,9.583606765287405,26.160382675363437,0.06316646615539635,0.2359014076031123,4.189117125802317,0.007898171742757162
sst-2,int8,0,3e-05,64,1,6.039962904949251,6.039940033180142,9390017350625.707,56715141708300.34,72131247541225.95,6026088482299.912,0.48544309220581566,0.65625,164.79694675821685,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,3.3641798184457636,10.790561709132527,3.364183979599164,10.790463239639077,0.15352304727976576,0.41022987773703806,2.4236044272052526,0.007922808329264324
sst-2,int8,0,0.0001,64,1,0.7696528613440493,0.7696544637221429,9390017350625.707,7227068768337.445,17304378650454.213,687292531491.0605,0.7613219135296524,0.78125,80.44943128934779,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.4410633961624289,1.3173029800056788,0.4410595440487525,1.3173000836407451,0.3964575904817808,0.7271851956053864,1.368366361561264,0.007995923360188803
sst-2,int8,0,0.0003,64,1,0.265523700327494,0.26552319136338975,9390017350625.707,2493267373895.7397,9043625227203.096,-2839659497318.3516,0.8664737446206685,0.859375,58.33507844318155,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.1634465838300653,0.425436797090403,0.16344657838637752,0.42543474763535694,0.7232093781574677,0.9499374311222397,1.048906247517389,0.00817426045735677
sst-2,int8,0,0.001,64,1,0.24536743066916003,0.2453674308322261,9390017350625.707,2304004432793.056,7444903802135.327,-4249117981283.4375,0.8683031591146125,0.875,52.808524150607255,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.15943607337873206,0.3720882389226666,0.1594366505270649,0.37208606486230217,0.9117131356833451,0.9942677077265196,1.0016477973719264,0.008925437927246094
sst-2,int8,0,0.0015,64,1,0.3502993207937252,0.35029940142795774,9390017350625.707,3289317457322.3228,6655021091439.525,-6024313716508.505,0.8070624747995941,0.859375,50.01432909557744,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.2160770832884896,0.5183381368765115,0.21607775813155125,0.5183372214317851,0.9408454347565243,0.9968419525870928,0.9987790910537337,0.009514808654785158
sst-2,int8,0,0.002,64,1,0.4938124992367759,0.49381258958128943,9390017350625.707,4636908784125.719,6455313536120.591,-7571612598630.836,0.7266052271567942,0.796875,49.33734423193617,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.3086747823170381,0.7328480269777728,0.30867238113279505,0.7328473518866282,0.955583789189956,0.997721266826071,0.99757904579921,0.01015011469523112
sst-2,int8,0,0.003,64,1,0.8934514580010318,0.8934551254615274,9390017350625.707,8389559130089.21,8415963258831.014,-9363613221883.904,0.5442241370746491,0.625,56.177888301725204,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.6228830270638451,1.2991833770905343,0.6228871965176869,1.299180969103696,0.9703855060094035,0.998274900487874,0.9962212183941832,0.011788686116536459
sst-2,int8,0,0.005,64,1,1.3912310128630296,1.3912341976208527,9390017350625.707,13063713254443.64,10422134961999.156,-12031595643070.191,0.34916442537205106,0.6875,62.635491149328715,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.9096630573709783,2.2164179935322603,0.9096675764168194,2.2164224387239164,0.9822027626548735,0.9983266362952575,0.9939409697915808,0.01657009124755859
sst-2,int8,0,0.01,64,1,0.9097329569331225,0.9097291246496665,9390017350625.707,8542372264829.905,1464917576914.251,-16467472038541.363,0.31481096187242674,0.53125,23.504167377827944,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.7625126731173398,1.103429008527222,0.7625102196035243,1.103424288613562,0.9910905031062969,0.9969643474084663,0.9843135010092439,0.03811438878377279
sst-2,int8,0,0.03,64,1,0.9961946697915343,0.9961948017371215,9390017350625.707,9354286472914.707,734982523219.3367,-18009321300321.08,0.13472314088770138,0.546875,16.53914123903246,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.8602744727815688,1.1229136665933983,0.8602746374999987,1.122912988163138,0.9970579161076383,0.9782193909114469,0.8876789191284792,0.2209920883178711
sst-2,int8,0,0.1,64,1,1.1339870517959467,1.1339854319628793,9390017350625.707,10648142881488.223,426275938009.91626,-19611884294104.016,-0.18532604867245928,0.4375,12.294434375450013,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,1.00208060184098,1.2889422479763866,1.0020778519634879,1.2889390000369785,0.9991062021571303,0.8737316094097584,0.5232073968681739,0.6645503044128418
sst-2,int4,0,1e-07,64,1,13705.42813215295,13705.593346311214,9390017350625.707,1.2869575932248254e+17,1.2877000434828746e+17,64855008454270.05,0.03784012080132667,0.453125,6968.648065208254,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,8013.891429638197,22868.261514729744,8013.973515009215,22868.64979112807,0.00043414728262534193,0.007406946086418216,284.37927397793,0.023653666178385418
sst-2,int4,0,3e-07,64,1,2138.5670526929052,2138.583985670203,9390017350625.707,2.008134073121349e+16,2.0285346620687236e+16,194615872123121.2,0.23271915120524872,0.625,2743.5255755298476,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,1224.4653263197117,3618.0287639790313,1224.479532498662,3618.019732054667,0.0011272316570338837,0.009521395994735473,109.14982321477127,0.023654301961263023
sst-2,int4,0,1e-06,64,1,1237.544145303686,1237.5480766876838,9390017350625.707,1.1620597912330824e+16,1.1703286511127796e+16,73298581446343.12,0.12994650936242233,0.53125,2093.121476221859,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,732.1035230154204,2088.911905866151,732.1099802659147,2088.9170549004266,0.003515606607326716,0.01668757877473653,49.19686092732035,0.023655891418457028
sst-2,int4,0,3e-06,64,1,383.0869856385496,383.0872526907817,9390017350625.707,3597195949569975.0,3655704479442170.0,49118512521569.31,0.16068356735936654,0.546875,1141.8576683786498,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,239.7233490280402,639.9423529270961,239.72257775625337,639.9433712034174,0.010088492717608602,0.029748278892102523,27.939274174730702,0.02366209030151367
sst-2,int4,0,1e-05,64,1,69.54632854077026,69.54676017612903,9390017350625.707,653045284733656.5,654470460031437.8,-7964842052844.482,0.06789382875595748,0.53125,496.767330459587,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,41.59166744702176,114.03569153210043,41.59192108433903,114.03558630960738,0.02728861323296109,0.055301008085584795,14.926380429772346,0.023672898610432945
sst-2,int4,0,3e-05,64,1,28.63724993536656,28.63742098156486,9390017350625.707,268905879894066.7,264921724421135.38,-13374172823557.049,0.08161161254394957,0.546875,309.1966506897355,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,16.583546739867,48.78479231639593,16.583538627668037,48.785029761987104,0.04597879319105966,0.0960691411369666,8.649210015355186,0.0237123171488444
sst-2,int4,0,0.0001,64,1,8.4081051818686,8.408158484912509,9390017350625.707,78952754060139.22,67481574008453.484,-20861197402311.438,-0.02211358046261861,0.421875,157.3935453448863,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,5.634019739784341,13.120168152281492,5.6341027696454224,13.120300288190453,0.06772525832630376,0.17787001921739515,4.759128290987173,0.023819764455159504
sst-2,int4,0,0.0003,64,1,2.9635760019358006,2.963591609834426,9390017350625.707,27828176636514.03,17645600439673.31,-19572593547466.43,-0.0008963137044414332,0.53125,79.02965199537421,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,1.8593374934350877,4.465469483321071,1.8593490615010653,4.465488861864242,0.11299940958305991,0.3130095889880299,2.795301391470732,0.024198214213053383
sst-2,int4,0,0.001,64,1,1.3173917609476258,1.3173922341171815,9390017350625.707,12370335935939.898,6417956801245.669,-15342396485319.94,0.2094204676102999,0.578125,48.807547143634736,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.9480521315514361,1.7733318102960054,0.9480558613531547,1.7733398352083631,0.26758277619580917,0.583856444228259,1.5961344247612543,0.02604071299235026
