global_step,training_h_source,training_h,h_additive,h_two_point,h_two_point_tilde,eps_est,nu3_est,noise_est,delta_tilde,g_tilde,l_tilde,delta_hat,g_hat,l_hat,h2,two_point_precision,additive_noise_precision
550,fixed,1e-05,0.001,0.00018564586817857687,0.00018919321645505973,nan,nan,nan,4.64049844595138e-05,6.216904970265637,7.751697511506653e-06,4.5783217501593754e-05,8.536018663416959,6.6911306924429e-06,0.006682751631004536,fp16,fp16
600,fixed,1e-05,0.001,0.00017897813360057686,0.00017254988016395008,nan,nan,nan,4.381252438179217e-05,2.2276698972418285,6.668132790908863e-06,4.5783217501593754e-05,7.075844592201337,6.668132790908863e-06,0.006766329692055638,fp16,fp16
650,fixed,1e-05,0.001,0.00016623900770334823,0.00015440661451899745,nan,nan,nan,4.509468635660596e-05,3.506060078559049,4.572860544874971e-06,4.509468635660596e-05,5.594539250667137,6.484953433682153e-06,0.006766329692055638,fp16,fp16
700,fixed,1e-05,0.001,0.00015771206692026147,0.00014962250073488628,nan,nan,nan,4.4452845031628385e-05,4.3319570153530895,6.211414532803079e-06,4.4452845031628385e-05,5.131095608505704,6.244027657850187e-06,0.006715257728233962,fp16,fp16
750,fixed,1e-05,0.001,0.0001504613488778439,0.00014354397826506346,nan,nan,nan,4.2009934986708686e-05,7.207350101290387,3.8704835110973135e-06,4.4452845031628385e-05,4.697988412541998,6.211414532803079e-06,0.006667296680936614,fp16,fp16
800,fixed,1e-05,0.001,0.0001542097387571664,0.00015805151093561221,nan,nan,nan,4.546864147414453e-05,6.295559679002744,5.14061343955911e-06,4.4452845031628385e-05,4.713719354289419,5.14061343955911e-06,0.006667296680936614,fp16,fp16
850,fixed,1e-05,0.001,0.00015939504913156264,0.00016475471583322806,nan,nan,nan,4.4578431698028e-05,4.197074563319901,5.199371994633549e-06,4.4578431698028e-05,5.107600287505035,5.14061343955911e-06,0.006667296680936614,fp16,fp16
900,fixed,1e-05,0.001,0.0001666858658913874,0.0001743101685989561,nan,nan,nan,4.5207227231003344e-05,6.478865136308769,1.171590463365209e-05,4.5207227231003344e-05,5.7021612990549775,5.199371994633549e-06,0.006676708148333878,fp16,fp16
950,fixed,1e-05,0.001,0.00017151602832105026,0.000176486157441783,nan,nan,nan,4.1427952965022996e-05,5.46048423349374,8.743980903027488e-06,4.4578431698028e-05,5.927866742683108,5.199371994633549e-06,0.0067236319969941356,fp16,fp16
1000,fixed,1e-05,0.001,0.00016641813636358808,0.00016147176670211358,nan,nan,nan,4.512150553637184e-05,2.0801739299923283,4.911802225277456e-06,4.512150553637184e-05,4.902431508423496,5.199371994633549e-06,0.006676708148333878,fp16,fp16
1050,fixed,1e-05,0.001,0.0001525731503900399,0.00013987998380827343,nan,nan,nan,4.3299864046275616e-05,4.524805549662107,6.168386978900324e-06,4.3299864046275616e-05,4.548280682555369,6.168386978900324e-06,0.006717254315296678,fp16,fp16
1100,fixed,1e-05,0.001,0.00013789255273037674,0.0001246245230559324,nan,nan,nan,4.424587677931413e-05,2.3580250098226156,7.298606442965006e-06,4.424587677931413e-05,4.180470771855911,7.298606442965006e-06,0.006580263220136077,fp16,fp16
1150,fixed,1e-05,0.001,0.00013099545272503773,0.00012444333138273515,nan,nan,nan,4.313734461902641e-05,3.575552560927961,2.8261043388190463e-06,4.3299864046275616e-05,3.5998082567797502,6.168386978900324e-06,0.006651757420359986,fp16,fp16
1200,fixed,1e-05,0.001,0.00013156845724720834,0.00013214396822418788,nan,nan,nan,4.410959081724286e-05,3.3258398885908957,3.269800890903996e-06,4.410959081724286e-05,3.1728793877991817,4.911802225277456e-06,0.006580263220136077,fp16,fp16
1250,fixed,1e-05,0.001,0.0001536730749076691,0.00017949145597418,nan,nan,nan,4.4442174839787185e-05,5.700618437862211,2.134754474654083e-06,4.410959081724286e-05,3.896968289373158,3.269800890903996e-06,0.006641505162027871,fp16,fp16
1300,fixed,1e-05,0.001,0.00016179545281377132,0.00017034713834509764,nan,nan,nan,4.264390008756891e-05,2.5900400365319345,4.5282683826124685e-06,4.410959081724286e-05,3.510015186747123,3.269800890903996e-06,0.006641505162027871,fp16,fp16
1350,fixed,1e-05,0.001,0.00017435330733355496,0.0001878858475283525,nan,nan,nan,4.396609801915474e-05,6.227608289538174,6.779736349138344e-06,4.396609801915474e-05,4.283931842690235,3.269800890903996e-06,0.006641505162027871,fp16,fp16
1400,fixed,1e-05,0.001,0.00016915691235049317,0.00016411538979992487,nan,nan,nan,4.417066156747751e-05,4.788464209346588,8.510262855201206e-06,4.396609801915474e-05,4.52651417237396,4.5282683826124685e-06,0.0066306936303191346,fp16,fp16
1450,fixed,1e-05,0.001,0.00016989768751713024,0.00017064170670046065,nan,nan,nan,4.371560498839244e-05,5.161673099349883,2.664563281002984e-06,4.396609801915474e-05,4.893680814525758,4.5282683826124685e-06,0.0066306936303191346,fp16,fp16
1500,fixed,1e-05,0.001,0.00017094387436357856,0.00017199650336314633,nan,nan,nan,4.290150900487788e-05,6.233131358430971,7.818398039020767e-07,4.371560498839244e-05,5.000183398639511,4.5282683826124685e-06,0.0066306936303191346,fp16,fp16
1550,fixed,1e-05,0.001,0.00017195322605468352,0.000172968537543062,nan,nan,nan,4.398161036078818e-05,4.995842238733277,4.908381151161273e-06,4.371560498839244e-05,5.481343839079779,4.908381151161273e-06,0.006611777747957991,fp16,fp16
1600,fixed,1e-05,0.001,0.00019863950174012934,0.0002294673531685805,nan,nan,nan,4.3723295675590634e-05,5.001272236907765,1.7705698607397939e-06,4.3723295675590634e-05,5.236076628553697,2.664563281002984e-06,0.006611777747957991,fp16,fp16
1650,fixed,1e-05,0.001,0.0002166968598735741,0.00023639572525962013,nan,nan,nan,4.371289469418116e-05,6.393274429145209,2.930394128242448e-06,4.3723295675590634e-05,5.557038672513421,2.664563281002984e-06,0.006612359312347646,fp16,fp16
1700,fixed,1e-05,0.001,0.00021895178132874175,0.0002212301672253043,nan,nan,nan,4.317678030929528e-05,4.14511316933137,5.119077252680095e-06,4.371289469418116e-05,5.353726686509718,2.930394128242448e-06,0.006612359312347646,fp16,fp16
1750,fixed,1e-05,0.001,0.0001941056292287751,0.00017207896217902514,nan,nan,nan,4.546583295450546e-05,6.591718945106936,1.298429038729872e-05,4.371289469418116e-05,5.425444203844911,4.908381151161273e-06,0.006611572785213906,fp16,fp16
1800,fixed,1e-05,0.001,0.00020114223859851957,0.00020843393521956686,nan,nan,nan,4.3233718315605074e-05,1.8935074355025896,2.2672477501205233e-06,4.3233718315605074e-05,4.804977243198774,2.930394128242448e-06,0.006611572785213906,fp16,fp16
1850,fixed,1e-05,0.001,0.00017848499748982953,0.00015837993327960767,nan,nan,nan,4.22947014158126e-05,5.208452002958608,1.323263149928801e-05,4.3233718315605074e-05,4.8464131964089425,5.119077252680095e-06,0.006575235228918055,fp16,fp16
1900,fixed,1e-05,0.001,0.00014871177060994109,0.00012390503980147638,nan,nan,nan,4.39948053099215e-05,5.404205342772905,8.022610973025348e-06,4.3233718315605074e-05,4.648599379134482,8.022610973025348e-06,0.006575235228918055,fp16,fp16
1950,fixed,1e-05,0.001,0.00014062436232328783,0.00013297677243518372,nan,nan,nan,4.280560460756533e-05,7.940934710584013,3.0238236970369675e-06,4.280560460756533e-05,5.40776368738501,8.022610973025348e-06,0.006575235228918055,fp16,fp16
2000,fixed,1e-05,0.001,0.00013713830601903344,0.0001337386685141653,nan,nan,nan,4.4822234485764056e-05,4.526047122349785,7.5290406206854815e-06,4.39948053099215e-05,4.99462932283358,7.5290406206854815e-06,0.006542599224128384,fp16,fp16
2050,fixed,1e-05,0.001,0.00013762005169941127,0.00013810348967793176,nan,nan,nan,4.1627896280260757e-05,4.989726433229273,7.721521605770503e-06,4.280560460756533e-05,5.613873122378917,7.721521605770503e-06,0.006632858004655422,fp16,fp16
2100,fixed,1e-05,0.001,0.0001378093279428808,0.00013799886450812672,nan,nan,nan,4.4030890421709046e-05,4.386010698553165,8.324593602248661e-06,4.4030890421709046e-05,5.449384861497828,7.721521605770503e-06,0.006542599224128384,fp16,fp16
2150,fixed,1e-05,0.001,0.00013432463780895082,0.00013092806264888195,nan,nan,nan,4.38434217358008e-05,2.788446957820746,1.1242818196005304e-05,4.38434217358008e-05,4.926233184507397,7.721521605770503e-06,0.006635577625324645,fp16,fp16
2200,fixed,1e-05,0.001,0.00012636384762249994,0.00011887485606827653,nan,nan,nan,4.645245644496754e-05,3.5281540432790677,6.3767677701653335e-06,4.4030890421709046e-05,4.043677051046407,7.721521605770503e-06,0.006621436531131353,fp16,fp16
2250,fixed,1e-05,0.001,0.00012110105174339443,0.00011605744055188961,nan,nan,nan,4.38668139395304e-05,3.6511063955008654,2.9762103960119194e-06,4.38668139395304e-05,3.868688905676623,7.721521605770503e-06,0.006635577625324645,fp16,fp16
2300,fixed,1e-05,0.001,0.00012755873908549745,0.00013436078120576315,nan,nan,nan,4.2802683310583234e-05,7.056968064659842,3.7239375640169995e-06,4.38668139395304e-05,4.2821372319627375,6.3767677701653335e-06,0.006623202695035869,fp16,fp16
2350,fixed,1e-05,0.001,0.00013366967013944743,0.00014007335634771956,nan,nan,nan,4.292495214031078e-05,6.7559289308364745,7.773093787147876e-06,4.292495214031078e-05,4.7561208784194,6.3767677701653335e-06,0.006623202695035869,fp16,fp16
2400,fixed,1e-05,0.001,0.00015794083511169678,0.0001866190540438732,nan,nan,nan,4.202398849884048e-05,3.728749463451117,3.5892654781054658e-06,4.2802683310583234e-05,4.944181379545474,3.7239375640169995e-06,0.006551713679665098,fp16,fp16
2450,fixed,1e-05,0.001,0.0001732066620807723,0.00018994801292487943,nan,nan,nan,4.133523179916665e-05,4.892537064514238,5.760985693441073e-06,4.202398849884048e-05,5.2170579837925075,3.7239375640169995e-06,0.006542375968299531,fp16,fp16
2500,fixed,1e-05,0.001,0.00016122731680249584,0.0001500764888085561,nan,nan,nan,4.31063053838443e-05,2.7568441581329557,7.979204838586784e-06,4.202398849884048e-05,5.038205536318925,5.760985693441073e-06,0.006482591187082561,fp16,fp16
2550,fixed,1e-05,0.001,0.00016078957146812504,0.00016035301464809268,nan,nan,nan,4.226590317557566e-05,10.460402904340919,4.023753906632908e-06,4.226590317557566e-05,5.718892504255141,5.760985693441073e-06,0.006482591187082561,fp16,fp16
2600,fixed,1e-05,0.001,0.00017483134035977738,0.00019009937829242725,nan,nan,nan,4.328404975240119e-05,5.68302592520286,3.665914464151064e-06,4.31063053838443e-05,5.504311903128418,4.023753906632908e-06,0.0065012232061032686,fp16,fp16
2650,fixed,1e-05,0.001,0.00016913205490794853,0.00016361855911256582,nan,nan,nan,4.390643516671844e-05,5.27786209572241,1.3274901802844135e-05,4.328404975240119e-05,5.814134429582677,5.760985693441073e-06,0.0065655392302418165,fp16,fp16
2700,fixed,1e-05,0.001,0.0001805663316863598,0.00019277362979131107,nan,nan,nan,4.2104380554519594e-05,4.006979851649045,2.1114990737321117e-06,4.328404975240119e-05,5.637022987009638,4.023753906632908e-06,0.006579061464403657,fp16,fp16
2750,fixed,1e-05,0.001,0.00018857216456482704,0.00019693295486796633,nan,nan,nan,4.273297963663936e-05,4.365540784726267,4.443631545632174e-06,4.273297963663936e-05,5.9587623123283,4.023753906632908e-06,0.006579061464403657,fp16,fp16
2800,fixed,1e-05,0.001,0.00018073228271317862,0.00017321834370463015,nan,nan,nan,4.279299173504114e-05,1.6670099325263947,2.9082470195107074e-06,4.273297963663936e-05,4.200083717965396,3.665914464151064e-06,0.006537046706016361,fp16,fp16
2850,fixed,1e-05,0.001,0.0001657433921140119,0.000151997593440765,nan,nan,nan,4.404626815812662e-05,4.255718003050397,1.2885638927900592e-05,4.279299173504114e-05,3.9146221335349027,4.443631545632174e-06,0.006537046706016361,fp16,fp16
2900,fixed,1e-05,0.001,0.00016196657672386264,0.00015827582409802199,nan,nan,nan,4.162920959061012e-05,5.7114842553781475,4.188886749308344e-06,4.279299173504114e-05,4.00134656546605,4.188886749308344e-06,0.00654163524931199,fp16,fp16
2950,fixed,1e-05,0.001,0.00016302454650927883,0.00016408942698015535,nan,nan,nan,4.284154056222178e-05,6.785570321814561,6.3971561052049115e-06,4.284154056222178e-05,4.5570646594991535,4.443631545632174e-06,0.00654163524931199,fp16,fp16
3000,fixed,1e-05,0.001,0.00017141848354437647,0.00018024461426108753,nan,nan,nan,4.273906961316243e-05,7.559023399424428,2.880786983117435e-06,4.273906961316243e-05,5.195761182438785,4.188886749308344e-06,0.0065453449536462,fp16,fp16
3050,fixed,1e-05,0.001,0.00016264786137665526,0.00015432598785971178,nan,nan,nan,4.4302949390839785e-05,4.703101271244809,1.0493653994649539e-05,4.284154056222178e-05,5.802979450182468,6.3971561052049115e-06,0.006537512494302586,fp16,fp16
3100,fixed,1e-05,0.001,0.00015648402660687968,0.00015055378149975032,nan,nan,nan,4.433963113115169e-05,1.943736295739973,1.0486361820794365e-05,4.4302949390839785e-05,5.340583108720383,6.3971561052049115e-06,0.0065453449536462,fp16,fp16
3150,fixed,1e-05,0.001,0.00015534690975921515,0.0001542180559576469,nan,nan,nan,4.318825449445285e-05,7.027127603620676,3.7008894764879485e-06,4.4302949390839785e-05,5.603711778368889,6.3971561052049115e-06,0.006656046077878352,fp16,fp16
3200,fixed,1e-05,0.001,0.00014822615905759674,0.0001414318074496789,nan,nan,nan,4.32224442192819e-05,5.909063088795516,7.18847514722075e-06,4.32224442192819e-05,5.428410331765081,7.18847514722075e-06,0.006656046077878352,fp16,fp16
3250,fixed,1e-05,0.001,0.00014311545955283567,0.0001381809721930431,nan,nan,nan,4.260312925907783e-05,6.346143710105145,4.499651937349941e-06,4.318825449445285e-05,5.1858343939012235,7.18847514722075e-06,0.006574377857963588,fp16,fp16
3300,fixed,1e-05,0.001,0.00013896337588492703,0.000134931752989315,nan,nan,nan,4.50609004474245e-05,3.478471757111549,8.509507459692358e-06,4.32224442192819e-05,4.9409084910745715,7.18847514722075e-06,0.006571777118440099,fp16,fp16
3350,fixed,1e-05,0.001,0.0001601110240691032,0.00018447695204012107,nan,nan,nan,4.460077980183996e-05,5.251040132151666,1.7099562081234242e-06,4.460077980183996e-05,5.6023692583569105,4.499651937349941e-06,0.006574377857963588,fp16,fp16
3400,fixed,1e-05,0.001,0.0001656888209524146,0.00017146093186408456,nan,nan,nan,4.358272417448461e-05,3.2137489351298627,1.8089819446701304e-06,4.460077980183996e-05,4.839693524658747,4.499651937349941e-06,0.006678381525627296,fp16,fp16
3450,fixed,1e-05,0.001,0.00016417633504021335,0.00016267765581467613,nan,nan,nan,4.453823930816725e-05,3.5239633726093507,5.820866421035984e-06,4.453823930816725e-05,4.3626735814215145,4.499651937349941e-06,0.006678381525627296,fp16,fp16
3500,fixed,1e-05,0.001,0.00016989755970351315,0.00017581815787359688,nan,nan,nan,4.2957806726917624e-05,3.91316298895308,3.349101690811061e-06,4.358272417448461e-05,3.876077437191102,3.349101690811061e-06,0.006673697573921615,fp16,fp16
3550,fixed,1e-05,0.001,0.0002047572047527991,0.00024676936485340675,nan,nan,nan,4.311032171244733e-05,4.945705012940919,1.7028390540480564e-06,4.311032171244733e-05,4.169524088356976,1.8089819446701304e-06,0.0066017213039088985,fp16,fp16
3600,fixed,1e-05,0.001,0.00019700261338201737,0.00018954170489971026,nan,nan,nan,4.373303090687841e-05,7.174187385204329,4.3941993065159346e-06,4.311032171244733e-05,4.554153538967508,3.349101690811061e-06,0.006565845087454267,fp16,fp16
3650,fixed,1e-05,0.001,0.0001836293795136165,0.0001711639680391863,nan,nan,nan,4.5723070797976106e-05,3.0609004722600663,4.138247842482855e-06,4.373303090687841e-05,4.5235838463935485,4.138247842482855e-06,0.006565845087454267,fp16,fp16
3700,fixed,1e-05,0.001,0.00019171331230197005,0.00020015312479486615,nan,nan,nan,4.2823670810321346e-05,5.936257029006147,2.4742588827476293e-06,4.373303090687841e-05,5.0060425776729085,3.349101690811061e-06,0.006613095410386759,fp16,fp16
3750,fixed,1e-05,0.001,0.00018962516241157815,0.00018755975674229633,nan,nan,nan,4.4504758989205584e-05,5.570604316612999,5.7428308161883e-06,4.4504758989205584e-05,5.337530843204892,4.138247842482855e-06,0.006613095410386759,fp16,fp16
3800,fixed,1e-05,0.001,0.00018313205157775283,0.00017686127668164916,nan,nan,nan,4.385694774100557e-05,2.338503202992279,2.1402948423819553e-06,4.385694774100557e-05,4.816090481215165,4.138247842482855e-06,0.006671188723848666,fp16,fp16
3850,fixed,1e-05,0.001,0.00019210260746010062,0.00020151257780946842,nan,nan,nan,4.2356597987236455e-05,7.277304243177126,3.201352142941326e-06,4.385694774100557e-05,4.836713852809724,3.201352142941326e-06,0.006622457832331254,fp16,fp16
3900,fixed,1e-05,0.001,0.0002073814494625374,0.00022387549107117326,nan,nan,nan,4.4380820327205583e-05,8.726289873558057,1.3030970628722413e-05,4.385694774100557e-05,5.9697917330693215,3.201352142941326e-06,0.006622457832331254,fp16,fp16
3950,fixed,1e-05,0.001,0.00018634803246356504,0.00016744790478144945,nan,nan,nan,4.4692656956613064e-05,5.688624564362748,1.1102090073431039e-05,4.4380820327205583e-05,5.920265240140642,5.7428308161883e-06,0.006622457832331254,fp16,fp16
4000,fixed,1e-05,0.001,0.00014516944225916872,0.00011309036477194131,nan,nan,nan,4.413204442244023e-05,2.071751852769638,1.911785918558764e-05,4.4380820327205583e-05,5.22049474737197,1.1102090073431039e-05,0.006661893148888353,fp16,fp16
4050,fixed,1e-05,0.001,0.00012944679996300924,0.00011542700557289653,nan,nan,nan,4.4119053200120106e-05,3.581575197764829,6.8708711217304375e-06,4.413204442244023e-05,5.469109146326479,1.1102090073431039e-05,0.006661893148888353,fp16,fp16
4100,fixed,1e-05,0.001,0.00012337895730509454,0.00011759554589253883,nan,nan,nan,4.381367762107402e-05,9.612125576925973,1.1606270013842425e-05,4.4119053200120106e-05,5.936073413076249,1.1606270013842425e-05,0.006643195347303904,fp16,fp16
4150,fixed,1e-05,0.001,0.00011750306693294853,0.00011190701429342438,nan,nan,nan,4.45524237875361e-05,4.756641512164664,3.944212533907653e-06,4.4119053200120106e-05,5.14214374079757,1.1102090073431039e-05,0.006642217491178688,fp16,fp16
4200,fixed,1e-05,0.001,0.00012783495398022374,0.00013907530999553503,nan,nan,nan,4.230402555549517e-05,4.724942647909204,6.823200864416487e-06,4.381367762107402e-05,4.949407357506861,6.8708711217304375e-06,0.006642217491178688,fp16,fp16
4250,fixed,1e-05,0.001,0.0001374133270806095,0.00014770938519901008,nan,nan,nan,4.21017175540328e-05,6.035408253055103,1.1970587315111156e-06,4.230402555549517e-05,5.742138637563954,6.823200864416487e-06,0.00661919010310733,fp16,fp16
4300,fixed,1e-05,0.001,0.00015471702629647104,0.000174199684518087,nan,nan,nan,4.277569314581342e-05,3.0704771915118343,4.818466066080043e-06,4.230402555549517e-05,5.639919036313356,4.818466066080043e-06,0.006504154484288882,fp16,fp16
4350,fixed,1e-05,0.001,0.00016707122958918723,0.00018041191990696604,nan,nan,nan,4.401019759825431e-05,5.8983556722695445,2.8729356612957353e-06,4.277569314581342e-05,4.89716505538207,3.944212533907653e-06,0.006504154484288882,fp16,fp16
4400,fixed,1e-05,0.001,0.00018714122379969754,0.0002096221936677188,nan,nan,nan,4.290833021514118e-05,4.274607722024826,7.888212378994912e-07,4.290833021514118e-05,4.800758297354102,2.8729356612957353e-06,0.006540312924150756,fp16,fp16
4450,fixed,1e-05,0.001,0.00020011537219930353,0.000213988993859142,nan,nan,nan,4.1973707993747666e-05,5.73544205831695,4.8383017742868805e-06,4.290833021514118e-05,5.002858179435652,2.8729356612957353e-06,0.006550445039471836,fp16,fp16
4500,fixed,1e-05,0.001,0.00018011997597245497,0.0001621225065708904,nan,nan,nan,4.162947152508423e-05,5.638343994117026,8.090611265086706e-06,4.1973707993747666e-05,4.923445327648037,4.818466066080043e-06,0.006550445039471836,fp16,fp16
4550,fixed,1e-05,0.001,0.00017729313604425428,0.00017451066112296958,nan,nan,nan,4.347045978647657e-05,7.093749529808758,6.649823730421605e-06,4.1973707993747666e-05,5.72809979530742,4.8383017742868805e-06,0.006478711908531484,fp16,fp16
4600,fixed,1e-05,0.001,0.00016495837676103019,0.0001534817797844226,nan,nan,nan,4.3312535126460716e-05,6.765275391757238,8.752891473636923e-06,4.3312535126460716e-05,5.90148373920496,6.649823730421605e-06,0.006478711908531484,fp16,fp16
4650,fixed,1e-05,0.001,0.00015977884204438882,0.00015476193974695287,nan,nan,nan,4.527366763795726e-05,5.604617375832128,6.859982720355099e-06,4.347045978647657e-05,6.16748566996642,6.859982720355099e-06,0.006581225959231359,fp16,fp16
4700,fixed,1e-05,0.001,0.00014834028245876968,0.0001377206088014728,nan,nan,nan,4.3095071305288e-05,3.8039229636000185,8.896739601760923e-06,4.3312535126460716e-05,5.7811818510230335,8.090611265086706e-06,0.006593213161007049,fp16,fp16
4750,fixed,1e-05,0.001,0.00014503217399790093,0.0001417978390354203,nan,nan,nan,4.4437823817133904e-05,4.467890019550348,7.5132496667080085e-06,4.4437823817133904e-05,5.547091056109698,7.5132496667080085e-06,0.006581225959231359,fp16,fp16
4800,fixed,1e-05,0.001,0.00013926429900606855,0.00013372581023251006,nan,nan,nan,4.487030309974216e-05,4.025874536608604,2.5499465333016903e-06,4.4437823817133904e-05,4.933516057469667,7.5132496667080085e-06,0.006666170101125076,fp16,fp16
4850,fixed,1e-05,0.001,0.00013713213435314993,0.00013503261357335314,nan,nan,nan,4.4602689740713686e-05,4.977923536561566,5.007916548100394e-06,4.4602689740713686e-05,4.5760456864305326,6.859982720355099e-06,0.006666170101125076,fp16,fp16
4900,fixed,1e-05,0.001,0.0001350430135038069,0.0001329857190819001,nan,nan,nan,4.3458891013870016e-05,7.029511754008732,9.013809223151189e-06,4.4602689740713686e-05,4.861024562065854,7.5132496667080085e-06,0.006678524518238567,fp16,fp16
4950,fixed,1e-05,0.001,0.00014919320202317647,0.00016482608727700582,nan,nan,nan,4.194461871520616e-05,5.040593010928531,2.0478873467911656e-06,4.3458891013870016e-05,5.108358571531556,5.007916548100394e-06,0.006678524518238567,fp16,fp16
5000,fixed,1e-05,0.001,0.00015408455118860842,0.00015913626487691222,nan,nan,nan,4.2345702240709215e-05,3.360802220010852,5.16911689655661e-06,4.2345702240709215e-05,4.886941011623657,5.007916548100394e-06,0.006592335778301195,fp16,fp16
