run_name,dataset,task_name,bitwidth,h,h_label,h_policy,hstar_cont,hstar_nearest_grid,Delta_mode,Delta_value,G_mode,G_value,L_mode,L_hat,d_trainable,direction_mode,sparse_ratio,sparse_mask_strategy,sparse_mask_source,sparse_mask_hash,sparse_mask_restored_from_checkpoint,sparse_rescale,active_params_all,mask_active_frac_all,active_params_quantized_linear,mask_active_frac_quantized_linear,scale_refresh_k,status,steps_completed,seed,data_seed,batch_size,gpu_name,gpu_type_requested,fallback_used,best_eval_acc,best_eval_step,last_eval_acc,last_eval_step,best_eval_loss,best_eval_loss_step,last_eval_loss,last_eval_loss_step,final_train_loss,update_scalar_source,d_h_last,d_g_last,fd_true_error_last,update_variant,perturbed_parameter_scope,quantized_forward_scope,active_frac,alignment,norm_ratio,delta_q_norm,ideal_displacement_norm,code_change_frac,delta_visibility_mse,delta_visibility_nmse,delta_visibility_rel_l2,lowbit_true_nmse,lowbit_true_corr,nMSE_metric_version,true_dir_lowbit,true_dir_lowbit_field_name,legacy_nMSE_fd_true,legacy_nMSE_computed,legacy_nMSE_excluded_from_main_selection,saturation_frac_w,saturation_frac_w_plus,saturation_frac_w_minus,weight_recon_mse,weight_recon_rel_mse,weight_recon_sqnr_db,corr_fd_true,nMSE_fd_true,fd_true_available,fd_true_mse,fd_true_nmse,fd_true_rmse,fd_true_bias,run_dir,resume_command,warnings
int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed32_full_bs64_step20k,rte,rte,4,0.001,1e-3,mezo_default,0.0004352528589334,,scale_rms_over_sqrt6,0.0028858952948455,clean32_absG_median_1e-4_3e-4_1e-3,4.037918061873794,L_clean32,0.0004323457990226,35568337,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,b7216984485c6d2e100d858d0c928b841a5cf1ee6c17b7bc97dab47314566047,False,none,35580201,0.08722025606099708,35580201,0.10006793837766792,1,complete,20000,32,32,64,NVIDIA H100 80GB HBM3,H100,False,0.6184738955823293,14000,0.5943775100401606,20000,0.6541537242720884,19000,0.6558009381275101,20000,0.621826171875,finite_difference,3.662109375,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.011297139551359773,0.4072879778185926,2.1883462438802717,26.110819244601572,11.931758659132898,0.011297139551359773,1.604121732011774e-06,4.006285050129871,2.00157064580041,4.006285050129871,0.4072879778185926,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02607682592128484,0.026079584945820664,0.026081255547833183,1.9577542616048708e-05,0.012934298001655083,18.88257137282246,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed32_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane4.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed32_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed32_full_bs64_step20k,rte,rte,4,0.0003591546781873,0p000359154678187,hstar_lowbitL,0.0003591546781873,0.0003,scale_rms_over_sqrt6,0.0028858952948455,rtnclip_int4_shared_grid_absG_median_1e-4_3e-4_1e-3,29.57854002453573,L_lowbit_q90,0.0046512607271637,35568337,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,b7216984485c6d2e100d858d0c928b841a5cf1ee6c17b7bc97dab47314566047,False,none,35580201,0.08722025606099708,35580201,0.10006793837766792,1,complete,20000,32,32,64,NVIDIA H100 80GB HBM3,H100,False,0.6305220883534136,9000,0.5582329317269076,20000,0.6685021335341366,10000,0.6898492407128514,20000,0.671875,finite_difference,23.11199534388669,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.003876682594347502,0.23704449088011845,3.5851679351953663,15.361086340585468,4.284621144182138,0.003876682594347502,6.275110362109407e-07,12.153740510875025,3.4862215234943155,12.153740510875025,0.23704449088011845,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02608357587309647,0.026083688487622173,0.026084639099541753,1.9597388227052986e-05,0.012931686515874778,18.88344831904273,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed32_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane5.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed32_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst2_fixed_small_h1e-5_seed64_full_bs64_step20k,sst-2,sst-2,4,1e-05,1e-5,fixed_small,0.0886419832658425,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.0285117762729773,L_clean32,1.0649598954304798e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.5342242019302152,6000,0.47334818114328137,20000,0.7130818050528953,3000,0.8022920581616555,20000,0.75537109375,finite_difference,0.0,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0,0.0,0.0,0.0,0.009909988880483018,0.0,3.9960888513711364e-10,1.0,1.0,1.0,0.0,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026081877496446318,0.028706868800024193,0.028706868800024193,2.4839234881884873,0.011292416603606133,19.4721310809244,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/prefix_quantized/fixed_small/int4_prefix_quantized_seedfixed_sst2_fixed_small_h1e-5_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane0.csv --only-run-name int4_prefix_quantized_seedfixed_sst2_fixed_small_h1e-5_seed64_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst2_mezo_default_h1e-3_seed64_full_bs64_step20k,sst-2,sst-2,4,0.001,1e-3,mezo_default,0.0886419832658425,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.0285117762729773,L_clean32,1.0649598954304798e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.5998515219005197,16000,0.5670378619153675,20000,0.665527561247216,12000,0.6804794073635857,20000,0.69677734375,finite_difference,-0.48828125,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0032267252604166667,0.05927547553419549,13.92614522306915,13.803527949336871,0.9911951748468711,0.0032267252604166667,0.0007726962853441578,193.28656334520616,13.90275380438013,193.28656334520616,0.05927547553419549,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02607838964281335,0.023661295922162633,0.023653157947895426,5.2881369055099514e-05,0.016867852722215,17.729401995832216,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/prefix_quantized/mezo_default/int4_prefix_quantized_seedfixed_sst2_mezo_default_h1e-3_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane1.csv --only-run-name int4_prefix_quantized_seedfixed_sst2_mezo_default_h1e-3_seed64_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst2_hstar_cleanGL_h0p0886419832658_seed64_full_bs64_step20k,sst-2,sst-2,4,0.0886419832658425,0p0886419832658,hstar_cleanGL,0.0886419832658425,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.0285117762729773,L_clean32,1.0649598954304798e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.6501855976243504,20000,0.6501855976243504,20000,0.6364699331848552,20000,0.6364699331848552,20000,0.654296875,finite_difference,0.01101692972134019,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.3605550130208333,0.6062325302226408,1.5665396143611172,137.77824175349073,87.95069112227931,0.3605550130208333,0.04893347293530165,1.5546718148436585,1.2468647941311273,1.5546718148436585,0.6062325302226408,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02607734975093576,0.025016276476283867,0.0248982750539047,5.092577074559717e-05,0.017461846105683868,17.579098436127843,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/prefix_quantized/hstar_cleanGL/int4_prefix_quantized_seedfixed_sst2_hstar_cleanGL_h0p0886419832658_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane2.csv --only-run-name int4_prefix_quantized_seedfixed_sst2_hstar_cleanGL_h0p0886419832658_seed64_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_trec_fixed_small_h1e-5_seed64_full_bs64_step20k,trec,trec,4,1e-05,1e-5,fixed_small,0.0949896412434653,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.1250035955374203,L_clean32,4.065911464304133e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020800469195179,0,0.0,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.17399267399267399,1000,0.05311355311355311,20000,1.912789033882784,1000,2.0676153273809526,20000,2.1953125,finite_difference,0.0,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0,0.0,0.0,0.0,0.009909988880483018,0.0,3.9960888513711364e-10,1.0,1.0,1.0,0.0,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02608173744626456,0.028470866459732253,0.028470866459732253,2.723585665643946,0.011295605255513612,19.47090493199824,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/prefix_quantized/fixed_small/int4_prefix_quantized_seedfixed_trec_fixed_small_h1e-5_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane3.csv --only-run-name int4_prefix_quantized_seedfixed_trec_fixed_small_h1e-5_seed64_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_trec_mezo_default_h1e-3_seed64_full_bs64_step20k,trec,trec,4,0.001,1e-3,mezo_default,0.0949896412434653,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.1250035955374203,L_clean32,4.065911464304133e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020800469195179,0,0.0,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.25824175824175827,4000,0.21978021978021978,20000,1.6766075721153846,4000,1.7715416094322345,20000,1.82763671875,finite_difference,2.44140625,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.000146484375,0.012857412366322582,58.0890104179681,57.57754683797769,0.9911951748468711,0.000146484375,0.013487503195335461,3373.8393598886596,58.084760134553875,3373.8393598886596,0.012857412366322582,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02608188078089114,0.028690592812684674,0.028690592812684674,0.0060075923093935715,0.011291257857397836,19.472576745411374,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/prefix_quantized/mezo_default/int4_prefix_quantized_seedfixed_trec_mezo_default_h1e-3_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane4.csv --only-run-name int4_prefix_quantized_seedfixed_trec_mezo_default_h1e-3_seed64_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_trec_hstar_cleanGL_h0p0949896412435_seed64_full_bs64_step20k,trec,trec,4,0.0949896412434653,0p0949896412435,hstar_cleanGL,0.0949896412434653,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.1250035955374203,L_clean32,4.065911464304133e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020800469195179,0,0.0,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.6410256410256411,20000,0.6410256410256411,20000,1.125357715201465,20000,1.125357715201465,20000,1.08154296875,finite_difference,0.14907053089827446,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.3719075520833333,0.6248748124825971,1.5231582345184462,143.31551354457338,94.0910210749586,0.3719075520833333,0.0510252040588967,1.4164445754439332,1.1901447707921644,1.4164445754439332,0.6248748124825971,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026077558252957645,0.0240559900412336,0.024454753031022847,5.083965885479627e-05,0.017371282525099348,17.601681163248315,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/prefix_quantized/hstar_cleanGL/int4_prefix_quantized_seedfixed_trec_hstar_cleanGL_h0p0949896412435_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane5.csv --only-run-name int4_prefix_quantized_seedfixed_trec_hstar_cleanGL_h0p0949896412435_seed64_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed64_full_bs64_step20k,sst-5,sst-5,4,1e-05,1e-5,fixed_small,0.0013388576857165,,scale_rms_over_sqrt6,0.002886209991649,clean32_absG_median_1e-4_3e-4_1e-3,14.212155553886564,L_clean32,0.000160848398332,35566596,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,447be9e3765fb489ba28b9f0755cf43066249f5db53f7f384cf0014e20e12a5b,False,none,35584223,0.08722945794070906,35584223,0.10007838543166633,1,failed,14965,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.25995316159250587,4000,0.12763466042154567,14000,1.7355139417447307,5000,90.2637587822014,14000,nan,finite_difference,nan,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,1.1545053890792847e-05,0.00962479932142867,532.601987417703,63.53547254202657,0.11929259379887575,1.1545053890792847e-05,1.1352752373500028e-05,283655.62410095945,532.5933008412323,283655.62410095945,0.00962479932142867,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.01813860427902787,0.018051601465407057,0.018051469280867993,0.010290747541203795,0.009938442022123439,20.026816914806,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane0.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed64_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed64_full_bs64_step20k,sst-5,sst-5,4,0.001,1e-3,mezo_default,0.0013388576857165,,scale_rms_over_sqrt6,0.002886209991649,clean32_absG_median_1e-4_3e-4_1e-3,14.212155553886564,L_clean32,0.000160848398332,35566596,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,447be9e3765fb489ba28b9f0755cf43066249f5db53f7f384cf0014e20e12a5b,False,none,35584223,0.08722945794070906,35584223,0.10007838543166633,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.45784543325526933,19000,0.446135831381733,20000,1.4539712016978923,19000,1.4550438195257611,20000,1.4794921875,finite_difference,26.3671875,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.011850012059729862,0.4221652111096389,2.11819997700265,25.269964135447267,11.929923713436777,0.011850012059729862,1.480340095026536e-06,3.6983104616151348,1.9230991814295837,3.6983104616151348,0.4221652111096389,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02607721934330035,0.02608061981178041,0.026081665959763335,1.9572758999540865e-05,0.012933746075027423,18.882756696991642,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane1.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed64_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed64_full_bs64_step20k,sst-5,sst-5,4,0.0013665044203238,0p00136650442032,hstar_lowbitL,0.0013665044203238,0.0015,scale_rms_over_sqrt6,0.002886209991649,rtnclip_int4_shared_grid_absG_median_1e-4_3e-4_1e-3,62.72690384513612,L_lowbit_q90,0.000681486709151,35566596,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,447be9e3765fb489ba28b9f0755cf43066249f5db53f7f384cf0014e20e12a5b,False,none,35584223,0.08722945794070906,35584223,0.10007838543166633,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.4297423887587822,20000,0.4297423887587822,20000,1.4536647394613582,20000,1.4536647394613582,20000,1.51220703125,finite_difference,18.223390557418956,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.016485389164782708,0.49895367618563524,1.827650234618094,29.80003106210311,16.305106139921953,0.016485389164782708,1.8815835502095205e-06,2.516479773592713,1.5863416320555648,2.516479773592713,0.49895367618563524,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026075832811858653,0.026082959561111865,0.026084149379126658,1.95703140591933e-05,0.012933906659988476,18.882702775467976,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane2.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed64_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_rte_fixed_small_h1e-5_seed64_full_bs64_step20k,rte,rte,4,1e-05,1e-5,fixed_small,0.0004352528589334,,scale_rms_over_sqrt6,0.0028858952948455,clean32_absG_median_1e-4_3e-4_1e-3,4.037918061873794,L_clean32,0.0004323457990226,35568337,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,1548c5df8d8dac8a655407e3e52b37f54bd5b5fc4fad30ca357335801654b3fa,False,none,35576860,0.0872120660320678,35576860,0.10005854194446284,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.5100401606425703,8000,0.5020080321285141,20000,0.6929122740963856,20000,0.6929122740963856,20000,0.69189453125,finite_difference,146.484375,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,5.789732833276214e-05,0.029193275366439474,25.760374278463235,3.072749870070805,0.11928203514550616,5.789732833276214e-05,2.6534503359113213e-08,663.0928234180119,25.75058879750154,663.0928234180119,0.029193275366439474,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.023622706044247908,0.02362271448163181,0.023622658232405797,2.981895606985516e-05,0.015398053674273465,18.125341708481276,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_rte_fixed_small_h1e-5_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane3.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_rte_fixed_small_h1e-5_seed64_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed64_full_bs64_step20k,rte,rte,4,0.001,1e-3,mezo_default,0.0004352528589334,,scale_rms_over_sqrt6,0.0028858952948455,clean32_absG_median_1e-4_3e-4_1e-3,4.037918061873794,L_clean32,0.0004323457990226,35568337,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,1548c5df8d8dac8a655407e3e52b37f54bd5b5fc4fad30ca357335801654b3fa,False,none,35576860,0.0872120660320678,35576860,0.10005854194446284,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.642570281124498,18000,0.642570281124498,20000,0.6552342181224899,19000,0.655765640687751,20000,0.670654296875,finite_difference,36.865234375,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.011771576460607901,0.4196612244341185,2.1296070623889283,25.403438060830247,11.928697321435116,0.011771576460607901,1.4998537394752965e-06,3.747799225172194,1.9359233520912429,3.747799225172194,0.4196612244341185,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026082774295426363,0.026086669745384084,0.026086993024868565,1.957861461370849e-05,0.01293275086995797,18.88309088377477,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane4.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed64_full_bs64_step20k run-manifest,
int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed64_full_bs64_step20k,rte,rte,4,0.0003591546781873,0p000359154678187,hstar_lowbitL,0.0003591546781873,0.0003,scale_rms_over_sqrt6,0.0028858952948455,rtnclip_int4_shared_grid_absG_median_1e-4_3e-4_1e-3,29.57854002453573,L_lowbit_q90,0.0046512607271637,35568337,sparse,0.1,task_grad_static,static_task_gradient_square_before_zo_training,1548c5df8d8dac8a655407e3e52b37f54bd5b5fc4fad30ca357335801654b3fa,False,none,35576860,0.0872120660320678,35576860,0.10005854194446284,1,complete,20000,64,64,64,NVIDIA H100 80GB HBM3,H100,False,0.5662650602409639,9000,0.5060240963855421,20000,0.6830348738704819,9000,0.7019523406124498,20000,0.684326171875,finite_difference,-0.6797645689378439,,,standard,sparse_task_grad_static_p0.1_all_trainable,Linear.weight_only,0.004032813570985263,0.24402195291429843,3.48247263271963,14.921925800293863,4.284865201837102,0.004032813570985263,5.9010830455398e-07,11.42801609390214,3.3805348828110238,11.42801609390214,0.24402195291429843,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026081126237794603,0.026081174165710392,0.026081382134281548,1.9596562405950668e-05,0.01292995568007137,18.88402963745548,,,False,,,,,v10_lowbit_sparse_prefix_multiseed_rerun_20260628/raw_runs/roberta_int4_sparse_prefix_multiseed/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed64_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest v10_lowbit_sparse_prefix_multiseed_rerun_20260628/manifests/lowbit_lane5.csv --only-run-name int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed64_full_bs64_step20k run-manifest,
