global_step,training_h_source,training_h,h_additive,h_two_point,h_two_point_tilde,eps_est,nu3_est,noise_est,delta_tilde,g_tilde,l_tilde,delta_hat,g_hat,l_hat,h2,two_point_precision,additive_noise_precision
2800,fixed,0.001,0.001,0.00017552857983153794,0.00017719059378570946,nan,nan,nan,4.174241257715039e-05,1.577566591442758,3.1914743820595247e-06,4.155395436100662e-05,3.934697628042683,3.1914743820595247e-06,0.006446235673709628,fp16,fp16
2850,fixed,0.001,0.001,0.00017456403477245381,0.00017360478997371418,nan,nan,nan,4.26374317612499e-05,4.793854465311706,1.1997607068129597e-05,4.174241257715039e-05,3.7600035599915804,3.1914743820595247e-06,0.006446235673709628,fp16,fp16
2900,fixed,0.001,0.001,0.00017700734386463327,0.00017948485106255533,nan,nan,nan,4.3122636270709336e-05,5.344144115493198,5.979730671881607e-06,4.26374317612499e-05,3.934657692558426,3.1914743820595247e-06,0.00646083683257443,fp16,fp16
2950,fixed,0.001,0.001,0.0001764797584410504,0.0001759537455306358,nan,nan,nan,4.192376582068391e-05,7.343413873641503,3.844744623238539e-06,4.26374317612499e-05,4.555379104346987,3.844744623238539e-06,0.0065297344326741115,fp16,fp16
3000,fixed,0.001,0.001,0.00018192621472593108,0.0001875407576306324,nan,nan,nan,4.114189505344257e-05,7.257002955664354,3.1560196748974076e-06,4.192376582068391e-05,5.2631964003107035,3.844744623238539e-06,0.0065297344326741115,fp16,fp16
3050,fixed,0.001,0.001,0.00017088907677324442,0.00016052154223296415,nan,nan,nan,4.187898957752623e-05,5.278987369825391,6.187275258546606e-06,4.187898957752623e-05,6.00348055598723,5.979730671881607e-06,0.006474856432438013,fp16,fp16
3100,fixed,0.001,0.001,0.00016146745165168075,0.00015256526885848215,nan,nan,nan,4.287274714442901e-05,1.8919645345745648,8.530893360137446e-06,4.187898957752623e-05,5.423102569839802,5.979730671881607e-06,0.006471397807083584,fp16,fp16
3150,fixed,0.001,0.001,0.00017596276448798444,0.0001917593556443028,nan,nan,nan,4.1398972825845703e-05,6.09961250096057,3.890579496902648e-06,4.187898957752623e-05,5.574196246933276,3.890579496902648e-06,0.006471397807083584,fp16,fp16
3200,fixed,0.001,0.001,0.00016261243353584573,0.0001502749949251649,nan,nan,nan,4.190863546682522e-05,6.673778797796572,9.065420304858251e-06,4.190863546682522e-05,5.44026923176429,6.187275258546606e-06,0.006471397807083584,fp16,fp16
3250,fixed,0.001,0.001,0.00015342193826437675,0.0001447508694690897,nan,nan,nan,4.089548747288063e-05,5.604619378311056,3.6940602328531846e-06,4.1398972825845703e-05,5.109792516293631,6.187275258546606e-06,0.0064736879340006204,fp16,fp16
3300,fixed,0.001,0.001,0.00014991833077546642,0.0001464947331311403,nan,nan,nan,4.406214793561958e-05,4.187463443684668,5.853955746091663e-06,4.190863546682522e-05,4.891487731065486,5.853955746091663e-06,0.006434203355959905,fp16,fp16
3350,fixed,0.001,0.001,0.00016781919959650088,0.00018785750620042979,nan,nan,nan,4.3023352191084996e-05,5.903782509463039,4.25404648097446e-06,4.3023352191084996e-05,5.693851326043181,4.25404648097446e-06,0.0064736879340006204,fp16,fp16
3400,fixed,0.001,0.001,0.0001719192720114361,0.00017611951528791832,nan,nan,nan,4.201591946184635e-05,2.653045247460529,1.3081791140696355e-06,4.3023352191084996e-05,5.004537875343173,4.25404648097446e-06,0.00655921887049708,fp16,fp16
3450,fixed,0.001,0.001,0.00017007513546574696,0.00016825078052778165,nan,nan,nan,4.342424654169008e-05,4.4877815456887165,8.65656506391499e-06,4.3023352191084996e-05,4.567338424921601,4.25404648097446e-06,0.00655921887049708,fp16,fp16
3500,fixed,0.001,0.001,0.00016416596163393348,0.00015846209903282394,nan,nan,nan,4.10951797675807e-05,3.5103845320293297,2.6577313053388343e-06,4.201591946184635e-05,4.148491455665257,4.25404648097446e-06,0.00655921887049708,fp16,fp16
3550,fixed,0.001,0.001,0.00017793912188474276,0.00019286781974765124,nan,nan,nan,4.169652675045654e-05,4.073587047854376,2.8341879943513325e-06,4.169652675045654e-05,4.125716176499198,2.8341879943513325e-06,0.006481968795192272,fp16,fp16
3600,fixed,0.001,0.001,0.00018805570496237015,0.00019874745808738493,nan,nan,nan,4.22260127379559e-05,7.180691808130839,6.716844466886062e-06,4.169652675045654e-05,4.381098036232759,2.8341879943513325e-06,0.006457284781582468,fp16,fp16
3650,fixed,0.001,0.001,0.00017306840515156916,0.00015927553417058614,nan,nan,nan,4.362787876743823e-05,3.80397511352507,4.703842512704206e-06,4.22260127379559e-05,4.611284009445667,4.703842512704206e-06,0.006457284781582468,fp16,fp16
3700,fixed,0.001,0.001,0.0001906066816485907,0.00020992223888161124,nan,nan,nan,4.114824696443975e-05,5.5629835841004525,2.7401516462068545e-06,4.22260127379559e-05,4.8263244171280135,2.8341879943513325e-06,0.006498154564024766,fp16,fp16
3750,fixed,0.001,0.001,0.00017981853671731598,0.00016964098985139498,nan,nan,nan,4.339088627602905e-05,4.83163977363803,6.848876033685789e-06,4.339088627602905e-05,5.090575465449754,4.703842512704206e-06,0.006498154564024766,fp16,fp16
3800,fixed,0.001,0.001,0.00017227568298773524,0.00016504922957719017,nan,nan,nan,4.253261795383878e-05,3.200529668806336,1.883651797181754e-06,4.253261795383878e-05,4.9159639896401455,4.703842512704206e-06,0.006587175895330946,fp16,fp16
3850,fixed,0.001,0.001,0.00017090937739962103,0.0001695539078791848,nan,nan,nan,3.9884354919195175e-05,8.540712402680036,6.050893654152937e-06,4.253261795383878e-05,5.187968108549985,4.703842512704206e-06,0.006521703608248291,fp16,fp16
3900,fixed,0.001,0.001,0.00016618019894355373,0.00016158188006470598,nan,nan,nan,4.296256156521849e-05,8.168399609876415,7.386913269310945e-06,4.253261795383878e-05,6.0608530078202545,6.050893654152937e-06,0.006521703608248291,fp16,fp16
3950,fixed,0.001,0.001,0.00015920218660058714,0.0001525171854380629,nan,nan,nan,4.323017128626816e-05,5.513062422515802,1.461627707067266e-05,4.296256156521849e-05,6.050868775503323,6.848876033685789e-06,0.006521703608248291,fp16,fp16
4000,fixed,0.001,0.001,0.0001483773761528234,0.0001382885890206442,nan,nan,nan,4.1270217479905114e-05,1.403953110576177,1.644105361855772e-05,4.296256156521849e-05,5.3653314428909535,7.386913269310945e-06,0.006554583248782373,fp16,fp16
4050,fixed,0.001,0.001,0.00013739547863426502,0.0001272263874628407,nan,nan,nan,4.306620030547492e-05,3.2221987856574037,8.755447451282088e-06,4.306620030547492e-05,5.369665266261167,8.755447451282088e-06,0.006554583248782373,fp16,fp16
4100,fixed,0.001,0.001,0.00013341127311812444,0.0001295426019248933,nan,nan,nan,4.2760937503771856e-05,9.725890762934432,7.267227059016693e-06,4.2760937503771856e-05,5.606700938312046,8.755447451282088e-06,0.006562484308969807,fp16,fp16
4150,fixed,0.001,0.001,0.00012485555540000655,0.00011684851924350814,nan,nan,nan,4.326152702560648e-05,2.7818204867772556,4.241992547428489e-06,4.306620030547492e-05,4.529385113692214,8.755447451282088e-06,0.006539184773637449,fp16,fp16
4200,fixed,0.001,0.001,0.00012521189457625543,0.00012556925074856939,nan,nan,nan,4.092458766535856e-05,4.729106595719916,6.8997907828908764e-06,4.2760937503771856e-05,4.372593948333036,7.267227059016693e-06,0.006562484308969807,fp16,fp16
4250,fixed,0.001,0.001,0.00013219307167525664,0.0001395634836297207,nan,nan,nan,4.081250153831206e-05,6.333669033773981,3.3923600940293893e-06,4.092458766535856e-05,5.3585371329725975,6.8997907828908764e-06,0.006539184773637449,fp16,fp16
4300,fixed,0.001,0.001,0.00014394695008458538,0.00015674591849682064,nan,nan,nan,4.0813687519403175e-05,2.879789658624471,5.385456636676228e-06,4.0813687519403175e-05,5.2900553075660115,5.385456636676228e-06,0.006397232813127763,fp16,fp16
4350,fixed,0.001,0.001,0.0001584054687403495,0.00017431624992474812,nan,nan,nan,4.217079549562186e-05,9.04243587072767,2.0382050807010655e-06,4.0813687519403175e-05,5.153364329124659,4.241992547428489e-06,0.006388559111364876,fp16,fp16
4400,fixed,0.001,0.001,0.00018000919004626767,0.00020455927916369592,nan,nan,nan,4.076339246239513e-05,5.391282477741533,2.186754592640041e-06,4.0813687519403175e-05,5.675256727317515,3.3923600940293893e-06,0.006388559111364876,fp16,fp16
4450,fixed,0.001,0.001,0.00019326201805382307,0.00020749055985772787,nan,nan,nan,4.0350041672354564e-05,5.584204872473252,9.011415356785721e-06,4.076339246239513e-05,5.846276382668181,3.3923600940293893e-06,0.006388559111364876,fp16,fp16
4500,fixed,0.001,0.001,0.00017615719393586994,0.00016056624725256465,nan,nan,nan,3.922987525584176e-05,5.176532834584848,8.646458053071608e-06,4.0350041672354564e-05,5.614849142830355,5.385456636676228e-06,0.006384621559841674,fp16,fp16
4550,fixed,0.001,0.001,0.00016128181456186906,0.00014766256845484646,nan,nan,nan,4.146353967371397e-05,9.33637045177122,7.832295924360771e-06,4.0350041672354564e-05,6.906165301459704,7.832295924360771e-06,0.006352168265431463,fp16,fp16
4600,fixed,0.001,0.001,0.00014911829177667466,0.00013787211535782609,nan,nan,nan,4.106903725187294e-05,7.162695397056601,1.1210867574085709e-05,4.106903725187294e-05,6.53021720672549,8.646458053071608e-06,0.006352168265431463,fp16,fp16
4650,fixed,0.001,0.001,0.00014490344622980226,0.00014080773377366193,nan,nan,nan,4.554255792754702e-05,6.472493698066167,4.350919930233468e-06,4.146353967371397e-05,6.746459450790418,8.646458053071608e-06,0.006408512873660546,fp16,fp16
4700,fixed,0.001,0.001,0.00013933460920005904,0.00013397979017106554,nan,nan,nan,4.132399772061035e-05,2.4952076303862145,8.885635451905106e-06,4.132399772061035e-05,6.12866000237301,8.646458053071608e-06,0.006439218871393794,fp16,fp16
4750,fixed,0.001,0.001,0.0001403882739573793,0.0001414499066519352,nan,nan,nan,4.346896821516566e-05,3.9460161018431688,5.089534710197601e-06,4.346896821516566e-05,5.882556655824674,7.832295924360771e-06,0.006428374422870089,fp16,fp16
4800,fixed,0.001,0.001,0.00014771130369844565,0.00015541632235551548,nan,nan,nan,4.1729323129402474e-05,3.9589693875139855,2.0356150699332795e-06,4.1729323129402474e-05,4.807076442973227,5.089534710197601e-06,0.0065931000458938635,fp16,fp16
4850,fixed,0.001,0.001,0.00015096001444269948,0.00015428017619466614,nan,nan,nan,4.316580816521309e-05,6.024361107186165,8.099444245914372e-06,4.316580816521309e-05,4.57940958499914,5.089534710197601e-06,0.0064598237692217635,fp16,fp16
4900,fixed,0.001,0.001,0.0001426868389142713,0.0001348670644641143,nan,nan,nan,4.096924385521561e-05,6.480623335505012,6.440834755609319e-06,4.1729323129402474e-05,4.581035512486909,6.440834755609319e-06,0.006570069114188457,fp16,fp16
4950,fixed,0.001,0.001,0.00014934652825200487,0.00015631704837422165,nan,nan,nan,4.08615123888012e-05,4.355915558614934,1.7941860000516524e-06,4.096924385521561e-05,4.953177098132653,5.089534710197601e-06,0.0064598237692217635,fp16,fp16
5000,fixed,0.001,0.001,0.00019003417451093498,0.00024180667541943813,nan,nan,nan,4.0499096940038726e-05,2.9451858995728744,8.420344166513056e-07,4.08615123888012e-05,4.753011057678594,2.0356150699332795e-06,0.006400722135448125,fp16,fp16
