precision,checkpoint_id,h,n_directions,G,G2,d,V_dir_formula,V_dir_sample,scalar_nmse,directional_corr,sign_agreement,V_h_raw,rho_raw,rho_raw_std_or_bootstrap_ci,d_h_mean,d_h_std,d_star_mean,d_star_std,probe_active_frac,probe_alignment,probe_norm_ratio,saturation_frac
int8,task_start_seed16_deterministic,1e-05,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,46.625110193456486,0.08101324569669643,0.421875,10277170879218.994,46.62683535546576,20045.056794903383,27.4658203125,158.01178254351888,1.6526583611804597,23.36928731663351,0.020950673771313776,0.16821551252595807,5.9155441476932635,0.008016667245241768
int8,task_start_seed16_deterministic,3e-05,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,14.883456216178136,0.3590440544952048,0.546875,3280619965439.0884,14.883952868944279,19079.87320440599,18.819173177083336,94.3813849858246,1.6526583611804597,23.36928731663351,0.0624922086266752,0.29158695268799106,3.4020417097688918,0.00801582144403954
int8,task_start_seed16_deterministic,0.0001,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,5.140465732980491,0.369151566660226,0.65625,1133047076609.859,5.14055863349569,921.8288515280778,10.07080078125,56.35416790230488,1.6526583611804597,23.36928731663351,0.2071687238981238,0.5321205703770278,1.8649040685378895,0.007993585173987886
int8,task_start_seed16_deterministic,0.0003,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,0.5761847270495633,0.7848141336563954,0.6875,127002045430.9204,0.5761997666195197,276.44197702923276,1.6653345369377348e-16,28.526037311935685,1.6526583611804597,23.36928731663351,0.5198233221099284,0.8439950524292488,1.1789885896943253,0.0072722784553301174
int8,task_start_seed16_deterministic,0.001,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,0.04704589969334843,0.9776521949290718,0.921875,10369752358.41091,0.04704687132041947,17.73564591217669,1.3427734375,24.107700814636353,1.6526583611804597,23.36928731663351,0.8279218909851889,0.9811201834505427,1.0150101226779884,0.005582422501955002
int8,task_start_seed16_deterministic,0.0015,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,0.022115541065518524,0.9892826309119939,0.953125,4874640939.890946,0.022115919175859873,7.034898684009923,1.9632975260416663,22.488064236111107,1.6526583611804597,23.36928731663351,0.8838028861551936,0.9908992178526985,1.0048588022778169,0.005301972152824483
int8,task_start_seed16_deterministic,0.002,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,0.022734962367329626,0.9885501868256074,0.96875,5011140489.765229,0.022735208483479815,42.448062776145626,1.4495849609375,23.15516182695017,1.6526583611804597,23.36928731663351,0.9124453090424602,0.9943793738047422,1.0011985133553782,0.0052276897129519585
int8,task_start_seed16_deterministic,0.003,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,0.02976211219420547,0.9854221862280405,0.90625,6560142348.445107,0.029762926079965456,18.45891167371438,1.6123453776041672,22.301839292696407,1.6526583611804597,23.36928731663351,0.941432966833184,0.9968574182895491,0.9984005565050607,0.0053174381547569025
int8,task_start_seed16_deterministic,0.005,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,0.1415461609323388,0.9292796786659484,0.84375,31199394383.496037,0.14154956088655246,45.08261643474813,0.55389404296875,20.31829009714054,1.6526583611804597,23.36928731663351,0.9647989394412562,0.9980507352887542,0.9964803770994618,0.005876787308120865
int8,task_start_seed16_deterministic,0.01,64,26.440924820046906,699.1225053393725,406883417,284461354573.20715,220413219144.50427,1.0757642257286442,0.21579029507802475,0.546875,237113841179.16885,1.0757696026557988,35.32015499659753,0.762176513671875,13.348672357569841,1.6526583611804597,23.36928731663351,0.9823852949502522,0.9982388375285786,0.9935722957599002,0.008511631942504847
int4,task_start_seed16_deterministic,1e-05,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,607.5787408144025,-0.050094241861816505,0.5,168882259886925.94,607.5755675127732,771771.6999652223,-61.798095703125,643.3959878461558,2.7606611163797146,26.162057931030812,0.0010958666928204558,0.03858525054650593,21.16224975261342,0.026077657756805858
int4,task_start_seed16_deterministic,3e-05,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,325.65114069780077,-0.0030841284916266593,0.453125,90518049657471.05,325.65028101595726,1215442.6027894027,-59.000651041666664,469.8712251017466,2.7606611163797146,26.162057931030812,0.003285270941180918,0.06708425457596064,12.198334701907738,0.02607758353669677
int4,task_start_seed16_deterministic,0.0001,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,121.81618069831156,0.1629985868376822,0.515625,33860342102597.31,121.81691897619407,8952.92845501176,34.7137451171875,291.69634867491584,2.7606611163797146,26.162057931030812,0.011031024252712993,0.12320485041796304,6.699377896832022,0.026078029117712443
int4,task_start_seed16_deterministic,0.0003,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,38.21471153197064,0.30900090154838156,0.5625,10622188102475.09,38.21468263694375,32188.944553630223,-2.1362304687500004,168.7346222494222,2.7606611163797146,26.162057931030812,0.03373668077296005,0.21635127089661946,3.8994085291712657,0.02608126379196159
int4,task_start_seed16_deterministic,0.0005,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,20.904446677049048,0.37981066800756547,0.625,5810705398425.914,20.904757151295495,6560.981478642911,-13.153076171875,126.67128656681581,2.7606611163797146,26.162057931030812,0.05716701244231972,0.28249139385974265,3.042263675376188,0.026087858946712117
int4,task_start_seed16_deterministic,0.0007,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,14.324610829142884,0.37780709057426026,0.609375,3981752750096.1265,14.324865669460902,2490.729692443952,-5.362374441964286,106.12164861085154,2.7606611163797146,26.162057931030812,0.08119049472159011,0.33745886296877997,2.58762770807421,0.026098615358721624
int4,task_start_seed16_deterministic,0.001,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,8.552295028863144,0.48735636357128864,0.71875,2377247569474.1616,8.552452709412375,357.06565906967234,-4.5013427734375,85.85566109698544,2.7606611163797146,26.162057931030812,0.118094517216994,0.40806991811521875,2.1831545695844112,0.026123792766334426
int4,task_start_seed16_deterministic,0.0012,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,5.6042903637658785,0.5084928160727518,0.71875,1557779067056.6438,5.604309779844021,1222.3561199618855,4.736582438151044,71.33614593112287,2.7606611163797146,26.162057931030812,0.14308155847406667,0.44980367158371237,2.00298371830601,0.026147028890663605
int4,task_start_seed16_deterministic,0.0015,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,3.2481037386275062,0.5021690836629092,0.640625,902851956152.3092,3.2481255876522224,358.49423055043934,4.069010416666665,54.787887506455434,2.7606611163797146,26.162057931030812,0.18068053252657912,0.5064707772318322,1.8045360285647154,0.026192383093990898
int4,task_start_seed16_deterministic,0.002,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,1.5235088480416688,0.5973642104637658,0.71875,423482383239.3078,1.5235321312052321,410.29122257061636,4.5623779296875,40.34786493413598,2.7606611163797146,26.162057931030812,0.2421181592338973,0.5883006030543386,1.5826831164034614,0.026296114225728223
int4,task_start_seed16_deterministic,0.003,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,0.7675430603881013,0.6415377851396596,0.71875,213352051097.0191,0.7675613389593249,73.95107177899088,3.6443074544270835,28.08635039544103,2.7606611163797146,26.162057931030812,0.35392982525316435,0.714023202196162,1.3355574916333333,0.026604136851023957
int4,task_start_seed16_deterministic,0.005,64,23.614624544351493,557.650492370688,406883417,226898738385.16846,277960913698.8141,0.3887416438899539,0.7832570751414216,0.78125,108056352035.86209,0.38874657086840303,9.052741154275832,0.775146484375,19.761231810929576,2.7606611163797146,26.162057931030812,0.5206916298229218,0.853538681895478,1.140493655771916,0.02760061875273727
