precision,checkpoint_id,checkpoint_step,h,batch_index,direction_index,direction_seed,d_star,d_h,e_h,norm_u2,vector_error_h,loss_plus,loss_minus,loss_base,G,G2,d,V_dir_formula,V_dir_sample_direction,direction_distribution,direction_dtype,quantizer,quant_bits,group_size,probe_active_frac,probe_alignment,probe_norm_ratio,delta_q_norm,nominal_delta_norm,saturation_frac
fp32,task_start_seed16_deterministic,0,0.0003,0,2,730002,-3.882064043981298,-3.738800684611003,0.143263359370295,407906208.6035517,8372026.165117116,1.7494858503341675,1.751729130744934,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,6147318607.314333,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,12.118012836157527,12.118012836157527,0.0
fp32,task_start_seed16_deterministic,0,0.001,0,2,730002,-3.882064043981298,-3.889739513397217,-0.007675469415918901,407906208.6035517,24030.909431255015,1.7441656589508057,1.7519451379776,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,6147318607.314333,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,40.39337612052509,40.39337612052509,0.0
fp32,task_start_seed16_deterministic,0,0.0015,0,2,730002,-3.882064043981298,-3.7186940511067705,0.16336999287452736,407906208.6035517,10886916.595951678,1.7394907474517822,1.7506468296051025,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,6147318607.314333,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,60.59006418078764,60.59006418078764,0.0
fp32,task_start_seed16_deterministic,0,0.002,0,2,730002,-3.882064043981298,-3.503471612930298,0.37859243105100004,407906208.6035517,58466106.04053554,1.7337257862091064,1.7477396726608276,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,6147318607.314333,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,80.78675224105018,80.78675224105018,0.0
fp32,task_start_seed16_deterministic,0,0.003,0,2,730002,-3.882064043981298,-3.521899382273356,0.3601646617079419,407906208.6035517,52913015.59852825,1.717317819595337,1.738449215888977,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,6147318607.314333,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,121.18012836157529,121.18012836157529,0.0
fp32,task_start_seed16_deterministic,0,0.005,0,2,730002,-3.882064043981298,-2.042531967163086,1.839532076818212,407906208.6035517,1380304952.082824,1.6830227375030518,1.7034480571746826,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,6147318607.314333,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,201.96688060262545,201.96688060262545,0.0
fp32,task_start_seed16_deterministic,0,0.01,0,2,730002,-3.882064043981298,10.531508922576904,14.413572966558203,407906208.6035517,84742957685.77942,1.962552785873413,1.751922607421875,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,6147318607.314333,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,403.9337612052509,403.9337612052509,0.0
fp32,task_start_seed16_deterministic,0,1e-09,0,3,730003,-6.894551592988107,-298.0232238769531,-291.12867228396505,407865078.6714351,34568973381788.426,1.750921368598938,1.7509219646453857,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.039133960003977e-05,4.039133960003977e-05,0.0
fp32,task_start_seed16_deterministic,0,3e-09,0,3,730003,-6.894551592988107,-19.868214925130207,-12.973663332142099,407865078.6714351,68650194214.07556,1.7509218454360962,1.7509219646453857,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.00012117401880011929,0.00012117401880011929,0.0
fp32,task_start_seed16_deterministic,0,1e-08,0,3,730003,-6.894551592988107,-11.920928955078125,-5.026377362090018,407865078.6714351,10304494793.766386,1.750921607017517,1.7509218454360962,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.0004039133960003976,0.0004039133960003976,0.0
fp32,task_start_seed16_deterministic,0,3e-08,0,3,730003,-6.894551592988107,-11.920928955078127,-5.026377362090019,407865078.6714351,10304494793.766394,1.750921607017517,1.7509223222732544,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.0012117401880011927,0.0012117401880011927,0.0
fp32,task_start_seed16_deterministic,0,1e-07,0,3,730003,-6.894551592988107,-7.152557373046875,-0.2580057800587676,407865078.6714351,27150347.572119776,1.7509210109710693,1.750922441482544,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.004039133960003976,0.004039133960003976,0.0
fp32,task_start_seed16_deterministic,0,3e-07,0,3,730003,-6.894551592988107,-6.755193074544271,0.13935851844383595,407865078.6714351,7921064.758759732,1.7509196996688843,1.750923752784729,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.012117401880011928,0.012117401880011928,0.0
fp32,task_start_seed16_deterministic,0,1e-06,0,3,730003,-6.894551592988107,-7.033348083496094,-0.13879649050798637,407865078.6714351,7857302.849835318,1.7509149312973022,1.7509289979934692,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.04039133960003976,0.04039133960003976,0.0
fp32,task_start_seed16_deterministic,0,3e-06,0,3,730003,-6.894551592988107,-6.834665934244791,0.059885658743316306,407865078.6714351,1462723.3189354688,1.7509011030197144,1.7509421110153198,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.12117401880011928,0.12117401880011928,0.0
fp32,task_start_seed16_deterministic,0,1e-05,0,3,730003,-6.894551592988107,-6.884336471557616,0.010215121430491081,407865078.6714351,42560.19311656277,1.750852108001709,1.7509897947311401,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,0.40391339600039766,0.40391339600039766,0.0
fp32,task_start_seed16_deterministic,0,3e-05,0,3,730003,-6.894551592988107,-6.896257400512695,-0.0017058075245879323,407865078.6714351,1186.7973675733874,1.7507071495056152,1.751120924949646,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,1.2117401880011929,1.2117401880011929,0.0
fp32,task_start_seed16_deterministic,0,0.0001,0,3,730003,-6.894551592988107,-6.897449493408203,-0.0028979004200957448,407865078.6714351,3425.1803067198093,1.7501509189605713,1.751530408859253,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,4.039133960003976,4.039133960003976,0.0
fp32,task_start_seed16_deterministic,0,0.0003,0,3,730003,-6.894551592988107,-7.38521416982015,-0.49066257683204295,407865078.6714351,98193421.55776036,1.7481915950775146,1.7526227235794067,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,12.117401880011927,12.117401880011927,0.0
fp32,task_start_seed16_deterministic,0,0.001,0,3,730003,-6.894551592988107,-7.582247257232666,-0.6876956642445586,407865078.6714351,192889725.54789233,1.7399450540542603,1.7551095485687256,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,40.391339600039764,40.391339600039764,0.0
fp32,task_start_seed16_deterministic,0,0.0015,0,3,730003,-6.894551592988107,-8.20934772491455,-1.3147961319264434,407865078.6714351,705071821.3609077,1.731637716293335,1.7562657594680786,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,60.58700940005964,60.58700940005964,0.0
fp32,task_start_seed16_deterministic,0,0.002,0,3,730003,-6.894551592988107,-8.85888934135437,-1.9643377483662627,407865078.6714351,1573797487.6666975,1.7210673093795776,1.7565028667449951,1.7509217262268066,15.708180551906716,246.74693625130038,406883417,100397236802.95721,19387802088.383175,torch.randn_like trainable parameters,torch.float32,none,32,0,1.0,1.0,1.0,80.78267920007953,80.78267920007953,0.0
